customer_id,region,marketing_channel,campaign_type,before_campaign_sales,after_campaign_sales,before_campaign_visits,after_campaign_visits,conversion_rate_before,conversion_rate_after,campaign_cost_usd,customer_retained
10081,North America,TV Ads,New Product Launch,789,2758,15,48,1.67,1.12,5066,1
10082,Asia,Social Media,Discount,312,1334,40,57,2.95,1.81,16712,1
10083,South America,Influencer,Brand Awareness,2275,2711,29,86,4.84,4.59,12044,0
10084,Asia,Google Ads,Discount,115,6023,3,62,3.94,8.8,10229,1
10085,Asia,Email,Brand Awareness,3421,1305,43,72,0.52,8.16,14065,1
10086,Asia,Influencer,New Product Launch,4843,5627,21,89,3.4,2.04,18204,1
10087,North America,Social Media,Discount,3954,1475,13,62,4.59,2.84,19345,1
10088,North America,Influencer,Brand Awareness,344,1563,21,25,2.02,6.38,5220,1
10089,South America,Google Ads,New Product Launch,4567,2138,23,112,3.11,7.35,9238,1
10090,Asia,Social Media,Discount,122,7612,41,87,2.93,6.89,17756,1
10091,Europe,Google Ads,New Product Launch,3505,7957,39,6,3.03,5.66,4398,1
10092,Europe,Google Ads,Brand Awareness,1167,459,31,45,3.57,1.53,17621,0
10093,Asia,Google Ads,New Product Launch,3950,210,32,37,0.76,7.85,18576,0
10094,North America,Google Ads,Discount,4853,2720,2,101,0.71,2.13,5329,1
10095,Middle East,TV Ads,New Product Launch,1038,341,4,115,3.08,5.93,12896,0
10096,North America,Social Media,New Product Launch,2612,1017,21,47,4.96,4.1,16066,1
10097,Asia,TV Ads,Brand Awareness,4684,8611,49,87,4.25,2.08,3985,1
10098,North America,Influencer,New Product Launch,214,3594,40,114,2.24,5.93,3823,1
10099,Middle East,Email,New Product Launch,3874,3814,22,100,4.97,1.41,18125,1
10100,Asia,Email,Brand Awareness,4956,6349,4,81,2.86,2.2,14515,0
10101,South America,Social Media,Brand Awareness,4688,1423,42,31,4.6,3.69,19283,0
10102,South America,Google Ads,New Product Launch,439,7243,13,94,0.91,6.97,844,0
10103,Asia,Social Media,Brand Awareness,1305,7929,38,108,2.31,8.8,18268,1
10104,South America,Google Ads,Discount,2543,1140,33,67,0.68,3.42,10906,1
10105,Asia,Google Ads,Brand Awareness,1757,2062,7,71,2.49,2.35,11130,0
10106,South America,TV Ads,Brand Awareness,1011,8485,6,46,2.38,6.42,19653,0
10107,North America,Email,Brand Awareness,4041,1660,22,35,1.56,5.6,12882,1
10108,Asia,Social Media,Brand Awareness,4221,1155,9,81,0.89,6.83,11448,0
10109,Middle East,Email,New Product Launch,414,5438,13,89,0.9,10.18,4932,0
10110,North America,Google Ads,New Product Launch,3747,7699,36,77,3.84,11.02,12409,1
10111,North America,TV Ads,New Product Launch,4506,5849,12,16,1.09,7.49,13540,1
10112,Middle East,TV Ads,Discount,3490,6240,2,34,1.8,3.93,16342,1
10113,Europe,Email,New Product Launch,3025,1907,15,77,1.39,8.21,12537,1
10114,South America,Email,Discount,959,6697,49,16,1.48,8.98,10269,1
10115,Middle East,Google Ads,Brand Awareness,698,723,45,89,2.16,1.19,11682,0
10116,Middle East,Email,Discount,2654,6272,17,10,3.5,9.44,18398,1
10117,Europe,Influencer,Brand Awareness,2224,1424,20,32,3.96,10.87,18073,1
10118,Europe,TV Ads,Discount,2432,5892,3,97,3.64,9.38,19498,1
10119,Europe,TV Ads,Discount,1682,2906,41,77,0.92,3.67,15952,0
10120,Europe,Social Media,Brand Awareness,4017,5036,20,32,3.19,8.5,4415,1
10121,Europe,Influencer,Discount,4211,1096,6,5,2.44,6.78,17534,1
10122,South America,Influencer,New Product Launch,2947,6851,15,48,1.0,1.23,10704,1
10123,Middle East,Google Ads,New Product Launch,3654,2327,10,51,2.42,11.18,17299,1
10124,North America,Social Media,Discount,2210,4612,30,80,3.52,1.19,13494,0
10125,Middle East,Influencer,Brand Awareness,1431,4853,23,70,0.59,9.47,4467,1
10126,Middle East,TV Ads,Brand Awareness,1769,7322,3,22,1.84,9.53,6350,0
10127,Asia,Influencer,Discount,2473,2362,18,101,0.91,1.44,14462,1
10128,Middle East,Social Media,New Product Launch,4399,2858,45,115,4.43,1.66,16461,1
10129,Europe,Influencer,New Product Launch,369,7069,15,59,3.57,4.38,16470,1
10130,Middle East,TV Ads,New Product Launch,4500,723,41,67,2.09,9.06,10717,0
10131,Middle East,TV Ads,New Product Launch,2577,1860,32,69,4.89,3.82,13448,1
10132,Europe,Email,New Product Launch,4383,5719,33,89,3.72,10.6,3520,0
10133,North America,TV Ads,Brand Awareness,2200,7593,38,72,3.86,7.96,8812,1
10134,Europe,Social Media,Brand Awareness,520,8126,33,90,3.28,8.59,17801,0
10135,Middle East,Google Ads,Discount,1871,1817,15,56,2.95,4.82,13207,0
10136,Asia,Email,New Product Launch,3589,3472,30,18,3.6,7.8,18165,0
10137,Asia,Email,New Product Launch,202,2078,41,53,0.86,5.26,2936,0
10138,Middle East,TV Ads,Discount,2043,5790,45,21,2.4,9.93,1290,0
10139,North America,Social Media,New Product Launch,4458,7405,2,105,2.01,1.12,18860,1
10140,North America,Google Ads,Discount,668,1167,14,118,3.5,7.93,19925,0
10141,Asia,Email,New Product Launch,471,5792,33,37,1.88,7.73,18394,1
10142,South America,Email,New Product Launch,3037,1646,21,5,1.86,3.15,8858,0
10143,South America,TV Ads,Discount,3388,4952,47,11,3.39,11.65,3520,1
10144,North America,Influencer,Discount,4665,300,19,71,1.3,11.67,8914,1
10145,Asia,Social Media,New Product Launch,1149,2649,34,68,2.54,7.15,15925,1
10146,Middle East,Email,Discount,1750,4184,19,41,4.24,10.25,11356,0
10147,North America,Email,New Product Launch,403,6148,30,18,2.28,8.23,1727,1
10148,South America,Social Media,Discount,1605,1719,20,109,4.07,5.2,17137,1
10149,South America,Email,Brand Awareness,2567,7162,18,72,2.81,6.81,3793,0
10150,Asia,TV Ads,Discount,3394,8121,24,31,2.94,6.09,7600,1
10151,Europe,Email,Brand Awareness,1930,565,39,57,4.35,11.45,18418,1
10152,South America,Google Ads,Brand Awareness,462,8657,11,47,1.71,2.59,12865,1
10153,Middle East,TV Ads,Brand Awareness,3634,6668,48,49,3.65,3.73,4071,0
10154,Europe,Influencer,Discount,4703,7416,3,62,2.97,11.48,19753,0
10155,Europe,Social Media,Brand Awareness,2728,812,30,71,3.56,4.04,9539,1
10156,South America,Email,New Product Launch,3338,4246,5,57,0.51,12.0,1512,1
10157,Middle East,Influencer,Brand Awareness,4622,5798,32,12,4.75,6.04,6509,1
10158,South America,Email,Brand Awareness,1936,1498,12,109,1.3,5.12,12124,1
10159,Europe,TV Ads,New Product Launch,4382,8057,4,110,0.83,9.74,12231,1
10160,South America,Email,New Product Launch,1313,5364,9,93,4.36,5.77,3514,0
10161,Middle East,TV Ads,Discount,2232,5223,32,89,2.49,3.46,16629,1
10162,South America,TV Ads,New Product Launch,2504,3660,48,15,3.02,6.26,10143,1
10163,Europe,Social Media,Discount,4820,4132,12,89,2.68,11.62,16204,1
10164,Europe,Social Media,Discount,983,8627,26,65,4.15,6.77,18448,1
10165,South America,TV Ads,New Product Launch,1104,283,32,108,4.1,7.18,17912,1
10166,Europe,TV Ads,Brand Awareness,919,5740,43,27,0.72,4.67,979,1
10167,South America,Social Media,Brand Awareness,200,3794,19,114,1.33,9.07,14828,0
10168,Middle East,Social Media,New Product Launch,3131,1804,19,116,4.34,4.22,14306,1
10169,South America,Email,New Product Launch,1386,6110,49,90,4.73,10.13,6681,1
10170,North America,Email,Discount,4214,1219,15,6,2.48,8.16,19190,0
10171,Asia,Google Ads,New Product Launch,3215,4086,8,33,2.88,5.12,10582,1
10172,South America,Influencer,Discount,1439,4854,14,21,4.61,9.29,2935,1
10173,South America,Google Ads,New Product Launch,3719,355,41,47,1.58,11.98,18651,1
10174,North America,Influencer,Discount,3577,5352,41,62,4.41,6.7,16730,1
10175,South America,Google Ads,Discount,1644,4535,14,92,1.25,1.79,2794,1
10176,South America,Google Ads,New Product Launch,2069,5551,24,17,0.8,11.44,8389,1
10177,Asia,Influencer,Brand Awareness,2002,6136,10,94,2.77,7.32,18976,1
10178,Asia,Social Media,Discount,483,2130,30,34,2.57,9.7,8938,0
10179,North America,Influencer,Brand Awareness,1605,3528,12,78,4.28,1.21,17600,1
10180,Europe,Email,Discount,4601,5279,44,114,2.18,2.17,10993,1
10181,South America,TV Ads,New Product Launch,1517,4111,4,102,0.91,9.35,11550,1
10182,North America,Social Media,Discount,253,4918,32,99,0.9,2.19,2765,1
10183,Middle East,Social Media,Discount,1080,3077,33,118,0.66,3.99,5010,1
10184,South America,TV Ads,Brand Awareness,2158,3497,29,55,1.78,3.98,7244,1
10185,North America,Google Ads,Brand Awareness,2584,811,20,109,2.88,6.01,6166,0
10186,North America,Social Media,Discount,603,6081,15,27,3.59,6.85,17086,0
10187,Middle East,Email,Brand Awareness,4203,5961,22,33,2.73,3.43,18818,1
10188,Asia,Email,Discount,516,4147,32,65,2.22,8.14,7216,1
10189,Europe,Google Ads,Discount,2160,1116,16,118,1.72,4.29,19651,1
10190,South America,Email,Discount,1980,5806,32,53,2.75,6.61,4340,0
10191,Europe,Influencer,New Product Launch,801,6669,31,14,1.9,8.52,2453,1
10192,Asia,Google Ads,New Product Launch,4548,6234,7,46,3.02,7.96,4267,0
10193,Asia,Email,New Product Launch,2264,8650,21,115,3.2,3.76,2110,1
10194,North America,TV Ads,Brand Awareness,1052,2446,11,95,4.98,9.59,14129,1
10195,North America,Influencer,New Product Launch,2824,2218,41,38,2.66,3.7,12298,1
10196,Middle East,TV Ads,New Product Launch,3704,467,42,52,2.98,9.58,13059,1
10197,Middle East,Google Ads,New Product Launch,3095,2934,5,8,1.25,5.7,8788,1
10198,North America,Social Media,New Product Launch,1019,5281,4,84,3.32,6.17,2317,1
10199,Asia,Google Ads,New Product Launch,4910,2673,13,45,3.67,5.77,4180,0
10200,North America,TV Ads,New Product Launch,2829,7035,7,85,1.25,6.27,15255,1
10201,South America,Social Media,Discount,985,6764,38,90,1.74,4.68,19927,1
10202,Asia,TV Ads,New Product Launch,2995,5102,45,111,1.71,11.14,16645,0
10203,Europe,Email,Discount,4300,7889,43,11,3.01,9.78,4785,1
10204,Middle East,TV Ads,Discount,2087,4057,38,33,3.86,8.42,6478,1
10205,North America,TV Ads,Brand Awareness,369,7561,48,40,4.26,5.69,3422,1
10206,North America,Email,Brand Awareness,1411,3696,8,6,1.9,10.22,4244,1
10207,Europe,TV Ads,Brand Awareness,2322,1287,10,79,3.64,2.72,17677,1
10208,North America,Email,New Product Launch,2944,1129,14,95,4.57,11.0,12603,1
10209,South America,TV Ads,Brand Awareness,4495,2250,13,63,4.37,8.65,7666,0
10210,Asia,Google Ads,Discount,4939,6519,27,61,4.82,7.48,9535,0
10211,South America,Email,Brand Awareness,193,674,35,48,1.45,5.21,5750,0
10212,Asia,Google Ads,New Product Launch,510,2350,20,51,2.14,8.13,3928,1
10213,Middle East,Influencer,Brand Awareness,520,6984,23,30,2.8,10.23,13388,1
10214,North America,Google Ads,Brand Awareness,1596,4690,20,101,4.7,4.97,11968,0
10215,Europe,Google Ads,Brand Awareness,3927,3754,20,26,2.44,8.81,10880,1
10216,North America,Influencer,New Product Launch,4768,4597,8,109,4.31,10.1,18255,1
10217,Europe,Google Ads,Discount,1256,3435,33,32,2.84,5.72,10096,1
10218,Middle East,Influencer,New Product Launch,2723,8094,40,9,3.42,10.83,15871,1
10219,Middle East,Email,New Product Launch,2105,2441,31,90,1.4,6.14,9150,1
10220,South America,Influencer,Discount,4321,1636,12,30,1.43,6.88,16889,1
10221,Asia,Social Media,Brand Awareness,3102,616,10,109,1.81,4.17,11419,1
10222,Asia,Google Ads,Brand Awareness,214,2288,27,16,5.0,10.96,5603,1
10223,Asia,Google Ads,New Product Launch,3383,6995,29,109,4.7,4.89,15951,0
10224,Middle East,Social Media,Discount,2600,7736,21,117,2.46,10.76,1867,1
10225,South America,TV Ads,Brand Awareness,4932,7220,43,49,0.61,5.55,12210,0
10226,Middle East,Email,Discount,3435,8784,5,106,1.15,7.39,2434,1
10227,Europe,Social Media,Brand Awareness,2514,2332,25,13,4.6,8.74,3775,1
10228,Europe,Influencer,New Product Launch,3672,7657,11,60,1.74,9.46,16280,0
10229,South America,TV Ads,Discount,4065,4448,25,69,0.94,5.72,8213,0
10230,Europe,Google Ads,Brand Awareness,4506,4372,5,75,3.77,1.76,16756,1
10231,South America,Email,New Product Launch,2514,1816,14,95,3.81,5.15,8828,0
10232,Europe,Social Media,Discount,1053,539,39,71,3.37,6.1,2066,1
10233,South America,Influencer,Discount,4938,2026,33,111,2.22,10.4,11243,0
10234,Europe,Social Media,New Product Launch,3652,3091,11,117,0.65,1.22,19668,1
10235,North America,TV Ads,Discount,1538,2326,18,57,3.58,2.75,7784,1
10236,Middle East,Influencer,Discount,969,4987,1,23,1.12,10.5,19698,1
10237,Europe,Email,Discount,172,8797,30,102,2.51,7.53,8990,0
10238,South America,Email,Discount,4463,5110,3,31,4.51,7.96,13336,0
10239,Asia,Influencer,New Product Launch,1073,8098,8,28,3.41,1.89,6293,1
10240,Europe,Google Ads,Discount,3932,7693,33,87,3.51,8.47,13845,1
10241,North America,Email,Discount,130,6980,39,78,2.63,6.04,4157,0
10242,North America,Google Ads,Brand Awareness,1261,5493,28,97,2.29,2.3,4828,1
10243,Europe,Social Media,Brand Awareness,2622,7531,45,5,3.54,10.27,9606,1
10244,Asia,Email,New Product Launch,2245,8779,49,37,0.67,7.65,16168,0
10245,North America,Google Ads,Discount,371,4122,47,39,1.53,11.11,14073,1
10246,Asia,Social Media,New Product Launch,2337,2881,17,48,2.12,5.93,11057,1
10247,Asia,Influencer,Discount,595,6614,15,35,3.24,10.35,3298,1
10248,Asia,Email,New Product Launch,1119,6118,16,98,2.25,1.14,19882,1
10249,Europe,TV Ads,New Product Launch,2432,5666,47,89,4.41,3.04,11284,1
10250,Asia,Social Media,Brand Awareness,1577,8863,29,96,1.82,6.39,14825,1
10251,Asia,Influencer,Brand Awareness,1323,1586,20,62,4.51,2.87,6263,1
10252,Asia,Influencer,Discount,432,1920,19,7,0.88,4.43,5860,0
10253,Middle East,Social Media,Discount,751,7347,14,44,1.41,10.29,7253,1
10254,South America,Social Media,New Product Launch,2031,7152,40,39,4.35,11.6,10478,1
10255,North America,Email,Brand Awareness,3550,2781,47,76,3.95,4.07,963,0
10256,Middle East,Google Ads,Brand Awareness,4458,3355,4,32,4.8,1.39,2006,0
10257,Middle East,Social Media,Discount,931,3815,49,90,1.11,4.0,19727,1
10258,South America,Email,Brand Awareness,4175,2948,41,24,1.36,7.02,8228,1
10259,Asia,Email,New Product Launch,3712,2231,38,61,3.22,11.03,4959,1
10260,Middle East,Google Ads,Brand Awareness,4174,4425,46,97,4.72,8.83,6909,0
10261,Europe,Email,Discount,2547,8026,32,25,3.05,8.09,4402,0
10262,Asia,Influencer,New Product Launch,3387,5408,9,42,2.02,7.88,6685,0
10263,North America,Social Media,Discount,2482,8670,33,12,4.95,10.3,7768,1
10264,South America,TV Ads,New Product Launch,2721,5175,5,103,3.92,4.51,8302,1
10265,North America,TV Ads,New Product Launch,3399,6433,28,72,1.68,7.85,1282,1
10266,Europe,Influencer,Brand Awareness,3970,6630,34,27,2.56,8.57,8261,1
10267,Asia,Email,Discount,1976,932,35,57,4.74,10.58,14602,1
10268,Europe,Influencer,Brand Awareness,2623,5968,25,23,4.17,8.09,12928,1
10269,North America,TV Ads,Discount,4706,4893,3,8,3.11,9.7,2680,0
10270,Middle East,Google Ads,Discount,3874,4559,48,45,1.86,11.34,1145,0
10271,Middle East,Social Media,Brand Awareness,542,355,40,76,4.63,4.74,545,1
10272,Asia,Google Ads,New Product Launch,3446,3775,11,5,1.78,4.18,7114,1
10273,Middle East,Social Media,New Product Launch,2749,5571,15,48,1.58,4.62,16441,1
10274,North America,TV Ads,Brand Awareness,4324,7139,39,24,0.95,6.85,18462,0
10275,South America,Google Ads,New Product Launch,244,7731,1,96,0.64,3.69,16005,1
10276,Asia,Influencer,Discount,3453,599,24,59,3.63,5.95,9374,1
10277,North America,Google Ads,Discount,660,405,45,36,1.31,2.24,19713,1
10278,Europe,Influencer,Brand Awareness,4509,1321,5,72,3.32,7.98,4796,0
10279,South America,Social Media,Discount,3097,5095,36,82,2.94,7.69,12450,1
10280,Europe,Email,Discount,1826,2438,10,84,0.91,8.43,5511,0
10281,South America,Google Ads,New Product Launch,1392,1810,29,117,4.12,9.48,11089,1
10282,North America,Influencer,Discount,3435,6459,35,92,2.8,7.82,12181,1
10283,Middle East,Social Media,New Product Launch,685,513,40,11,2.52,7.85,6977,1
10284,Europe,Email,Discount,2038,712,14,40,1.51,1.17,6412,1
10285,Asia,Email,Discount,326,5254,47,8,1.37,7.45,5727,1
10286,Middle East,Social Media,Discount,1596,3786,6,33,1.87,10.8,14024,1
10287,North America,Email,New Product Launch,4079,6131,34,72,2.41,9.09,9544,1
10288,Middle East,TV Ads,Brand Awareness,4373,4686,43,104,1.73,3.46,5059,0
10289,Europe,Email,New Product Launch,2688,4607,47,7,2.88,7.91,19846,0
10290,Europe,Google Ads,New Product Launch,1737,1487,30,26,3.83,10.11,15062,0
10291,South America,TV Ads,Discount,4990,1524,13,110,4.16,6.07,14708,1
10292,Europe,Email,New Product Launch,3577,2192,9,78,4.29,7.18,19159,1
10293,Middle East,Email,Discount,1425,6903,30,117,0.71,5.41,1588,1
10294,Asia,TV Ads,New Product Launch,3833,6955,32,89,3.95,8.51,9093,1
10295,South America,Email,Discount,2152,8778,14,107,4.62,3.81,1686,1
10296,South America,Social Media,Brand Awareness,318,4447,19,36,2.56,8.44,11714,1
10297,Europe,Email,New Product Launch,4046,3566,5,31,3.53,11.38,15810,0
10298,Middle East,Email,New Product Launch,1488,588,1,28,1.13,4.54,10823,1
10299,Asia,Social Media,Brand Awareness,1454,2755,22,83,3.84,1.14,5818,0
10300,Middle East,TV Ads,New Product Launch,2170,7745,33,28,0.83,1.9,18529,0
10301,Middle East,TV Ads,Brand Awareness,3565,7196,40,77,4.21,7.53,17757,0
10302,Asia,Social Media,Brand Awareness,3458,5206,23,51,4.84,9.55,11883,0
10303,South America,Email,Brand Awareness,3183,5688,21,64,3.55,2.16,11243,1
10304,North America,Social Media,Discount,2516,7501,39,85,0.87,4.44,17641,1
10305,Europe,Influencer,Discount,2884,8010,34,72,1.96,8.58,3345,1
10306,Middle East,Google Ads,Brand Awareness,894,6611,27,14,1.03,11.98,10262,1
10307,North America,Google Ads,New Product Launch,2833,693,28,114,4.82,6.7,3116,1
10308,Europe,Email,New Product Launch,2765,6743,5,49,3.35,10.97,1004,0
10309,Asia,Social Media,Discount,551,8673,4,94,0.73,1.33,8223,0
10310,Europe,Influencer,Discount,467,1546,8,104,1.92,10.19,12001,0
10311,South America,Influencer,Brand Awareness,1203,802,34,111,0.78,5.97,19783,1
10312,Europe,Email,Discount,4362,1211,2,78,3.95,6.52,8935,1
10313,Middle East,TV Ads,New Product Launch,881,7854,4,16,3.73,9.16,16085,1
10314,Middle East,Google Ads,Discount,4070,4432,29,80,0.72,6.27,10384,0
10315,North America,Social Media,Discount,810,3574,15,57,4.96,4.73,19886,0
10316,Europe,Social Media,Discount,2985,7004,12,57,4.16,10.86,12671,0
10317,South America,TV Ads,Discount,4491,7974,21,95,2.27,7.0,5691,1
10318,Middle East,Google Ads,New Product Launch,4257,8183,4,95,0.91,10.18,16172,1
10319,South America,Social Media,New Product Launch,1145,1552,22,88,2.38,8.76,934,1
10320,North America,Google Ads,New Product Launch,186,7390,20,97,1.85,5.93,13990,0
10321,North America,Influencer,New Product Launch,1353,3938,36,83,3.89,10.25,11009,1
10322,Middle East,Google Ads,Discount,816,799,9,103,4.17,4.38,6190,1
10323,Asia,Influencer,New Product Launch,1220,4901,18,112,2.06,2.01,18998,1
10324,North America,TV Ads,Discount,1164,8681,19,19,1.19,2.27,9423,1
10325,Middle East,Social Media,Discount,1542,3519,40,27,4.53,10.92,16572,1
10326,North America,Google Ads,Discount,3379,6919,24,101,2.84,2.43,8344,1
10327,Middle East,Influencer,New Product Launch,2572,4843,33,8,3.69,3.47,5499,0
10328,South America,TV Ads,New Product Launch,3999,475,46,63,2.66,11.9,15096,1
10329,Europe,Google Ads,Discount,2119,6853,41,88,0.69,8.13,18647,0
10330,North America,Social Media,Brand Awareness,3708,2774,32,52,5.0,11.67,17929,1
10331,Middle East,Google Ads,Brand Awareness,3523,3585,11,78,3.99,1.17,14098,1
10332,South America,Google Ads,New Product Launch,1780,7953,48,50,1.48,10.72,8595,1
10333,Asia,Influencer,New Product Launch,1503,7669,27,27,1.36,9.12,5617,1
10334,South America,TV Ads,Brand Awareness,4924,2051,26,78,4.04,4.31,12915,1
10335,Europe,Social Media,New Product Launch,3248,2278,5,80,4.67,4.35,14649,0
10336,Europe,TV Ads,Discount,4477,448,47,57,3.63,6.66,12894,1
10337,North America,Google Ads,Brand Awareness,3146,3397,6,64,0.96,4.1,8705,1
10338,North America,Google Ads,Discount,1042,2845,29,103,0.63,7.94,8356,1
10339,North America,Social Media,New Product Launch,3278,8004,27,80,1.92,11.4,9259,1
10340,Asia,Google Ads,New Product Launch,1938,3782,33,15,3.31,1.72,6441,1
10341,South America,Google Ads,Brand Awareness,447,3877,12,65,2.77,4.18,14962,0
10342,Europe,Email,Brand Awareness,3281,7756,18,94,3.97,8.65,15964,1
10343,Europe,Google Ads,Brand Awareness,900,1576,33,37,0.93,11.76,15548,1
10344,Asia,Social Media,New Product Launch,4240,616,11,39,1.32,10.97,11331,0
10345,Asia,Influencer,Discount,567,4712,17,71,2.38,9.01,18265,1
10346,South America,Social Media,New Product Launch,2150,467,8,81,0.72,8.86,14313,0
10347,Asia,Google Ads,Brand Awareness,3057,6381,49,60,1.74,7.89,8566,1
10348,Europe,Social Media,Discount,3026,7779,48,81,2.24,3.16,8394,1
10349,South America,Influencer,Discount,3920,3700,21,56,0.72,6.0,8630,0
10350,North America,Social Media,Brand Awareness,611,4593,12,44,1.29,7.9,7303,0
10351,North America,Email,Brand Awareness,1549,2308,27,119,3.1,11.29,3270,0
10352,North America,Email,New Product Launch,1946,7398,41,20,3.62,7.89,1582,0
10353,Middle East,Social Media,Brand Awareness,315,5654,21,30,4.75,5.3,9843,1
