trip_id,driver_id,city,trip_distance_km,trip_duration_min,fare_amount_usd,surge_multiplier,payment_method,driver_rating,rider_rating,cancelled,trip_hour,weekend_trip
15422,5542,Singapore,41.94,68,90.14,1.2,UPI,3.55,4.61,0,6,1
15423,8265,London,11.23,75,117.39,2.0,UPI,3.79,4.17,0,22,0
15424,9380,New York,41.07,78,12.81,1.5,Credit Card,4.97,4.84,0,20,0
15425,7302,Sydney,28.01,62,102.88,2.0,UPI,3.65,3.81,0,0,0
15426,4837,London,3.25,55,69.08,1.0,Credit Card,4.61,3.89,0,2,1
15427,6647,London,11.37,38,18.2,2.0,UPI,4.83,3.47,0,4,0
15428,7946,London,16.03,27,116.51,1.5,Wallet,4.31,4.71,0,13,0
15429,9518,New York,3.38,21,49.58,2.5,Wallet,4.51,4.74,0,8,0
15430,4927,Singapore,27.95,21,83.66,2.5,Wallet,4.68,4.35,0,9,0
15431,5345,London,34.06,91,98.97,1.0,Wallet,3.79,4.19,0,6,0
15432,5823,Mumbai,35.77,67,45.7,1.2,Credit Card,3.98,3.05,1,12,0
15433,7937,New York,38.5,14,59.55,2.0,Credit Card,3.62,3.8,0,4,1
15434,1634,Mumbai,30.75,116,116.27,2.5,Credit Card,4.36,4.48,0,17,0
15435,4273,Mumbai,23.54,51,102.68,1.5,Credit Card,3.5,4.56,0,6,0
15436,5221,Mumbai,38.98,111,65.09,1.2,Wallet,4.89,3.85,0,13,0
15437,3763,Dubai,30.13,14,13.54,1.0,Cash,4.62,3.52,0,13,1
15438,4219,New York,14.82,9,73.56,2.5,Cash,4.89,4.51,0,14,1
15439,9752,London,27.6,107,39.9,2.0,Cash,3.9,3.68,0,11,1
15440,6066,London,40.31,54,52.41,1.0,Cash,4.55,4.57,0,0,0
15441,2388,Singapore,16.01,19,75.14,1.0,Credit Card,4.87,4.42,0,12,0
15442,4804,Mumbai,16.82,34,61.67,1.0,Credit Card,4.9,3.44,0,23,0
15443,4610,Dubai,22.94,107,21.62,2.0,Credit Card,4.18,3.4,0,17,0
15444,9079,London,43.22,88,34.4,1.0,Credit Card,4.1,4.14,0,23,0
15445,5182,New York,16.63,35,119.36,2.5,Credit Card,4.66,4.22,0,22,1
15446,6192,New York,23.11,78,80.4,2.5,Cash,4.2,4.3,0,8,0
15447,8892,London,16.75,38,10.55,2.5,Credit Card,4.48,3.47,0,17,0
15448,7002,Mumbai,29.61,52,54.51,2.5,UPI,3.76,4.13,0,21,1
15449,2308,Mumbai,6.5,48,41.8,1.0,Credit Card,4.69,4.57,0,16,0
15450,6382,Mumbai,30.79,19,116.97,1.0,Wallet,3.92,3.57,0,21,0
15451,9111,New York,11.39,89,114.4,1.0,UPI,3.51,4.91,1,22,1
15452,4662,Dubai,15.38,47,69.6,2.0,UPI,3.66,4.43,0,13,1
15453,2609,Dubai,6.18,84,45.36,2.5,UPI,4.11,3.76,0,8,0
15454,6247,London,4.02,10,19.6,1.2,Wallet,4.85,4.9,0,18,0
15455,5011,Sydney,32.83,55,37.9,1.2,Credit Card,3.74,3.92,0,18,1
15456,7605,Singapore,27.71,116,12.47,1.2,Cash,4.76,3.35,0,13,0
15457,8865,Singapore,4.69,63,6.79,2.0,Wallet,4.31,4.21,0,7,0
15458,4935,Singapore,41.39,115,51.94,1.0,UPI,4.25,4.03,0,12,1
15459,4002,Singapore,39.36,84,53.17,2.5,Credit Card,4.97,3.56,1,1,1
15460,5829,Dubai,27.42,67,81.77,2.5,UPI,3.8,3.94,0,3,0
15461,5592,New York,21.22,35,82.11,1.2,UPI,4.35,3.28,0,3,1
15462,5353,Singapore,4.12,80,69.68,2.0,Wallet,4.73,4.34,0,13,0
15463,9949,New York,31.26,101,83.69,1.2,Cash,3.98,4.93,1,9,0
15464,6086,Singapore,11.34,35,68.89,1.5,Wallet,3.55,4.35,0,9,0
15465,9608,Dubai,26.01,61,105.71,2.5,Cash,4.78,3.77,0,15,0
15466,2517,Mumbai,34.07,45,40.65,1.5,Credit Card,3.94,3.62,0,13,1
15467,1082,New York,36.22,50,73.73,1.5,Wallet,4.13,3.16,0,16,0
15468,3108,Mumbai,22.0,10,110.62,1.5,UPI,4.6,3.84,0,12,0
15469,8032,London,23.45,80,22.13,2.5,Cash,3.51,4.78,0,11,0
15470,6296,Singapore,17.7,72,28.07,2.0,UPI,4.71,3.69,0,3,0
15471,3324,Mumbai,16.5,78,100.53,1.2,Wallet,3.79,3.44,0,21,0
15472,4890,Dubai,4.01,37,50.07,1.5,Wallet,4.2,3.84,0,8,1
15473,4074,New York,23.98,104,115.09,1.2,UPI,4.55,3.02,0,10,1
15474,3545,London,25.09,68,118.21,2.0,UPI,4.94,3.87,0,21,0
15475,4544,Dubai,9.5,44,86.99,2.5,Cash,4.62,4.49,0,21,0
15476,9183,New York,20.28,110,70.79,1.5,Cash,4.28,3.09,0,12,0
15477,5069,New York,29.04,54,15.28,1.5,UPI,3.67,3.38,0,8,0
15478,6492,Mumbai,29.89,20,12.05,1.0,Cash,4.87,4.75,0,15,0
15479,9206,Sydney,16.96,94,72.71,2.0,UPI,4.09,3.84,0,16,0
15480,3991,New York,42.13,96,28.58,1.2,UPI,4.81,3.16,0,2,0
15481,9466,Dubai,8.01,56,69.76,1.5,Cash,3.95,3.2,0,23,0
15482,2698,Dubai,36.04,15,55.13,1.0,UPI,4.57,3.38,0,18,0
15483,4959,Mumbai,22.01,71,40.79,2.0,Credit Card,3.66,3.5,0,0,0
15484,3409,Mumbai,21.91,16,86.12,1.0,Credit Card,4.1,4.26,0,19,0
15485,3971,Dubai,4.95,111,29.67,2.0,Wallet,4.23,4.64,0,19,0
15486,8584,London,43.73,67,52.95,2.5,Wallet,3.69,3.91,0,4,0
15487,4780,Sydney,27.55,39,49.9,1.5,Credit Card,3.63,4.68,1,23,1
15488,7253,Singapore,8.44,99,69.7,1.5,Cash,3.53,4.63,0,4,1
15489,5396,Mumbai,26.22,106,24.91,2.0,Wallet,3.78,3.48,0,16,0
15490,7515,Singapore,19.03,82,95.04,2.5,UPI,4.12,3.74,0,9,0
15491,9317,London,41.21,73,66.98,1.5,Credit Card,4.01,3.83,0,0,0
15492,3030,Singapore,44.02,57,10.28,1.2,Cash,3.64,4.16,0,2,0
15493,5165,Singapore,2.09,35,6.19,1.0,Cash,3.73,4.64,0,17,0
15494,7119,London,14.46,69,83.2,1.2,UPI,3.8,4.6,0,15,0
15495,3614,Sydney,29.27,13,38.32,2.5,Cash,3.87,3.21,1,15,1
15496,2515,New York,43.09,12,106.81,1.0,Cash,4.82,4.68,0,13,0
15497,9395,Mumbai,27.2,7,55.5,1.0,UPI,4.4,4.76,0,6,1
15498,4684,Sydney,24.85,57,40.77,1.0,Wallet,4.42,3.95,1,18,0
15499,3380,Singapore,10.89,85,60.42,2.5,UPI,4.25,3.24,0,20,1
15500,1777,London,20.48,77,49.37,1.0,Cash,4.14,3.74,0,0,0
15501,1977,Mumbai,4.05,49,46.61,1.0,Wallet,3.51,3.04,0,1,0
15502,7838,Singapore,30.8,88,25.95,1.0,Credit Card,4.96,4.77,1,3,0
15503,8879,Singapore,17.82,107,59.98,1.5,Credit Card,4.44,4.49,0,10,0
15504,3807,Singapore,37.62,41,109.97,2.0,Wallet,4.85,3.8,0,14,0
15505,8957,Mumbai,7.77,87,60.57,2.5,Credit Card,4.47,3.87,0,1,0
15506,2056,Mumbai,33.36,52,97.54,1.2,Credit Card,4.48,3.1,0,21,1
15507,5887,Mumbai,15.63,31,104.49,1.0,Cash,4.26,3.77,0,20,0
15508,7961,New York,8.76,42,27.07,2.0,Cash,4.2,3.37,0,8,0
15509,3567,New York,5.34,31,40.24,1.5,Wallet,3.57,3.88,0,6,1
15510,6526,Singapore,13.45,36,40.04,2.5,UPI,3.8,4.47,0,11,0
15511,1036,New York,18.1,31,61.8,1.5,UPI,4.88,3.79,0,18,0
15512,4954,Dubai,9.61,102,102.75,1.5,UPI,3.66,3.64,0,8,0
15513,5746,Dubai,4.59,28,79.19,2.5,Credit Card,4.6,3.86,0,4,1
15514,5039,London,29.35,22,22.07,1.2,UPI,3.56,4.87,0,5,1
15515,1768,Sydney,41.06,58,64.83,1.5,UPI,4.16,3.39,0,17,0
15516,6057,New York,3.88,33,100.55,1.5,Wallet,3.55,3.58,0,2,0
15517,8484,Sydney,23.81,70,8.95,1.2,UPI,4.88,4.65,0,18,0
15518,9781,Sydney,4.32,70,43.45,2.5,Cash,3.55,4.73,1,18,0
15519,3755,New York,43.84,93,10.3,1.5,Wallet,4.27,4.91,0,1,0
15520,4264,Dubai,18.47,89,53.38,1.2,UPI,4.31,4.99,0,17,0
15521,9720,Sydney,34.01,72,119.31,1.2,Wallet,4.77,4.04,1,14,1
15522,7615,New York,19.27,74,70.14,2.5,Wallet,4.96,4.55,0,18,0
15523,3028,Sydney,16.93,117,103.7,2.5,Cash,4.93,4.98,0,14,1
15524,7730,Dubai,8.29,79,87.05,2.5,Credit Card,4.66,3.68,0,6,0
15525,2250,Dubai,30.46,39,44.33,2.5,UPI,3.83,3.27,0,9,0
15526,3364,New York,19.14,26,47.99,2.0,Cash,4.39,4.74,0,20,0
15527,7863,Singapore,20.36,29,10.53,2.5,Wallet,4.47,4.18,0,7,1
15528,1275,London,14.56,38,112.28,2.0,UPI,3.55,4.15,0,16,0
15529,2055,Sydney,13.93,37,93.08,1.2,Wallet,3.55,4.65,0,5,0
15530,3785,London,27.87,75,6.76,2.5,Credit Card,4.28,4.17,0,20,1
15531,6392,Mumbai,37.54,90,45.75,1.2,Cash,4.8,3.56,0,4,0
15532,3343,Sydney,27.45,89,24.77,2.0,Credit Card,4.38,3.49,0,9,1
15533,3133,London,25.13,36,56.86,1.2,Credit Card,3.65,3.98,0,10,1
15534,2370,Singapore,14.37,30,52.49,1.0,Cash,4.38,4.14,0,16,0
15535,4303,Dubai,9.01,66,58.26,2.5,Cash,4.25,4.39,0,5,1
15536,6120,Dubai,11.64,70,25.9,2.5,Cash,4.8,3.51,0,6,0
15537,4591,New York,13.98,37,110.9,2.0,Cash,4.68,3.48,0,5,1
15538,4118,Singapore,29.91,59,64.56,1.0,Credit Card,4.28,3.59,0,12,0
15539,1963,Singapore,24.2,84,96.05,1.5,UPI,3.56,3.37,0,4,0
15540,6634,Mumbai,12.82,28,27.28,2.5,Wallet,4.71,3.49,0,0,0
15541,7192,Dubai,5.86,81,62.51,1.5,Credit Card,4.3,3.1,0,12,0
15542,9008,London,35.4,55,77.0,2.0,UPI,4.07,4.23,0,19,0
15543,5819,Singapore,27.63,63,37.09,1.2,Cash,4.83,4.78,0,19,0
15544,3468,London,41.85,82,84.07,1.0,Cash,4.58,4.62,0,18,0
15545,9131,New York,15.29,84,104.28,2.0,Wallet,4.93,3.66,0,7,1
15546,9919,Singapore,26.16,65,51.42,1.5,UPI,3.96,4.62,0,7,0
15547,5329,New York,32.84,27,31.39,1.2,Wallet,3.65,3.47,0,3,0
15548,3257,Dubai,29.74,115,112.03,2.0,Credit Card,4.2,3.78,0,17,1
15549,2681,Mumbai,23.19,36,13.88,2.5,UPI,4.04,4.7,0,3,0
15550,9166,Mumbai,26.51,53,87.55,1.0,Credit Card,4.28,3.94,0,7,0
15551,1730,London,31.3,12,8.09,2.0,UPI,4.55,4.69,0,14,1
15552,3703,New York,36.88,118,101.71,1.0,UPI,4.02,4.3,0,11,0
15553,8574,London,5.74,76,77.55,1.2,Credit Card,4.58,4.71,0,16,0
15554,9292,Dubai,1.63,72,34.52,1.2,Credit Card,4.42,3.18,0,13,0
15555,1824,Dubai,32.3,48,23.39,2.5,UPI,4.6,4.91,0,4,0
15556,9283,New York,9.81,83,67.91,2.5,Credit Card,4.21,3.29,0,4,1
15557,1586,Sydney,27.89,89,19.15,2.0,Cash,4.23,4.22,0,16,1
15558,2089,New York,37.99,87,49.46,1.5,Cash,4.93,3.74,0,2,1
15559,1449,London,28.24,104,108.09,1.0,UPI,3.72,4.73,1,4,1
15560,6748,Dubai,18.55,16,118.08,1.0,Credit Card,4.37,4.41,0,13,1
15561,3613,Mumbai,24.71,55,115.3,2.5,Wallet,4.37,4.49,0,22,1
15562,1578,London,11.64,110,117.35,2.0,Wallet,4.68,4.97,0,18,0
15563,3961,Sydney,38.91,105,114.82,1.2,Credit Card,4.2,4.55,0,5,0
15564,1367,Dubai,27.38,115,38.44,1.0,Cash,3.8,4.93,0,12,0
15565,3586,New York,30.27,42,76.31,1.2,UPI,3.92,4.82,0,13,0
15566,5385,Sydney,33.5,59,108.49,1.0,Wallet,3.69,3.39,0,3,0
15567,6846,London,43.96,88,78.1,2.0,Wallet,3.73,3.56,0,17,1
15568,7999,Sydney,27.83,73,85.8,2.5,UPI,4.83,3.51,0,13,0
15569,2289,London,23.95,103,69.8,1.2,UPI,4.67,3.57,0,0,1
15570,9790,London,41.42,98,115.26,2.0,Credit Card,4.3,3.81,1,8,0
15571,5197,New York,9.99,73,7.86,1.0,Cash,4.19,3.4,0,18,0
15572,3794,New York,27.45,9,106.57,2.0,Cash,4.35,4.58,1,10,0
15573,8225,Dubai,37.14,75,110.93,2.5,Credit Card,4.14,4.35,0,17,0
15574,6292,London,3.94,73,10.26,1.5,Wallet,4.14,3.7,0,9,0
15575,9780,London,12.68,66,103.79,1.5,Credit Card,4.69,4.78,0,22,0
15576,9422,Dubai,38.7,14,106.24,1.5,Wallet,4.67,3.42,1,17,0
15577,4514,Mumbai,18.27,65,55.07,1.2,UPI,4.13,4.03,0,2,1
15578,1633,Dubai,18.48,20,50.96,2.0,Credit Card,3.95,3.8,0,23,1
15579,1219,London,37.16,83,60.78,1.0,Wallet,4.07,3.03,0,18,0
15580,7488,Singapore,19.14,70,80.49,1.5,Cash,4.53,3.8,0,6,0
15581,5607,London,13.26,65,76.98,1.5,Credit Card,3.58,4.88,0,9,1
15582,5201,Mumbai,34.76,18,39.24,1.2,Credit Card,4.66,3.05,0,17,0
15583,3519,Sydney,37.35,113,8.23,2.5,Cash,4.67,3.67,0,9,0
15584,2736,Sydney,41.74,54,105.67,1.2,Cash,4.68,4.11,1,18,0
15585,4269,London,10.13,77,84.59,2.5,Credit Card,3.91,4.43,0,20,0
15586,8420,London,15.23,92,17.83,1.0,Wallet,4.53,4.76,0,0,1
15587,5481,New York,16.73,13,64.04,1.0,Cash,4.2,4.98,0,7,0
15588,9487,London,13.45,111,51.41,1.5,Wallet,4.66,3.95,0,3,1
15589,7610,London,37.39,99,27.12,1.2,UPI,4.61,4.62,0,23,0
15590,1292,Mumbai,14.86,8,91.83,2.5,Cash,4.72,4.93,0,4,1
15591,4158,Sydney,35.08,101,24.21,1.0,Cash,3.8,4.42,0,23,1
15592,8571,Dubai,43.13,116,33.97,1.2,Cash,4.28,4.4,0,11,0
15593,9910,Dubai,27.64,17,86.01,1.2,Cash,4.87,3.85,0,16,0
15594,2986,Mumbai,14.51,80,84.92,2.5,Cash,4.39,4.01,0,3,0
15595,7738,London,32.21,31,32.99,2.5,Wallet,4.17,4.94,0,16,0
15596,2867,London,18.25,85,65.11,2.0,Wallet,4.93,4.89,1,15,0
15597,2573,Mumbai,3.72,57,76.15,1.0,Credit Card,4.56,4.49,0,0,0
15598,1669,Mumbai,16.46,92,36.23,2.0,Wallet,4.31,3.47,0,16,0
15599,8841,Dubai,12.42,98,90.36,1.2,Credit Card,3.56,4.63,0,13,1
15600,5197,Singapore,36.91,96,58.33,1.2,UPI,4.25,4.39,0,3,0
15601,3282,London,7.62,43,5.6,1.0,Cash,4.18,4.21,0,11,0
15602,7286,Mumbai,17.39,45,84.9,1.5,Cash,4.14,3.09,0,9,1
15603,2035,London,28.98,74,74.89,2.5,Cash,4.66,4.91,0,12,1
15604,9000,New York,36.19,62,116.97,1.2,Wallet,3.84,4.93,0,7,0
15605,3860,New York,4.1,18,56.87,2.5,UPI,3.79,3.42,0,22,1
15606,2722,London,43.26,103,33.28,1.5,Credit Card,3.96,4.96,0,8,1
15607,1684,Sydney,3.49,97,99.52,1.5,Credit Card,4.22,3.24,0,23,1
15608,4055,Mumbai,30.5,62,26.2,1.5,Credit Card,4.28,3.54,0,16,1
15609,7630,London,3.39,10,98.03,1.5,UPI,4.55,4.14,0,0,1
15610,1998,New York,19.5,75,5.85,1.0,Credit Card,4.9,4.39,0,5,0
15611,9178,Sydney,32.67,108,14.65,2.0,Credit Card,4.74,4.78,0,6,0
15612,6911,Dubai,11.62,19,54.08,1.5,Cash,3.53,4.81,0,9,0
15613,3863,London,39.99,16,57.73,2.0,Wallet,4.11,3.29,0,8,0
15614,3925,London,44.94,6,39.08,2.0,Cash,4.14,4.82,0,23,0
15615,5343,Mumbai,13.09,82,11.47,2.5,Credit Card,4.32,4.25,0,18,0
15616,4547,London,27.28,61,90.54,1.0,Cash,4.59,3.13,0,17,0
15617,6639,Singapore,3.7,40,76.68,2.5,Cash,4.03,4.58,0,1,0
15618,1285,New York,30.4,61,65.44,1.5,Credit Card,3.88,4.02,0,1,1
15619,4621,Singapore,10.66,60,109.48,1.5,Cash,4.66,3.68,0,7,0
15620,3242,Dubai,7.07,34,45.75,2.5,Cash,3.53,3.55,0,1,1
15621,9604,New York,33.14,35,23.85,1.2,UPI,4.88,4.84,0,11,1
15622,2484,London,36.23,75,43.33,1.0,UPI,4.23,3.12,0,13,0
15623,3315,London,10.6,91,48.26,1.2,Cash,4.43,3.61,0,22,1
15624,7152,New York,30.01,17,108.51,2.5,Cash,4.44,3.53,0,3,0
15625,5821,Mumbai,17.26,24,51.75,2.5,Credit Card,4.67,4.6,0,21,0
15626,5415,New York,21.05,113,63.78,1.2,Wallet,4.19,3.83,0,23,0
15627,1304,Mumbai,7.12,40,51.01,1.2,UPI,3.94,3.52,0,17,1
15628,7240,Dubai,26.4,49,26.81,1.5,Cash,3.62,3.18,0,8,0
15629,4984,Singapore,39.85,90,7.0,1.5,Credit Card,3.58,4.34,0,16,0
15630,1502,New York,26.36,61,96.03,2.5,Cash,4.25,3.86,0,8,0
15631,3499,Mumbai,20.69,31,8.77,1.5,Credit Card,4.37,4.26,0,16,0
15632,4938,Sydney,8.61,73,99.17,2.0,UPI,4.15,3.71,0,12,0
15633,3002,New York,12.91,35,39.16,2.5,UPI,4.65,3.52,0,10,1
15634,5884,Singapore,40.27,18,33.9,2.0,Wallet,4.2,3.34,0,19,0
15635,6313,Mumbai,44.96,83,101.38,2.0,Cash,4.95,4.99,0,21,0
15636,7255,Mumbai,23.91,30,112.86,2.5,Cash,3.88,4.16,0,6,0
15637,1176,Singapore,35.05,14,39.02,2.0,Credit Card,4.02,4.44,0,17,0
15638,2891,New York,40.84,118,19.9,2.5,Wallet,3.83,4.37,0,6,0
15639,5445,Singapore,35.22,18,31.08,2.0,Credit Card,4.81,3.01,0,5,0
15640,4784,Dubai,32.71,15,98.8,2.0,UPI,4.27,4.12,0,21,0
15641,8613,Mumbai,3.68,61,16.68,2.5,Wallet,3.81,4.31,0,17,0
15642,1076,Singapore,14.24,46,92.22,1.5,UPI,4.35,3.16,0,22,0
15643,3023,London,17.74,6,107.9,1.5,UPI,4.73,3.93,0,3,0
15644,9256,Singapore,19.18,114,62.23,1.2,Credit Card,4.33,4.57,0,19,1
15645,5516,Mumbai,19.21,18,105.08,1.0,Cash,3.73,4.19,0,22,0
15646,8396,Mumbai,9.73,119,25.57,2.0,UPI,4.91,3.09,1,8,1
15647,7346,New York,36.55,86,71.38,1.5,Wallet,3.84,3.98,0,13,0
15648,9651,Dubai,5.42,119,19.97,2.5,Credit Card,4.66,4.57,0,16,1
15649,8708,Sydney,25.22,24,97.38,1.2,Cash,3.96,4.89,0,0,0
15650,6484,London,21.56,11,118.0,1.0,Wallet,4.44,4.95,0,7,0
15651,1139,New York,39.61,22,32.92,1.0,Credit Card,3.85,4.38,0,12,1
15652,5158,New York,43.0,24,10.16,1.5,Credit Card,4.05,4.72,0,21,0
15653,2912,London,34.55,42,63.2,1.2,Wallet,3.75,4.32,0,21,0
15654,3581,Dubai,32.15,118,43.16,2.5,UPI,3.61,4.39,0,3,1
15655,7332,Sydney,37.29,114,54.17,1.0,Cash,4.79,4.62,0,2,0
15656,9004,Dubai,23.79,108,108.52,2.5,Wallet,4.84,3.35,0,9,0
15657,5804,London,27.18,34,97.69,1.2,Wallet,3.88,4.15,0,2,0
15658,4468,Mumbai,37.25,17,42.49,2.0,Wallet,3.54,3.77,0,10,0
15659,8061,Sydney,17.87,31,112.77,2.0,Credit Card,4.26,4.19,0,16,0
15660,3964,London,23.78,35,37.6,2.5,Cash,4.09,4.33,0,5,0
15661,7863,Singapore,28.4,53,100.25,1.5,UPI,3.6,3.33,0,2,0
15662,6387,Mumbai,12.22,74,78.38,2.0,Wallet,4.22,4.23,0,20,0
15663,1731,New York,35.37,111,117.19,2.5,Wallet,3.69,3.51,0,17,1
15664,7317,New York,20.41,51,112.59,2.0,Credit Card,4.12,4.87,0,12,0
15665,7005,Mumbai,17.48,82,25.65,1.2,Cash,3.83,3.18,0,18,0
15666,9183,Dubai,14.62,83,115.71,2.5,UPI,4.74,4.59,0,9,0
15667,2459,Dubai,4.09,28,50.15,2.5,Credit Card,3.53,3.12,0,0,0
15668,7308,London,11.27,81,73.04,1.5,Credit Card,4.57,3.48,0,5,0
15669,1125,Singapore,12.19,101,14.69,1.5,UPI,3.88,3.34,0,20,1
15670,9647,Singapore,44.51,12,71.21,1.2,Cash,3.91,3.08,0,20,0
15671,3556,Singapore,13.58,7,50.77,1.5,Credit Card,3.61,4.71,0,10,1
15672,7656,Mumbai,1.31,5,64.96,1.5,Credit Card,3.77,3.87,0,11,0
15673,5639,New York,27.96,41,85.37,2.0,Credit Card,4.06,3.1,0,4,0
15674,3221,Singapore,2.2,97,28.49,2.0,Cash,4.35,3.77,0,3,0
15675,5854,Sydney,15.15,78,103.68,2.0,Cash,3.51,3.48,0,18,0
15676,7359,Mumbai,2.89,77,106.31,1.2,Credit Card,3.55,3.9,0,12,0
15677,7355,Sydney,10.09,35,54.14,1.2,Cash,4.04,4.7,1,10,0
15678,8509,Dubai,31.02,90,31.5,1.2,Wallet,4.18,4.01,0,19,0
15679,7415,New York,23.13,46,5.92,1.0,Cash,4.94,3.9,0,6,1
15680,9906,Singapore,33.95,93,56.72,2.0,Credit Card,4.69,4.53,1,15,0
15681,2152,London,4.14,81,41.29,1.2,Wallet,3.82,3.3,0,16,0
15682,7933,Mumbai,3.15,8,52.21,1.2,Cash,3.91,4.95,0,7,1
15683,2511,Dubai,44.66,5,14.91,2.0,Cash,3.85,3.34,0,20,1
15684,5315,London,3.41,47,89.29,2.0,Wallet,4.19,4.84,0,1,0
15685,1837,London,29.34,21,102.15,2.0,Wallet,4.28,4.91,0,0,0
15686,1854,New York,18.66,23,110.52,2.0,Cash,4.24,4.28,0,19,1
15687,8749,Singapore,2.23,11,40.49,2.0,Wallet,3.62,4.05,0,5,0
15688,7873,New York,26.4,35,77.48,1.0,Cash,3.84,3.55,0,10,0
15689,3597,Dubai,33.85,45,38.74,2.5,Credit Card,4.62,4.24,0,14,0
15690,4749,Mumbai,5.33,68,9.56,1.2,UPI,3.81,4.63,0,13,0
15691,1884,Dubai,10.98,17,77.33,1.0,Cash,3.53,4.57,0,14,0
15692,7250,Mumbai,31.83,111,116.4,2.0,Credit Card,4.78,3.89,0,6,1
15693,7112,Dubai,44.79,113,8.4,1.2,Cash,3.63,4.81,0,18,0
15694,4225,Mumbai,34.01,119,52.19,1.5,UPI,3.67,4.52,0,18,0
15695,7554,Mumbai,25.95,23,33.0,2.0,Credit Card,3.78,4.49,1,0,1
15696,5593,Singapore,30.36,72,104.64,1.5,Wallet,4.51,4.96,0,21,1
15697,2394,Dubai,25.24,19,66.37,2.0,Wallet,3.82,4.96,0,8,0
15698,4017,New York,24.07,28,104.45,1.2,Wallet,3.83,4.01,0,13,0
15699,5404,Sydney,19.84,24,93.5,2.5,UPI,4.8,4.21,0,15,1
15700,3662,Singapore,24.37,106,11.47,1.2,Credit Card,3.71,4.1,0,9,0
15701,4778,Dubai,39.33,108,17.1,1.0,UPI,4.55,4.18,0,20,0
15702,6622,New York,43.89,10,64.97,1.5,UPI,4.99,3.7,0,8,0
15703,2539,New York,42.9,34,105.24,1.0,Credit Card,3.84,3.94,0,13,1
15704,4908,New York,13.79,103,119.2,2.0,UPI,4.82,3.94,0,3,0
15705,5935,Singapore,19.7,8,27.23,2.5,UPI,4.67,3.9,0,12,0
15706,1555,New York,6.8,56,8.0,1.2,UPI,3.78,3.53,0,13,0
15707,7060,London,44.11,106,109.1,2.5,UPI,4.63,4.91,0,0,0
15708,2747,Dubai,42.1,91,10.77,1.5,UPI,4.23,3.07,0,9,0
15709,8653,New York,5.8,52,97.05,1.2,Credit Card,3.72,4.64,0,2,0
15710,9089,New York,17.45,29,117.96,2.5,Wallet,3.66,3.51,0,9,0
15711,2751,London,24.19,72,53.29,2.5,Wallet,3.61,4.18,0,4,0
15712,2347,London,44.54,6,55.53,1.5,UPI,4.73,3.28,0,17,0
15713,1174,New York,41.53,59,31.98,1.2,UPI,4.11,3.54,0,21,0
15714,3121,Sydney,21.15,74,112.16,1.5,Cash,3.98,3.9,0,18,0
15715,8415,London,31.06,60,57.62,2.0,Cash,4.6,3.43,0,13,1
15716,1313,Singapore,14.12,39,101.37,1.5,Cash,4.78,4.51,0,16,0
15717,7113,Mumbai,18.68,84,88.67,1.2,Credit Card,5.0,3.49,0,1,1
15718,2271,Singapore,3.28,70,42.55,1.0,Wallet,4.46,3.36,0,6,0
15719,7828,Sydney,43.18,36,9.37,1.0,Credit Card,3.65,4.79,0,22,1
15720,9486,Dubai,35.85,51,94.98,1.0,UPI,4.09,3.24,0,17,0
15721,6782,New York,9.99,70,16.74,1.5,Wallet,4.62,3.17,0,18,1
15722,2079,New York,39.29,73,52.93,2.0,Wallet,3.56,3.85,0,19,0
15723,6503,London,19.98,112,62.88,2.0,Cash,4.74,4.07,0,15,1
15724,5443,Dubai,17.8,94,76.23,1.5,Wallet,3.66,4.16,0,1,0
15725,4548,London,43.75,24,21.53,1.2,UPI,4.77,3.32,0,17,0
15726,2069,London,5.58,53,105.77,1.5,UPI,3.77,3.92,0,15,0
15727,3682,Sydney,2.46,78,89.96,1.5,Credit Card,3.56,3.69,0,12,0
15728,1587,London,21.28,45,25.9,1.5,Wallet,3.73,3.39,0,16,0
15729,6207,Sydney,20.34,14,16.74,1.2,Cash,3.62,4.88,1,7,0
15730,4737,Singapore,42.04,12,15.37,2.5,Wallet,3.86,3.7,0,8,1
15731,7193,London,31.46,33,36.85,1.2,Cash,3.61,3.29,0,18,1
15732,4737,Dubai,21.25,57,106.26,1.2,Cash,4.63,4.11,0,7,1
15733,6419,London,40.18,42,116.16,1.2,Cash,4.42,3.26,0,2,0
15734,1325,Sydney,14.36,24,104.09,1.0,Cash,4.09,3.43,0,19,0
15735,5373,Sydney,2.94,43,21.59,2.0,Wallet,3.92,3.64,0,22,1
15736,1416,Sydney,38.93,8,9.5,2.5,UPI,4.21,4.21,0,0,0
15737,4767,London,6.31,71,56.88,2.5,Wallet,4.71,4.09,0,9,1
15738,3138,Singapore,30.08,110,47.71,1.0,Credit Card,4.15,5.0,0,10,0
15739,1368,London,2.09,83,37.56,2.0,UPI,4.77,3.81,0,6,0
15740,9285,New York,9.06,7,80.54,1.0,Wallet,4.41,3.67,0,5,1
15741,2367,Mumbai,21.76,10,59.24,2.0,UPI,4.49,4.94,0,4,1
15742,7934,Sydney,13.65,19,103.18,1.5,Credit Card,4.83,3.61,1,8,1
15743,2343,New York,2.55,11,36.92,1.5,UPI,4.05,3.93,0,3,1
15744,8986,Sydney,36.8,114,75.48,1.5,Wallet,4.12,4.75,0,12,1
15745,8274,London,15.79,109,16.59,1.0,Cash,3.97,4.67,0,1,1
