flight_id,airline,origin_airport,destination_airport,scheduled_departure_min,departure_delay_min,arrival_delay_min,cancelled,weather_delay_min,air_traffic_delay_min
4234,SpiceJet,BLR,BLR,136,291,123,0,21,70
4235,Emirates,HYD,BLR,766,159,190,0,111,12
4236,IndiGo,HYD,BLR,987,123,31,0,8,16
4237,Qatar Airways,BLR,HYD,1203,30,201,0,23,28
4238,SpiceJet,DEL,HYD,1205,220,303,0,22,80
4239,IndiGo,BLR,HYD,1282,215,107,0,60,99
4240,Go First,CCU,BLR,242,128,15,0,36,82
4241,Air India,DEL,BOM,1119,99,39,0,44,89
4242,Go First,BOM,BLR,196,286,137,0,14,72
4243,Emirates,BLR,DEL,525,46,270,0,56,1
4244,Vistara,DEL,BOM,631,112,20,0,99,61
4245,Vistara,BOM,HYD,1410,229,290,0,13,19
4246,Vistara,BLR,CCU,407,75,269,0,51,86
4247,Go First,HYD,CCU,1292,165,240,0,119,81
4248,SpiceJet,BLR,MAA,1194,52,162,0,83,55
4249,Air India,MAA,BOM,690,28,20,0,102,89
4250,Vistara,BLR,HYD,169,127,238,0,35,51
4251,Emirates,MAA,BOM,158,230,146,0,26,24
4252,Emirates,BOM,BOM,446,215,5,0,16,61
4253,Vistara,BLR,CCU,1017,195,278,0,89,16
4254,Vistara,BOM,BLR,1105,153,59,0,40,38
4255,Air India,BOM,DEL,1080,16,191,0,3,9
4256,Vistara,DEL,MAA,111,172,162,0,2,58
4257,Air India,BOM,HYD,47,187,21,0,18,24
4258,Emirates,BOM,BOM,375,96,104,0,40,27
4259,Vistara,BLR,MAA,827,178,102,0,39,89
4260,Go First,BLR,BOM,32,25,-15,1,57,75
4261,Qatar Airways,HYD,CCU,503,74,193,0,38,60
4262,Go First,DEL,DEL,626,144,295,0,6,57
4263,Emirates,BOM,CCU,1026,158,192,0,35,43
4264,Air India,DEL,MAA,41,273,138,0,82,82
4265,Go First,MAA,HYD,8,261,234,0,75,22
4266,Air India,BOM,BOM,999,24,155,0,19,77
4267,Go First,DEL,DEL,818,173,299,0,101,16
4268,Go First,HYD,CCU,656,88,291,0,75,78
4269,Air India,HYD,MAA,1165,226,91,1,28,84
4270,SpiceJet,BOM,CCU,789,111,127,0,93,37
4271,Go First,MAA,BOM,1050,12,-8,0,83,29
4272,Vistara,HYD,BOM,1066,52,78,0,67,18
4273,Qatar Airways,HYD,HYD,1154,139,81,0,65,31
4274,Emirates,MAA,DEL,1239,184,-9,0,46,92
4275,SpiceJet,DEL,BLR,597,69,258,0,93,85
4276,Air India,HYD,CCU,1368,142,-4,0,22,19
4277,SpiceJet,BLR,BOM,1436,6,-14,0,5,63
4278,IndiGo,CCU,MAA,935,28,-9,0,17,35
4279,IndiGo,CCU,CCU,1269,191,-4,0,52,64
4280,Go First,HYD,HYD,1011,269,41,0,21,82
4281,Go First,DEL,HYD,20,77,62,0,100,42
4282,Vistara,DEL,BOM,998,289,58,0,67,25
4283,Qatar Airways,BOM,BOM,1431,281,217,0,106,6
4284,Emirates,BLR,BOM,456,59,263,0,74,33
4285,SpiceJet,DEL,BLR,1013,113,14,0,104,35
4286,IndiGo,MAA,BOM,264,69,298,0,34,5
4287,Go First,BLR,CCU,183,34,79,1,74,36
4288,Emirates,CCU,CCU,226,222,292,0,97,61
4289,SpiceJet,BLR,DEL,1269,143,40,0,8,85
4290,Go First,MAA,MAA,1096,169,-6,0,30,72
4291,Go First,HYD,BOM,1173,20,131,0,119,59
4292,IndiGo,MAA,CCU,1092,74,71,1,105,92
4293,IndiGo,MAA,CCU,968,34,237,0,95,63
4294,Go First,HYD,CCU,804,232,171,0,42,49
4295,Air India,HYD,BLR,1253,29,217,0,98,51
4296,Go First,HYD,MAA,722,171,237,0,112,16
4297,Emirates,HYD,HYD,1095,286,208,0,74,59
4298,Go First,HYD,CCU,1001,70,-12,0,16,76
4299,Vistara,MAA,BOM,874,27,96,0,50,80
4300,Qatar Airways,BOM,CCU,1420,46,177,0,99,53
4301,Vistara,BOM,MAA,83,19,125,0,65,9
4302,Vistara,DEL,HYD,739,255,307,0,23,24
4303,Air India,BOM,BLR,1322,216,124,0,109,17
4304,Air India,CCU,DEL,1316,281,79,0,14,63
4305,Go First,BOM,BOM,222,43,25,0,27,78
4306,Vistara,MAA,DEL,792,86,-14,0,2,58
4307,Air India,HYD,BLR,732,-7,262,0,28,26
4308,IndiGo,HYD,MAA,1239,299,134,0,51,57
4309,Go First,MAA,MAA,1254,80,25,0,53,60
4310,Emirates,CCU,BLR,404,78,100,0,57,82
4311,Qatar Airways,BOM,CCU,1192,81,104,0,44,78
4312,SpiceJet,MAA,BLR,328,139,221,0,117,70
4313,Go First,DEL,BOM,425,223,254,0,76,42
4314,SpiceJet,HYD,HYD,769,48,275,0,49,79
4315,Vistara,BLR,DEL,1219,174,-7,0,21,87
4316,Qatar Airways,DEL,DEL,607,33,223,0,51,86
4317,SpiceJet,CCU,MAA,525,169,102,0,52,10
4318,Vistara,DEL,CCU,624,65,299,0,30,87
4319,IndiGo,MAA,MAA,76,133,296,0,70,4
4320,SpiceJet,BOM,BOM,1300,90,-6,0,118,57
4321,Qatar Airways,HYD,BLR,919,261,9,0,111,38
4322,Go First,CCU,DEL,945,44,157,0,47,47
4323,Vistara,CCU,BOM,465,178,209,0,117,93
4324,Go First,BLR,MAA,1343,66,-5,0,89,79
4325,Qatar Airways,DEL,MAA,1183,285,85,0,30,19
4326,Air India,BLR,DEL,491,208,249,0,101,92
4327,Vistara,BOM,MAA,312,266,311,0,101,80
4328,SpiceJet,BOM,CCU,1184,55,67,0,3,18
4329,Vistara,BLR,MAA,307,125,260,0,34,59
4330,Go First,HYD,HYD,1169,223,245,0,96,25
4331,IndiGo,BOM,BLR,1419,188,205,0,66,78
4332,Vistara,BLR,MAA,690,255,295,0,63,24
4333,SpiceJet,DEL,HYD,88,32,203,0,82,14
4334,Air India,BLR,BOM,734,217,73,0,8,83
4335,Emirates,BLR,MAA,777,216,-1,0,45,93
4336,IndiGo,MAA,CCU,750,52,230,0,82,20
4337,Air India,BOM,BOM,1331,160,160,0,55,46
4338,Vistara,HYD,MAA,370,239,-12,1,55,34
4339,Go First,HYD,DEL,450,239,318,0,82,43
4340,Qatar Airways,MAA,HYD,166,296,5,0,25,5
4341,Go First,CCU,HYD,391,227,192,0,59,74
4342,SpiceJet,HYD,DEL,735,45,121,0,76,22
4343,Go First,BLR,BLR,490,160,306,1,85,38
4344,IndiGo,MAA,CCU,924,23,200,0,111,72
4345,Go First,DEL,HYD,1173,119,101,0,71,17
4346,SpiceJet,BOM,BOM,1066,119,163,0,87,99
4347,Emirates,BOM,CCU,944,140,230,0,89,39
4348,Vistara,BOM,HYD,28,132,112,0,47,35
4349,Qatar Airways,BLR,BLR,1054,107,62,0,57,27
4350,Vistara,DEL,BOM,692,193,213,0,104,63
4351,Go First,MAA,CCU,127,224,277,0,104,82
4352,Air India,MAA,BOM,766,6,246,0,62,93
4353,Vistara,BOM,DEL,1317,71,66,0,119,57
4354,Emirates,DEL,MAA,440,3,291,0,118,37
4355,Go First,DEL,DEL,868,70,50,0,57,78
4356,Qatar Airways,DEL,CCU,1411,196,80,0,2,43
4357,SpiceJet,HYD,MAA,523,193,129,0,6,75
4358,Emirates,HYD,DEL,759,261,49,0,51,1
4359,Go First,BOM,MAA,109,21,-7,0,113,72
4360,Emirates,DEL,HYD,1351,12,170,0,61,34
4361,Vistara,CCU,BOM,1428,91,142,0,119,0
4362,Qatar Airways,DEL,MAA,1268,151,15,0,1,45
4363,SpiceJet,MAA,HYD,162,87,135,0,32,59
4364,Go First,MAA,BLR,559,133,303,0,11,62
4365,IndiGo,BOM,DEL,398,93,226,0,47,94
4366,SpiceJet,CCU,BLR,582,160,140,0,75,91
4367,IndiGo,DEL,CCU,398,53,43,0,52,44
4368,Emirates,CCU,HYD,238,233,-6,0,73,56
4369,Air India,BOM,BLR,1055,60,108,0,40,36
4370,SpiceJet,MAA,BLR,1146,263,266,0,116,6
4371,Emirates,MAA,HYD,109,114,221,0,90,15
4372,IndiGo,HYD,BOM,1294,96,317,0,81,49
4373,Vistara,BOM,MAA,1403,137,1,0,57,13
4374,Vistara,BOM,CCU,299,181,308,0,67,96
4375,Air India,DEL,CCU,1001,215,7,0,103,5
4376,SpiceJet,DEL,DEL,763,231,-7,0,22,60
4377,SpiceJet,HYD,MAA,248,273,191,0,84,20
4378,SpiceJet,BLR,DEL,520,152,29,0,35,9
4379,Emirates,CCU,CCU,33,-3,315,0,93,31
4380,Qatar Airways,BLR,MAA,227,141,11,0,111,5
4381,Qatar Airways,BLR,BLR,584,84,172,0,84,1
4382,Air India,BOM,BOM,1422,203,124,0,86,38
4383,SpiceJet,CCU,BLR,957,53,-7,0,20,48
4384,Emirates,BOM,BOM,812,54,218,0,71,26
4385,Vistara,CCU,HYD,723,259,76,0,102,55
4386,IndiGo,MAA,DEL,583,14,61,0,54,13
4387,Emirates,BOM,DEL,569,89,228,0,55,22
4388,Qatar Airways,BOM,HYD,219,94,317,0,12,84
4389,Qatar Airways,BOM,MAA,1394,120,139,0,103,50
4390,Vistara,HYD,HYD,786,8,202,0,21,93
4391,Vistara,BOM,CCU,527,214,269,0,6,24
4392,IndiGo,DEL,HYD,74,95,134,0,23,52
4393,Vistara,DEL,BOM,135,43,313,0,60,87
4394,Air India,CCU,CCU,73,215,72,0,4,10
4395,IndiGo,MAA,HYD,253,4,90,0,49,34
4396,Vistara,HYD,DEL,1041,37,278,1,61,54
4397,Go First,CCU,BLR,1021,128,79,0,54,57
4398,Emirates,DEL,BOM,1066,23,237,0,25,67
4399,Vistara,HYD,BOM,49,199,23,0,114,36
4400,Air India,HYD,MAA,514,8,239,0,9,99
4401,SpiceJet,MAA,BLR,743,185,38,0,10,76
4402,Vistara,HYD,BOM,730,104,227,0,39,8
4403,Qatar Airways,BOM,HYD,570,64,94,0,101,27
4404,Qatar Airways,HYD,BOM,575,139,238,0,10,54
4405,Qatar Airways,MAA,BOM,1326,25,96,0,111,45
4406,SpiceJet,CCU,BOM,1165,231,158,0,93,79
4407,Qatar Airways,MAA,MAA,902,140,173,0,3,69
4408,Go First,MAA,BOM,201,52,205,0,1,26
4409,Vistara,DEL,BOM,206,143,233,0,76,9
4410,Qatar Airways,BOM,MAA,414,177,36,1,38,22
4411,IndiGo,DEL,CCU,220,212,146,0,80,20
4412,SpiceJet,CCU,BLR,1385,82,19,0,22,89
4413,Go First,BLR,CCU,757,-6,21,0,44,44
4414,IndiGo,CCU,DEL,1104,155,318,0,73,2
4415,IndiGo,BOM,MAA,762,14,301,0,76,58
4416,IndiGo,HYD,MAA,562,87,95,0,41,42
4417,IndiGo,MAA,BOM,1308,257,161,0,102,98
4418,Vistara,BLR,BOM,368,139,-7,0,41,6
4419,Qatar Airways,BOM,DEL,895,241,259,0,28,26
4420,Emirates,DEL,BOM,1369,73,105,0,15,61
4421,Vistara,MAA,HYD,203,274,89,0,66,41
4422,Vistara,CCU,BOM,1048,161,140,0,99,96
4423,Go First,DEL,BOM,956,210,10,0,59,3
4424,Go First,BOM,HYD,68,98,280,0,3,89
4425,Qatar Airways,BOM,DEL,515,16,9,0,99,61
4426,Emirates,CCU,HYD,239,235,53,0,15,7
4427,Go First,BLR,MAA,360,44,311,0,40,83
4428,Qatar Airways,CCU,HYD,1054,122,135,0,5,16
4429,Qatar Airways,HYD,BLR,706,41,49,0,41,4
4430,Air India,DEL,MAA,689,242,134,0,56,62
4431,Emirates,BLR,BOM,656,258,304,0,27,8
4432,Go First,MAA,MAA,1345,287,229,0,99,7
4433,Emirates,HYD,DEL,343,68,42,0,22,6
4434,Vistara,BLR,DEL,535,7,140,0,75,36
4435,Vistara,DEL,HYD,354,295,96,0,41,99
4436,Emirates,BOM,MAA,927,247,107,0,94,54
4437,Air India,MAA,BOM,982,96,187,0,11,66
4438,Air India,CCU,DEL,104,36,-12,0,95,7
4439,Emirates,DEL,CCU,1345,235,113,0,88,68
4440,Go First,HYD,BOM,961,78,10,0,63,4
4441,SpiceJet,HYD,CCU,526,192,273,0,57,16
4442,Air India,BOM,BLR,503,229,11,0,50,57
4443,IndiGo,BOM,CCU,1108,257,26,0,28,62
4444,Vistara,MAA,DEL,930,2,55,0,18,26
4445,Emirates,CCU,HYD,708,126,48,0,85,75
4446,IndiGo,MAA,BLR,234,162,9,0,87,91
4447,Emirates,BOM,MAA,1286,219,56,0,96,67
4448,Qatar Airways,BOM,BOM,1029,187,252,0,99,27
4449,Vistara,HYD,DEL,493,232,298,0,44,88
4450,Vistara,BOM,BLR,1312,32,79,0,103,57
4451,Air India,BLR,BLR,877,268,299,0,53,49
4452,Air India,DEL,DEL,1373,68,101,0,109,99
4453,IndiGo,BOM,MAA,1223,268,148,0,79,66
4454,Qatar Airways,MAA,MAA,966,221,262,0,65,30
4455,Emirates,CCU,HYD,965,90,49,0,71,11
4456,Qatar Airways,CCU,CCU,963,151,290,0,12,54
4457,Vistara,CCU,MAA,896,133,244,0,93,3
4458,IndiGo,BLR,HYD,1358,98,212,0,64,93
4459,SpiceJet,MAA,CCU,216,222,184,0,11,41
4460,IndiGo,BLR,BLR,622,100,204,0,112,90
4461,Go First,BOM,DEL,352,221,164,0,70,53
4462,IndiGo,DEL,MAA,691,227,212,0,111,21
4463,Qatar Airways,CCU,HYD,674,186,236,0,13,0
4464,Go First,MAA,BLR,630,262,283,0,41,47
4465,Go First,CCU,MAA,324,75,-12,0,98,42
4466,Go First,BLR,BOM,900,284,125,0,91,19
4467,SpiceJet,HYD,BLR,1251,30,150,0,75,17
4468,IndiGo,BOM,MAA,1168,37,238,0,103,69
4469,Qatar Airways,DEL,BLR,307,66,137,0,47,48
4470,IndiGo,BOM,DEL,653,167,51,0,23,75
4471,SpiceJet,HYD,DEL,284,246,39,0,64,16
4472,Vistara,DEL,DEL,391,106,80,0,16,52
4473,Air India,HYD,CCU,359,8,151,1,37,21
4474,Qatar Airways,BOM,BOM,768,48,305,0,27,81
4475,Qatar Airways,BLR,DEL,796,185,315,0,32,9
4476,IndiGo,BOM,BOM,931,96,46,0,23,23
4477,Air India,BOM,DEL,164,273,158,0,110,83
4478,Emirates,BOM,CCU,732,23,237,0,108,11
4479,Emirates,MAA,BLR,580,284,96,0,69,3
4480,SpiceJet,HYD,MAA,820,240,199,0,84,41
4481,Emirates,HYD,MAA,1247,115,223,0,108,4
4482,Qatar Airways,CCU,DEL,123,95,211,0,117,25
4483,Emirates,HYD,MAA,343,169,214,0,3,99
4484,Vistara,CCU,DEL,523,99,217,0,32,58
4485,Vistara,MAA,DEL,1075,217,147,0,118,61
4486,Vistara,BLR,HYD,128,110,110,0,9,79
4487,Emirates,CCU,HYD,1158,96,237,0,35,4
4488,SpiceJet,BOM,HYD,656,120,317,0,76,25
4489,Go First,BLR,BOM,1150,12,183,0,99,82
4490,Go First,MAA,HYD,737,134,181,0,111,5
4491,Air India,HYD,DEL,938,143,106,0,72,23
4492,Go First,CCU,CCU,70,96,248,0,30,94
4493,Go First,BOM,CCU,272,135,38,0,3,94
4494,Vistara,DEL,BLR,1210,241,119,0,83,52
4495,Vistara,DEL,HYD,1026,291,135,0,7,6
4496,Emirates,BLR,CCU,1308,59,84,0,26,9
4497,Air India,HYD,HYD,21,20,218,0,35,38
4498,IndiGo,DEL,BLR,165,82,16,0,8,85
4499,Qatar Airways,BLR,CCU,1333,126,46,0,42,77
4500,Air India,MAA,DEL,874,152,180,0,23,27
4501,Air India,BLR,BOM,497,70,14,0,36,41
4502,SpiceJet,BLR,HYD,433,65,227,0,40,61
4503,Emirates,BLR,CCU,757,52,90,0,103,51
4504,SpiceJet,BOM,CCU,233,89,279,0,93,21
4505,Air India,BLR,BLR,836,37,117,0,25,56
4506,Air India,CCU,DEL,662,63,6,0,3,95
4507,Air India,BLR,MAA,724,181,140,0,115,10
4508,Go First,BOM,CCU,375,19,198,0,0,13
4509,Qatar Airways,BOM,BOM,729,146,210,0,19,30
4510,Qatar Airways,MAA,BLR,1269,255,269,0,91,3
4511,SpiceJet,HYD,CCU,302,245,155,0,44,21
4512,Air India,DEL,CCU,404,28,26,0,87,92
4513,Qatar Airways,DEL,BLR,707,44,44,0,91,98
4514,Vistara,BLR,BLR,916,17,61,0,91,63
4515,Qatar Airways,MAA,HYD,20,107,186,0,68,76
4516,Emirates,BLR,CCU,256,198,204,0,95,83
4517,Emirates,DEL,MAA,398,64,171,0,117,82
4518,Qatar Airways,BOM,BOM,50,54,80,0,51,78
4519,Vistara,HYD,DEL,446,89,196,0,93,89
4520,Emirates,MAA,DEL,1293,35,246,0,63,83
4521,Go First,BOM,MAA,826,145,313,0,20,60
4522,Qatar Airways,HYD,BLR,594,229,61,0,105,99
4523,Go First,MAA,BLR,817,248,15,0,79,5
4524,Qatar Airways,MAA,BLR,635,125,23,0,71,78
4525,IndiGo,DEL,CCU,1285,187,290,0,75,67
4526,IndiGo,BOM,BLR,1388,176,318,0,95,5
4527,IndiGo,MAA,BLR,1072,105,198,0,24,65
4528,Emirates,CCU,CCU,1141,47,110,0,66,35
4529,Go First,MAA,CCU,774,59,149,1,25,14
4530,Go First,HYD,MAA,972,82,230,0,99,75
4531,Go First,DEL,HYD,396,218,93,0,80,39
4532,Vistara,BLR,CCU,682,126,72,0,26,40
4533,Go First,DEL,BOM,1050,94,184,0,116,6
4534,Vistara,BLR,BLR,710,294,255,0,51,21
4535,IndiGo,BOM,HYD,1395,6,35,0,62,71
4536,IndiGo,BOM,DEL,1120,43,182,0,85,10
4537,Emirates,MAA,MAA,528,101,7,0,117,1
4538,Qatar Airways,CCU,HYD,684,161,137,0,44,29
4539,IndiGo,BOM,CCU,612,294,207,0,57,67
4540,Qatar Airways,MAA,BLR,185,133,205,0,37,52
4541,Qatar Airways,DEL,BLR,695,74,135,0,34,88
4542,Emirates,BOM,BLR,214,1,250,0,45,20
4543,Air India,DEL,HYD,1274,241,57,0,70,24
4544,Air India,DEL,BLR,215,205,61,0,2,72
4545,SpiceJet,CCU,CCU,28,115,16,0,5,71
4546,Emirates,BOM,HYD,101,87,49,0,12,4
4547,SpiceJet,DEL,BLR,122,293,2,0,45,91
4548,SpiceJet,CCU,DEL,53,17,148,0,78,65
4549,Air India,CCU,DEL,1306,255,271,0,89,84
4550,Emirates,BOM,BOM,1140,41,38,1,111,48
4551,Air India,CCU,BLR,615,132,47,0,32,7
4552,SpiceJet,BOM,BLR,556,121,241,0,78,97
4553,Emirates,BOM,HYD,113,196,223,0,61,86
4554,SpiceJet,BLR,HYD,854,51,-7,0,62,78
4555,Go First,DEL,BLR,675,121,104,0,55,26
4556,Qatar Airways,HYD,BOM,976,30,74,0,38,1
4557,Emirates,BOM,BLR,700,190,296,0,59,27
4558,Emirates,DEL,CCU,1316,88,159,1,104,10
4559,Qatar Airways,CCU,HYD,1218,273,-13,0,110,45
4560,SpiceJet,MAA,BLR,291,36,114,0,77,20
4561,Go First,BOM,HYD,260,126,38,0,82,41
4562,Vistara,CCU,BLR,1230,119,277,0,91,31
4563,Qatar Airways,CCU,MAA,563,184,168,0,23,31
4564,Air India,CCU,HYD,48,106,208,0,49,70
4565,SpiceJet,CCU,BOM,1029,58,-4,0,104,21
4566,Qatar Airways,CCU,MAA,378,17,179,0,32,77
4567,Qatar Airways,BOM,CCU,1417,3,231,0,75,76
4568,Emirates,HYD,BLR,223,35,138,0,73,20
4569,Air India,BLR,CCU,1046,5,62,0,6,21
4570,Air India,CCU,HYD,1007,198,124,0,45,33
4571,Air India,CCU,MAA,656,147,74,0,61,9
4572,Qatar Airways,BLR,CCU,109,216,128,0,0,64
4573,Vistara,BOM,BOM,723,230,56,1,78,64
4574,IndiGo,DEL,HYD,552,47,161,0,117,87
4575,SpiceJet,MAA,MAA,1422,293,247,0,64,66
4576,IndiGo,MAA,CCU,1195,294,255,0,44,94
4577,Qatar Airways,DEL,MAA,1005,119,89,0,83,42
4578,IndiGo,BOM,MAA,697,206,56,0,54,40
4579,Qatar Airways,MAA,CCU,725,3,58,0,65,12
4580,IndiGo,BLR,DEL,305,232,127,0,66,3
4581,Air India,DEL,BLR,958,134,46,0,99,22
4582,Go First,HYD,HYD,953,92,130,0,79,69
4583,Air India,BOM,HYD,1174,206,30,0,53,33
4584,Air India,DEL,HYD,620,53,213,0,92,40
4585,Emirates,MAA,MAA,629,147,89,0,107,17
4586,Emirates,BOM,CCU,876,151,93,1,99,99
4587,IndiGo,BLR,BLR,555,7,301,0,62,89
4588,Qatar Airways,BOM,BOM,66,205,105,0,53,96
4589,Air India,BOM,HYD,1179,38,27,0,107,32
4590,IndiGo,BLR,CCU,834,45,83,0,102,24
4591,Emirates,CCU,BLR,205,47,178,0,51,51
4592,Go First,BLR,BLR,785,144,295,0,53,16
4593,SpiceJet,BOM,DEL,154,44,198,0,66,50
4594,IndiGo,BLR,CCU,1097,8,213,0,36,2
4595,Go First,CCU,HYD,1072,140,169,0,107,54
4596,SpiceJet,DEL,MAA,782,97,96,0,11,85
4597,Vistara,BLR,BLR,584,36,256,0,58,55
4598,IndiGo,BLR,BLR,707,196,297,0,19,34
4599,IndiGo,BOM,BOM,178,117,86,0,86,67
4600,Vistara,DEL,DEL,1071,174,194,0,85,58
4601,Vistara,HYD,BLR,1095,47,211,0,31,91
4602,IndiGo,HYD,BLR,112,132,265,0,70,58
4603,Vistara,MAA,MAA,756,86,6,0,85,12
4604,Air India,BLR,MAA,896,36,232,0,43,61
4605,SpiceJet,BLR,BOM,820,180,143,0,65,93
4606,SpiceJet,DEL,CCU,158,129,213,0,77,46
4607,SpiceJet,CCU,BOM,785,92,171,0,54,75
4608,Air India,HYD,BOM,1053,220,127,0,15,2
4609,Qatar Airways,MAA,MAA,1120,38,8,0,87,20
4610,Vistara,DEL,CCU,250,101,125,0,70,64
4611,Go First,BLR,MAA,1115,76,224,0,67,17
4612,Vistara,HYD,DEL,112,271,276,0,51,12
4613,IndiGo,MAA,HYD,258,241,289,0,36,70
4614,Emirates,BOM,HYD,106,63,66,0,45,76
4615,SpiceJet,HYD,DEL,574,36,32,0,40,80
4616,Vistara,MAA,HYD,1413,65,155,0,4,95
4617,Go First,DEL,CCU,990,85,246,1,65,92
4618,IndiGo,BOM,MAA,1381,20,52,0,4,44
4619,Air India,MAA,HYD,1222,11,-2,0,62,61
4620,Qatar Airways,MAA,CCU,426,6,14,0,2,29
4621,Air India,BLR,MAA,858,201,94,0,105,74
4622,Go First,CCU,CCU,917,137,196,0,7,13
4623,IndiGo,HYD,DEL,1143,224,248,0,25,52
4624,SpiceJet,BLR,BOM,1332,294,306,0,73,9
4625,Vistara,BOM,DEL,626,76,186,0,97,71
4626,IndiGo,CCU,HYD,474,27,68,0,109,30
4627,Qatar Airways,MAA,MAA,551,42,37,0,99,5
4628,Air India,BLR,CCU,343,17,240,0,52,82
4629,Qatar Airways,CCU,HYD,627,66,58,0,75,18
4630,Qatar Airways,HYD,HYD,135,189,204,0,83,11
4631,Go First,BOM,BOM,276,162,127,0,28,63
4632,Go First,DEL,HYD,30,263,84,0,13,81
4633,Vistara,BLR,BOM,246,39,113,0,111,54
4634,Go First,BOM,MAA,410,166,203,0,4,66
4635,Go First,DEL,MAA,26,290,255,0,111,8
4636,IndiGo,BLR,CCU,72,216,6,0,26,5
4637,SpiceJet,BOM,BOM,1120,116,162,0,67,0
4638,Vistara,BOM,DEL,672,10,32,0,28,41
4639,IndiGo,CCU,MAA,1369,188,101,0,2,92
4640,SpiceJet,BLR,CCU,475,178,313,0,96,54
4641,Qatar Airways,BOM,DEL,1323,141,163,0,29,48
4642,IndiGo,MAA,MAA,1322,149,257,1,99,98
4643,Emirates,BLR,MAA,286,85,163,0,8,98
4644,IndiGo,BOM,CCU,211,64,33,0,0,29
4645,Go First,CCU,CCU,1099,71,299,0,111,34
4646,SpiceJet,DEL,BLR,400,117,239,0,22,62
4647,Vistara,DEL,HYD,654,122,14,0,66,21
4648,Vistara,MAA,HYD,1057,128,69,0,31,42
4649,SpiceJet,BLR,DEL,497,235,261,0,87,27
4650,Go First,CCU,HYD,847,280,18,0,5,17
4651,Air India,BOM,DEL,1351,101,313,0,76,31
4652,IndiGo,BOM,MAA,97,192,82,0,48,68
4653,Go First,DEL,BLR,365,159,60,0,14,53
4654,Emirates,CCU,BLR,462,76,159,0,57,33
4655,Qatar Airways,MAA,MAA,27,108,233,0,52,30
4656,SpiceJet,DEL,CCU,712,87,118,0,29,96
4657,IndiGo,DEL,BOM,1409,229,162,0,75,3
4658,Vistara,MAA,BOM,272,127,212,0,39,13
4659,Qatar Airways,BLR,HYD,825,71,47,0,58,14
4660,Air India,BOM,CCU,1150,225,252,0,62,59
4661,Emirates,BLR,DEL,201,125,242,0,47,19
4662,Vistara,CCU,BLR,1310,271,128,0,98,19
4663,SpiceJet,HYD,HYD,449,-8,287,0,91,48
4664,IndiGo,HYD,MAA,1111,48,36,0,67,98
4665,SpiceJet,HYD,CCU,1341,105,287,0,6,67
4666,Qatar Airways,MAA,BLR,18,120,83,0,46,17
4667,IndiGo,DEL,DEL,1130,190,290,0,42,23
4668,Go First,BLR,DEL,310,281,29,0,15,26
4669,Air India,BOM,BOM,411,87,26,0,21,32
4670,Go First,HYD,HYD,741,205,311,0,62,63
4671,Go First,BLR,MAA,623,113,41,0,45,24
4672,SpiceJet,HYD,BLR,731,62,17,0,118,68
4673,Qatar Airways,HYD,DEL,634,119,98,0,44,17
4674,Air India,BOM,BLR,497,16,284,0,40,44
4675,IndiGo,CCU,MAA,243,154,98,0,24,19
4676,IndiGo,CCU,BLR,689,57,40,0,49,34
4677,Emirates,CCU,HYD,576,3,28,0,66,5
4678,Vistara,MAA,BOM,1403,87,196,0,51,90
4679,Emirates,DEL,BLR,514,268,313,0,85,91
4680,Emirates,MAA,CCU,206,236,18,0,30,74
4681,IndiGo,BLR,BOM,947,101,254,0,36,8
4682,SpiceJet,MAA,MAA,393,196,180,0,21,51
4683,Go First,BLR,BOM,1044,222,109,0,26,27
4684,Qatar Airways,BLR,BLR,1366,50,63,0,119,18
4685,Go First,DEL,BLR,717,74,239,0,1,84
4686,Go First,BOM,CCU,201,172,129,0,21,62
4687,Air India,DEL,DEL,119,228,67,0,52,94
4688,IndiGo,CCU,CCU,388,239,214,0,16,6
4689,Qatar Airways,CCU,BLR,233,60,121,0,111,36
4690,SpiceJet,MAA,BOM,601,217,11,0,55,88
4691,Air India,BLR,CCU,1343,74,161,0,83,91
4692,Vistara,HYD,CCU,711,295,191,0,87,35
4693,SpiceJet,HYD,DEL,981,260,290,0,108,16
4694,Emirates,BLR,BLR,1203,279,295,0,30,89
4695,SpiceJet,DEL,BLR,856,225,197,0,115,91
4696,SpiceJet,BOM,MAA,1391,280,21,0,42,36
4697,Go First,DEL,DEL,75,28,277,0,71,80
4698,SpiceJet,BLR,MAA,648,195,163,0,52,59
4699,Emirates,BLR,MAA,649,172,144,0,4,48
4700,Emirates,BOM,MAA,495,176,-4,1,1,80
4701,IndiGo,MAA,HYD,1224,122,153,0,58,96
4702,SpiceJet,MAA,MAA,829,19,296,0,3,55
4703,Go First,BOM,CCU,1369,244,64,0,98,33
4704,SpiceJet,MAA,BOM,482,132,-2,0,33,86
4705,Vistara,HYD,CCU,1242,92,38,0,66,29
4706,Vistara,MAA,CCU,1083,63,238,0,111,26
4707,Go First,MAA,BLR,990,44,49,0,83,50
4708,IndiGo,MAA,HYD,618,225,42,0,72,8
4709,IndiGo,HYD,MAA,549,49,80,0,5,19
4710,Emirates,MAA,BLR,645,13,5,0,57,86
4711,Emirates,CCU,DEL,1244,11,244,0,46,46
4712,Air India,HYD,DEL,501,21,57,0,4,18
4713,Go First,BOM,BLR,1156,-8,232,0,60,67
4714,SpiceJet,DEL,BOM,845,59,111,0,104,76
