Ride_ID,Driver_ID,Rider_ID,City,Ride_Type,Distance_km,Ride_Duration_Min,Fare_Amount,Payment_Mode,Ride_Status
906852,33708,84049,Hyderabad,Sedan,33.17,69,1955,Cash,Completed
906853,69369,96538,Delhi,Sedan,29.66,99,1613,Debit Card,Completed
906854,79796,82300,Mumbai,Mini,33.1,112,975,Debit Card,Completed
906855,58490,50941,Chennai,SUV,6.93,31,190,Debit Card,Completed
906856,45154,66352,Mumbai,Sedan,48.53,5,547,Cash,Completed
906857,70189,63830,Chennai,Mini,47.31,82,1329,Credit Card,Completed
906858,62119,51292,Pune,SUV,35.32,71,1354,Credit Card,Completed
906859,42005,74405,Delhi,SUV,46.12,100,273,UPI,Completed
906860,47968,55507,Pune,Sedan,32.51,77,224,Cash,Completed
906861,68617,72143,Mumbai,Sedan,23.62,118,2023,Cash,Completed
906862,18090,50608,Mumbai,Sedan,7.28,17,1639,Cash,Cancelled
906863,46756,65298,Bengaluru,Mini,39.59,117,381,Cash,Completed
906864,46291,52617,Pune,SUV,47.82,94,879,Cash,Completed
906865,75112,59460,Chennai,Sedan,23.2,69,418,Debit Card,Completed
906866,11699,86662,Bengaluru,Mini,7.19,8,2228,UPI,Completed
906867,60720,59638,Chennai,Sedan,26.0,69,705,UPI,Completed
906868,23380,95634,Hyderabad,Sedan,28.25,19,789,UPI,Completed
906869,95680,59598,Delhi,SUV,4.68,22,1662,UPI,Completed
906870,32398,78578,Mumbai,Auto,27.73,28,2390,Debit Card,Completed
906871,61757,84124,Mumbai,Auto,11.68,90,1312,Cash,Completed
906872,20731,83687,Hyderabad,Sedan,22.29,109,1015,Debit Card,Cancelled
906873,85993,57229,Bengaluru,Auto,4.35,14,2058,Debit Card,Completed
906874,77767,78115,Pune,Sedan,2.04,109,720,Credit Card,Cancelled
906875,42611,53521,Chennai,SUV,6.81,43,1070,Cash,Completed
906876,52538,57576,Pune,SUV,23.05,74,1319,Debit Card,Cancelled
906877,64657,56732,Delhi,Auto,25.0,113,1645,Cash,Completed
906878,78286,63400,Mumbai,Auto,17.8,51,1974,UPI,Completed
906879,99118,90531,Pune,SUV,49.73,94,1099,Cash,Completed
906880,90624,53557,Bengaluru,Mini,40.93,12,1951,Credit Card,Completed
906881,45151,75880,Delhi,Sedan,39.41,16,1884,Cash,Completed
906882,44555,74195,Mumbai,Mini,47.13,72,258,Credit Card,Completed
906883,56282,85373,Bengaluru,SUV,13.83,65,1575,Debit Card,Completed
906884,67298,98168,Chennai,SUV,17.34,109,800,Credit Card,Completed
906885,50797,86588,Mumbai,Mini,18.4,116,547,Cash,Completed
906886,21757,66050,Pune,Mini,14.72,22,1265,Debit Card,Completed
906887,29562,72270,Delhi,Mini,22.72,21,466,UPI,Completed
906888,97432,77709,Mumbai,Auto,12.62,82,677,UPI,Completed
906889,53265,67124,Pune,Auto,49.96,18,1089,Debit Card,Completed
906890,26423,67249,Mumbai,Sedan,12.15,73,2109,Debit Card,Completed
906891,88341,61051,Hyderabad,SUV,40.38,116,1510,UPI,Completed
906892,58905,67623,Pune,Mini,24.1,31,2493,UPI,Completed
906893,11906,53657,Hyderabad,SUV,20.58,7,1371,Debit Card,Completed
906894,73178,74539,Pune,Mini,2.86,23,919,UPI,Completed
906895,63671,62013,Delhi,SUV,34.27,8,2039,Debit Card,Completed
906896,40177,70669,Delhi,SUV,49.76,15,2466,Credit Card,Completed
906897,98558,52897,Bengaluru,SUV,4.13,84,2072,Credit Card,Completed
906898,24699,55876,Bengaluru,Auto,32.33,28,1849,Credit Card,Completed
906899,47917,79688,Hyderabad,Mini,47.81,10,2120,Debit Card,Cancelled
906900,75676,69565,Delhi,SUV,19.44,111,794,Credit Card,Completed
906901,87388,67897,Bengaluru,Auto,33.95,11,270,Credit Card,Completed
906902,56091,82048,Chennai,SUV,33.27,65,2088,UPI,Completed
906903,54108,75896,Bengaluru,Auto,3.55,60,2343,UPI,Completed
906904,19469,73165,Mumbai,Sedan,45.54,118,610,Credit Card,Completed
906905,54593,50607,Chennai,SUV,10.02,66,1243,Debit Card,Completed
906906,80715,97275,Mumbai,SUV,17.46,115,1807,Debit Card,Completed
906907,53901,60841,Mumbai,Auto,41.51,59,147,UPI,Completed
906908,33563,53783,Bengaluru,Sedan,15.25,76,689,Debit Card,Completed
906909,86159,81865,Bengaluru,Mini,30.45,22,534,UPI,Completed
906910,85167,55247,Delhi,Mini,33.2,5,2228,UPI,Completed
906911,15906,86813,Bengaluru,Mini,25.6,21,85,Cash,Completed
906912,63065,85057,Mumbai,Mini,16.77,10,1666,Debit Card,Completed
906913,81796,60648,Pune,SUV,17.26,113,610,Cash,Completed
906914,86251,56544,Delhi,SUV,12.96,86,1450,Cash,Completed
906915,89155,77574,Delhi,Auto,16.8,101,373,Cash,Completed
906916,89846,97808,Hyderabad,Mini,25.02,88,163,UPI,Completed
906917,59033,99790,Hyderabad,Mini,8.75,22,1303,Cash,Completed
906918,65833,66986,Chennai,Sedan,13.35,29,1461,Credit Card,Completed
906919,29780,78053,Pune,SUV,23.05,27,935,UPI,Completed
906920,59597,81740,Pune,SUV,14.41,18,519,Debit Card,Completed
906921,70351,85867,Chennai,Auto,13.07,60,452,UPI,Completed
906922,75891,74517,Bengaluru,Mini,33.75,56,1524,Cash,Completed
906923,99596,50834,Bengaluru,Mini,14.49,44,1420,UPI,Completed
906924,37619,72703,Delhi,Sedan,15.44,73,639,UPI,Completed
906925,75550,90954,Mumbai,SUV,48.35,14,1001,UPI,Completed
906926,34267,89498,Hyderabad,SUV,38.13,25,2257,Cash,Completed
906927,25486,65823,Pune,Mini,42.6,60,1810,UPI,Completed
906928,60395,80520,Chennai,Sedan,23.21,20,327,Debit Card,Completed
906929,51603,61824,Bengaluru,Sedan,10.9,32,2201,Cash,Completed
906930,98388,54183,Hyderabad,Mini,16.13,63,1266,Debit Card,Completed
906931,12653,69283,Hyderabad,SUV,16.27,38,2481,Debit Card,Completed
906932,60887,87105,Hyderabad,Auto,33.86,114,1704,Credit Card,Completed
906933,10720,53045,Chennai,Mini,46.74,85,1837,Debit Card,Completed
906934,49672,61951,Pune,SUV,2.15,67,2376,Debit Card,Completed
906935,48994,63837,Bengaluru,SUV,46.3,51,1208,Credit Card,Completed
906936,41754,53394,Pune,Mini,8.8,88,1145,Credit Card,Completed
906937,53753,92046,Hyderabad,SUV,14.6,88,1715,Cash,Completed
906938,71408,81912,Mumbai,Mini,6.39,47,1480,Credit Card,Completed
906939,60423,51366,Hyderabad,SUV,33.39,82,1190,Debit Card,Completed
906940,47656,57326,Bengaluru,Sedan,7.51,5,1739,Credit Card,Completed
906941,62110,66401,Mumbai,Auto,1.41,99,616,Credit Card,Completed
906942,35923,50278,Pune,SUV,2.05,77,1737,Credit Card,Completed
906943,76572,52984,Hyderabad,Auto,7.38,94,1347,UPI,Completed
906944,50687,83385,Chennai,Sedan,29.56,100,1552,UPI,Completed
906945,99620,61629,Hyderabad,SUV,41.1,68,529,UPI,Cancelled
906946,91724,50815,Bengaluru,Sedan,4.45,90,1283,UPI,Cancelled
906947,63809,53770,Bengaluru,Mini,11.61,82,1812,Cash,Completed
906948,86298,90081,Pune,SUV,31.0,62,979,Credit Card,Completed
906949,84872,52437,Delhi,SUV,7.45,24,667,Debit Card,Completed
906950,98383,86512,Hyderabad,Sedan,35.19,114,391,UPI,Completed
906951,86045,83072,Hyderabad,Sedan,49.64,6,2137,Credit Card,Completed
906952,37757,57693,Pune,Auto,29.75,62,1134,UPI,Completed
906953,72224,66424,Chennai,SUV,45.8,12,993,UPI,Completed
906954,65722,87601,Delhi,Auto,36.67,82,106,Cash,Cancelled
906955,62660,59632,Mumbai,SUV,8.25,79,2324,Cash,Completed
906956,16214,85211,Pune,SUV,25.72,119,944,UPI,Completed
906957,86642,52850,Mumbai,Mini,17.92,77,464,Cash,Completed
906958,11725,72425,Chennai,Sedan,10.79,41,634,Debit Card,Completed
906959,18890,70310,Bengaluru,Mini,25.89,22,2198,Credit Card,Cancelled
906960,39267,59955,Pune,Mini,4.59,29,2364,Cash,Completed
906961,87749,60788,Bengaluru,Auto,30.25,51,1481,Credit Card,Completed
906962,42938,66960,Hyderabad,Mini,31.05,7,903,Debit Card,Completed
906963,85142,86808,Mumbai,Mini,41.11,33,370,Credit Card,Completed
906964,62197,55741,Delhi,Sedan,39.74,22,1689,UPI,Completed
906965,36314,84800,Bengaluru,Auto,25.72,109,2257,UPI,Cancelled
906966,82683,52573,Bengaluru,SUV,10.77,22,2430,Credit Card,Completed
906967,36834,96744,Bengaluru,SUV,46.81,118,897,Credit Card,Completed
906968,11831,58241,Pune,Sedan,46.26,74,1975,UPI,Completed
906969,39467,85402,Pune,Auto,36.28,106,2248,Credit Card,Completed
906970,89343,83293,Hyderabad,Mini,41.97,68,1109,UPI,Completed
906971,90587,94161,Mumbai,Auto,7.97,16,937,Cash,Cancelled
906972,60921,78195,Hyderabad,SUV,42.42,119,575,Cash,Completed
906973,37817,65019,Hyderabad,Sedan,48.05,92,1675,Cash,Cancelled
906974,70820,84121,Bengaluru,Mini,26.67,83,2286,UPI,Cancelled
906975,86844,75750,Delhi,SUV,20.59,94,2209,Cash,Completed
906976,94064,90828,Hyderabad,SUV,7.29,8,1615,UPI,Cancelled
906977,15328,83962,Mumbai,Auto,42.16,17,1016,Credit Card,Completed
906978,45336,78837,Mumbai,Sedan,1.83,105,123,Debit Card,Completed
906979,65441,75993,Hyderabad,Auto,25.28,81,1241,Credit Card,Completed
906980,72847,62563,Bengaluru,Mini,32.88,58,2171,Cash,Completed
906981,24044,70699,Hyderabad,Mini,44.41,80,2247,Credit Card,Completed
906982,16574,60222,Mumbai,SUV,46.88,25,1082,Debit Card,Completed
906983,20007,79770,Mumbai,Mini,45.41,67,670,UPI,Completed
906984,86595,96710,Hyderabad,Auto,7.78,113,1619,UPI,Completed
906985,11746,97151,Delhi,Auto,27.83,97,897,Debit Card,Completed
906986,79333,56818,Hyderabad,Sedan,31.94,29,824,Credit Card,Completed
906987,73426,61464,Bengaluru,Sedan,6.5,117,2105,Credit Card,Completed
906988,40115,58004,Hyderabad,Mini,17.38,86,1613,Debit Card,Completed
906989,81180,50947,Chennai,Auto,25.16,87,1474,UPI,Completed
906990,48442,53307,Bengaluru,Auto,17.55,22,148,Cash,Completed
906991,62227,61171,Hyderabad,Mini,27.43,96,1207,Debit Card,Completed
906992,72341,53349,Mumbai,Auto,36.03,11,2232,Credit Card,Completed
906993,45651,96234,Chennai,Auto,46.39,44,1766,Credit Card,Completed
906994,61409,68060,Chennai,SUV,23.45,39,1337,UPI,Completed
906995,87906,94116,Mumbai,Mini,42.36,49,806,Credit Card,Completed
906996,74960,90658,Hyderabad,SUV,42.26,73,830,Credit Card,Completed
906997,15026,82293,Pune,Auto,10.85,62,1353,Credit Card,Cancelled
906998,70783,77927,Delhi,Mini,8.23,87,1541,Credit Card,Completed
906999,34621,79975,Delhi,Mini,26.44,25,286,Debit Card,Completed
907000,11506,54555,Pune,Auto,30.23,79,512,Cash,Completed
907001,27911,61769,Chennai,Auto,42.41,48,431,Cash,Completed
907002,16219,52466,Pune,SUV,36.08,76,1907,Debit Card,Completed
907003,95054,70094,Delhi,Auto,2.68,25,592,Cash,Completed
907004,53394,79446,Hyderabad,Mini,43.1,110,794,Cash,Completed
907005,63404,69754,Pune,Auto,4.8,108,368,UPI,Completed
907006,45562,65887,Chennai,Auto,36.09,46,1326,UPI,Completed
907007,22952,80670,Pune,SUV,32.87,97,1806,Credit Card,Completed
907008,68658,77857,Chennai,Auto,44.93,62,517,Credit Card,Completed
907009,53840,71437,Hyderabad,SUV,18.15,105,834,Cash,Cancelled
907010,15517,55313,Delhi,SUV,12.21,21,684,Credit Card,Completed
907011,39029,80246,Pune,SUV,34.85,95,521,UPI,Completed
907012,74186,67197,Bengaluru,SUV,26.93,62,2325,Credit Card,Completed
907013,74026,89662,Mumbai,Mini,1.53,94,309,Cash,Completed
907014,61463,92545,Delhi,Sedan,40.34,70,2271,Credit Card,Cancelled
907015,32346,57810,Pune,Auto,24.87,100,1449,Debit Card,Cancelled
907016,94385,98202,Pune,Mini,47.45,40,444,UPI,Completed
907017,39417,80360,Chennai,Sedan,49.18,10,1767,UPI,Completed
907018,98843,62199,Pune,SUV,48.99,80,656,Credit Card,Completed
907019,85903,78552,Mumbai,Mini,34.14,68,711,Credit Card,Completed
907020,59648,89080,Pune,Auto,43.84,92,917,Credit Card,Completed
907021,23231,96039,Chennai,SUV,12.82,96,1113,UPI,Completed
907022,40237,72883,Pune,Sedan,15.64,15,1740,Cash,Completed
907023,51658,62880,Chennai,Auto,31.87,91,1015,Credit Card,Completed
907024,37127,83083,Delhi,Auto,10.17,119,197,UPI,Completed
907025,71125,62681,Mumbai,Auto,6.4,39,361,Credit Card,Cancelled
907026,53859,61305,Hyderabad,Sedan,4.51,15,1265,Debit Card,Completed
907027,39451,98640,Chennai,SUV,11.89,66,376,Debit Card,Completed
907028,86923,87315,Chennai,Sedan,42.16,47,1186,Cash,Completed
907029,32284,68384,Pune,Mini,19.79,75,2058,Cash,Completed
907030,11629,74547,Bengaluru,Mini,35.92,53,1796,UPI,Completed
907031,56297,60407,Mumbai,SUV,5.46,43,1122,Cash,Completed
907032,12075,69899,Mumbai,Mini,30.05,30,580,Debit Card,Completed
907033,71694,58487,Chennai,Mini,18.92,26,1170,Credit Card,Completed
907034,11257,61467,Pune,Auto,47.2,92,1181,Debit Card,Completed
907035,23392,50929,Mumbai,Sedan,3.96,50,1373,Credit Card,Completed
907036,90668,79410,Pune,Mini,35.55,23,2041,Credit Card,Completed
907037,71953,78243,Hyderabad,Mini,36.69,18,947,UPI,Completed
907038,26443,89575,Hyderabad,Sedan,19.44,39,675,Cash,Completed
907039,16220,86618,Mumbai,Sedan,4.6,62,664,UPI,Completed
907040,41727,97120,Chennai,Auto,22.27,19,1049,Cash,Completed
907041,46337,66730,Mumbai,Auto,39.61,85,1081,Credit Card,Completed
907042,65929,86691,Chennai,Auto,21.8,18,415,Credit Card,Completed
907043,93450,61775,Hyderabad,Sedan,8.17,92,2064,UPI,Completed
907044,65356,80946,Chennai,Sedan,26.39,81,2064,UPI,Cancelled
907045,15923,78948,Hyderabad,Mini,48.63,27,355,Cash,Completed
907046,72742,64317,Bengaluru,Mini,44.89,36,2189,Cash,Cancelled
907047,11655,79309,Chennai,Sedan,13.65,24,1586,Credit Card,Cancelled
907048,39595,81731,Chennai,Mini,18.73,49,1979,Debit Card,Completed
907049,98517,71643,Hyderabad,Sedan,12.95,58,2117,Cash,Cancelled
907050,33714,96911,Mumbai,Mini,32.47,89,2177,UPI,Completed
907051,73222,98414,Bengaluru,SUV,35.3,117,754,UPI,Completed
907052,55270,84664,Mumbai,Sedan,17.84,53,241,Debit Card,Completed
907053,28358,71729,Hyderabad,SUV,1.29,71,1042,Cash,Completed
907054,75628,68302,Bengaluru,Mini,27.82,14,1558,Debit Card,Completed
907055,99881,61433,Pune,Mini,40.93,90,386,Cash,Completed
907056,68508,90318,Pune,Mini,43.35,55,220,UPI,Cancelled
907057,84729,70045,Bengaluru,SUV,31.0,15,1875,UPI,Completed
907058,34532,68929,Bengaluru,SUV,40.23,118,1304,Cash,Completed
907059,59592,78700,Delhi,Auto,17.79,40,1520,UPI,Completed
907060,65414,92921,Bengaluru,Sedan,30.57,68,1094,Credit Card,Completed
907061,65615,88280,Pune,SUV,21.59,97,2328,Cash,Completed
907062,12057,51695,Chennai,Auto,35.9,79,1039,UPI,Completed
907063,34286,60579,Chennai,Sedan,12.16,110,974,Credit Card,Completed
907064,24885,64981,Pune,Sedan,29.08,64,1696,Cash,Completed
907065,56434,78384,Bengaluru,Sedan,32.74,54,2117,Debit Card,Completed
907066,64344,57482,Mumbai,Sedan,5.74,105,2102,Debit Card,Completed
907067,87176,77858,Bengaluru,Mini,36.18,8,1152,Cash,Completed
907068,79097,69554,Hyderabad,Mini,25.6,72,167,Credit Card,Completed
907069,85830,58352,Chennai,Auto,27.02,45,943,UPI,Completed
907070,57384,67752,Delhi,Auto,46.31,18,2285,Debit Card,Completed
907071,90534,70370,Mumbai,Auto,31.85,20,1550,Credit Card,Completed
907072,53182,64609,Hyderabad,Mini,39.91,105,1227,UPI,Completed
907073,37216,58142,Hyderabad,Sedan,2.09,6,2255,Debit Card,Completed
907074,77046,95189,Chennai,Sedan,3.24,110,285,Cash,Completed
907075,31577,59558,Delhi,SUV,12.53,106,2252,Debit Card,Cancelled
907076,81994,76501,Hyderabad,Sedan,26.94,44,1682,Cash,Cancelled
907077,98444,99188,Mumbai,SUV,2.33,87,990,Credit Card,Cancelled
907078,19226,94990,Delhi,Sedan,29.73,12,216,Debit Card,Cancelled
907079,50539,93552,Delhi,Sedan,4.46,21,2263,UPI,Completed
907080,59706,63155,Hyderabad,SUV,9.12,94,2237,Credit Card,Completed
907081,51837,90472,Bengaluru,Auto,27.81,30,857,UPI,Completed
907082,92349,62034,Pune,SUV,25.88,81,1812,Credit Card,Completed
907083,67673,70984,Hyderabad,Mini,40.3,108,1518,Credit Card,Completed
907084,67025,81455,Chennai,Auto,33.39,87,603,Credit Card,Completed
907085,54726,75798,Mumbai,Sedan,9.31,36,288,Debit Card,Completed
907086,46132,94273,Delhi,SUV,14.55,85,1665,UPI,Completed
907087,91094,57492,Mumbai,Sedan,28.46,91,1965,Debit Card,Completed
907088,66771,58169,Bengaluru,Auto,45.27,94,2050,Cash,Completed
907089,39396,61648,Mumbai,Sedan,27.65,45,1386,Cash,Completed
907090,49300,59673,Bengaluru,Auto,42.56,62,2178,Credit Card,Completed
907091,49064,89572,Bengaluru,Sedan,9.7,64,834,UPI,Completed
907092,37862,92349,Mumbai,Auto,32.6,49,1990,UPI,Completed
907093,23254,59347,Chennai,Mini,28.62,58,398,Debit Card,Completed
907094,52970,50664,Hyderabad,Mini,38.05,116,732,Cash,Completed
907095,36650,52298,Bengaluru,Mini,26.38,11,1431,Cash,Completed
907096,24382,64059,Mumbai,Auto,44.38,39,1717,UPI,Completed
907097,82601,67116,Hyderabad,Mini,5.11,104,429,Credit Card,Completed
907098,22230,74715,Mumbai,SUV,18.84,72,576,Credit Card,Completed
907099,87116,73029,Chennai,Sedan,25.86,83,1553,Cash,Completed
907100,84713,83495,Delhi,Mini,28.66,118,1937,Debit Card,Completed
907101,66560,52308,Hyderabad,Sedan,26.25,22,1809,UPI,Completed
907102,39266,90762,Chennai,Mini,10.74,56,347,Debit Card,Completed
907103,74340,99502,Delhi,SUV,39.06,91,2320,Cash,Completed
907104,36484,59722,Delhi,Sedan,5.91,56,355,Debit Card,Completed
907105,59874,59501,Mumbai,Mini,18.93,87,1205,Cash,Completed
907106,15454,71522,Pune,SUV,22.59,53,254,Credit Card,Completed
907107,14635,92092,Bengaluru,Mini,11.76,106,892,Cash,Completed
907108,12410,95236,Mumbai,Auto,16.61,21,687,Credit Card,Completed
907109,23048,93374,Hyderabad,Auto,28.65,88,2140,Cash,Completed
907110,33556,98574,Bengaluru,Mini,13.99,114,2422,Debit Card,Completed
907111,42998,80009,Hyderabad,Sedan,44.46,11,705,Cash,Completed
907112,50705,85119,Chennai,Auto,48.35,37,1658,Debit Card,Completed
907113,61458,61572,Mumbai,Mini,42.89,60,2032,UPI,Completed
907114,83425,55612,Delhi,Mini,30.25,21,2089,Credit Card,Completed
907115,13600,54861,Mumbai,Auto,15.11,86,768,Cash,Completed
907116,68854,72135,Hyderabad,Auto,26.87,90,300,UPI,Completed
907117,61229,89532,Hyderabad,Sedan,9.05,107,1347,Cash,Completed
907118,45509,91426,Bengaluru,Auto,37.52,34,1141,Debit Card,Completed
907119,20489,97495,Pune,Sedan,8.01,106,250,Credit Card,Completed
907120,84689,75298,Mumbai,Sedan,3.27,16,864,Cash,Completed
907121,13200,82514,Chennai,Auto,45.22,100,1856,UPI,Completed
907122,91425,54269,Hyderabad,Sedan,38.46,24,244,Debit Card,Completed
907123,97190,78109,Delhi,Auto,46.44,85,946,Cash,Cancelled
907124,78227,64512,Mumbai,Mini,18.16,106,473,Cash,Cancelled
907125,21090,56922,Hyderabad,Mini,19.98,83,989,Debit Card,Completed
907126,72052,97173,Chennai,Sedan,23.07,38,259,Cash,Completed
907127,82980,63846,Chennai,Mini,4.07,21,569,Debit Card,Completed
907128,10363,51156,Pune,Sedan,1.22,8,1244,Cash,Completed
907129,97221,54202,Delhi,Sedan,2.0,15,2480,UPI,Completed
907130,30544,89407,Hyderabad,SUV,10.23,45,558,UPI,Completed
907131,64066,78614,Hyderabad,SUV,20.21,79,1355,Credit Card,Completed
907132,17435,63772,Chennai,Sedan,6.97,109,2192,Debit Card,Completed
907133,31226,68179,Bengaluru,Sedan,44.34,61,1205,Credit Card,Completed
907134,42199,82792,Hyderabad,Auto,12.78,78,1841,Debit Card,Completed
907135,59261,93434,Hyderabad,Sedan,48.4,113,1543,UPI,Completed
907136,54544,81479,Pune,Sedan,2.05,41,2242,Debit Card,Completed
907137,53770,58257,Mumbai,Sedan,34.21,29,1889,Debit Card,Completed
907138,93445,62381,Hyderabad,Auto,26.51,14,97,Credit Card,Completed
907139,26992,75488,Hyderabad,SUV,6.39,68,1937,Credit Card,Completed
907140,31548,75019,Delhi,Sedan,44.42,52,2190,Debit Card,Completed
907141,13775,97423,Pune,SUV,23.43,59,1912,Cash,Completed
907142,47123,52943,Bengaluru,Auto,14.53,22,725,Credit Card,Completed
907143,78550,73753,Chennai,Mini,18.96,96,573,Credit Card,Completed
907144,75127,55264,Hyderabad,Sedan,13.87,24,795,Credit Card,Completed
907145,42852,92375,Hyderabad,Mini,44.98,21,1280,UPI,Completed
907146,33202,76759,Hyderabad,Mini,47.91,24,2468,Credit Card,Completed
907147,27570,75656,Delhi,SUV,3.76,50,1806,Debit Card,Cancelled
907148,75660,53453,Chennai,Sedan,42.58,57,1001,Credit Card,Completed
907149,79096,97030,Bengaluru,Sedan,49.7,78,2397,Debit Card,Completed
907150,66613,58193,Mumbai,Mini,24.05,16,1010,Debit Card,Completed
907151,94044,75007,Bengaluru,Sedan,8.66,91,2142,Cash,Completed
907152,66098,93761,Hyderabad,Mini,36.06,101,147,Cash,Completed
907153,60933,72583,Mumbai,Sedan,1.51,42,1596,Credit Card,Completed
907154,62969,78507,Pune,SUV,4.74,87,1270,Credit Card,Cancelled
907155,74091,90776,Hyderabad,Auto,17.53,15,2345,Debit Card,Completed
907156,74616,79274,Chennai,SUV,40.29,21,739,Credit Card,Completed
907157,19679,95588,Pune,Mini,18.23,58,679,Cash,Cancelled
907158,54927,64542,Pune,Sedan,26.45,18,1026,UPI,Completed
907159,10666,52135,Bengaluru,Auto,2.59,24,841,Cash,Completed
907160,45239,51865,Bengaluru,Mini,16.44,84,1738,Credit Card,Cancelled
907161,59158,87522,Chennai,Auto,37.47,91,306,Debit Card,Completed
907162,83496,82860,Delhi,Auto,25.43,119,2391,Credit Card,Completed
907163,91777,79999,Pune,Auto,23.43,46,1509,Cash,Completed
907164,31266,87935,Bengaluru,Sedan,23.78,92,2377,Credit Card,Cancelled
907165,32796,50377,Bengaluru,Auto,47.73,15,379,Credit Card,Completed
907166,34150,82772,Pune,Mini,49.94,20,1044,Cash,Cancelled
907167,39553,87425,Chennai,SUV,30.08,84,577,Credit Card,Completed
907168,73471,77539,Mumbai,Auto,10.24,110,1030,UPI,Completed
907169,82626,71294,Pune,Auto,30.42,62,1186,Credit Card,Completed
907170,51155,96878,Pune,Mini,22.28,54,164,Debit Card,Completed
907171,57323,53158,Hyderabad,SUV,37.95,66,1676,UPI,Completed
907172,62194,58884,Hyderabad,Sedan,10.2,78,1502,UPI,Completed
907173,89148,77314,Mumbai,SUV,3.42,107,361,UPI,Completed
907174,86059,86891,Delhi,Sedan,37.91,28,2323,Cash,Completed
907175,63653,61163,Bengaluru,Mini,19.64,77,2348,UPI,Completed
907176,64510,84199,Hyderabad,SUV,49.17,77,2256,UPI,Completed
907177,63164,88238,Mumbai,Mini,33.61,57,366,Credit Card,Completed
907178,13122,77455,Hyderabad,SUV,31.19,97,634,Credit Card,Completed
907179,36373,96220,Hyderabad,Mini,13.3,63,1448,UPI,Completed
907180,78312,75425,Chennai,SUV,26.36,109,1034,Debit Card,Completed
907181,92244,99811,Delhi,Auto,8.41,47,830,Debit Card,Completed
907182,66505,79151,Pune,Sedan,22.31,14,796,Debit Card,Completed
907183,21295,78751,Mumbai,Sedan,15.5,41,869,Cash,Completed
907184,27957,61002,Delhi,Auto,43.12,104,876,Cash,Completed
907185,51280,67403,Pune,SUV,46.83,31,2021,Credit Card,Completed
