Date,City,State,Property_Type,Bedrooms,Bathrooms,Area_sqft,Property_Price_USD,Year_Built,Sale_Status
2030-02-11,New York,TX,Villa,5,4,3941,2124073,1982,Sold
2030-02-12,Miami,IL,Apartment,5,1,2219,2122923,2016,Available
2030-02-13,New York,NY,Townhouse,5,4,756,2123599,1997,Available
2030-02-14,Chicago,IL,Villa,3,2,1574,2124072,2021,Available
2030-02-15,New York,TX,Villa,2,3,3246,2123632,1998,Sold
2030-02-16,Los Angeles,CA,Condo,3,3,3273,2126289,1992,Sold
2030-02-17,Houston,IL,Apartment,2,4,3828,2128659,1982,Sold
2030-02-18,Miami,CA,Townhouse,3,3,729,2128910,2014,Sold
2030-02-19,Houston,TX,Apartment,3,4,1432,2128964,2009,Sold
2030-02-20,Los Angeles,TX,Villa,2,4,704,2128634,1996,Available
2030-02-21,Chicago,IL,Townhouse,3,3,760,2126847,1981,Sold
2030-02-22,Los Angeles,IL,Villa,1,1,1974,2127220,2016,Sold
2030-02-23,New York,FL,Townhouse,2,4,3079,2127525,2016,Sold
2030-02-24,New York,CA,Condo,3,1,2498,2125723,1989,Available
2030-02-25,New York,NY,Apartment,3,3,1837,2125996,1999,Sold
2030-02-26,Houston,CA,Villa,3,3,1402,2128343,1996,Sold
2030-02-27,Houston,CA,Apartment,5,4,1361,2128499,2021,Available
2030-02-28,Chicago,FL,Condo,5,2,2960,2128612,1986,Sold
2030-03-01,Miami,CA,Villa,5,1,3857,2130713,1988,Available
2030-03-02,Chicago,FL,Apartment,1,1,854,2128785,1987,Available
2030-03-03,Los Angeles,NY,Townhouse,1,4,2682,2131548,2011,Available
2030-03-04,Miami,IL,Villa,3,2,1973,2132353,2016,Available
2030-03-05,Chicago,CA,Apartment,1,1,3212,2130461,2021,Available
2030-03-06,Los Angeles,CA,Apartment,4,4,2593,2133162,1991,Sold
2030-03-07,Miami,IL,Townhouse,1,1,2047,2133587,2004,Available
2030-03-08,Houston,CA,Apartment,3,1,3569,2132697,1996,Available
2030-03-09,New York,FL,Condo,4,2,658,2132153,2007,Sold
2030-03-10,New York,NY,Apartment,3,4,2832,2132579,1999,Available
2030-03-11,New York,CA,Apartment,1,4,1146,2131949,2002,Sold
2030-03-12,Chicago,IL,Villa,4,4,3374,2134618,2020,Sold
2030-03-13,Chicago,NY,Condo,5,3,2614,2135145,2013,Available
2030-03-14,Chicago,FL,Townhouse,2,2,2932,2135693,2004,Sold
2030-03-15,Chicago,TX,Condo,3,4,1434,2138563,2004,Sold
2030-03-16,Houston,NY,Condo,5,2,3059,2141507,2000,Available
2030-03-17,Los Angeles,TX,Apartment,1,1,890,2142056,1987,Sold
2030-03-18,Los Angeles,TX,Townhouse,5,4,1963,2143692,2020,Sold
2030-03-19,Los Angeles,IL,Villa,5,1,1419,2142140,1980,Sold
2030-03-20,Houston,CA,Townhouse,5,1,1656,2143924,2022,Sold
2030-03-21,Houston,NY,Condo,3,3,2107,2143996,2015,Sold
2030-03-22,Houston,TX,Apartment,2,4,3538,2143359,1999,Sold
2030-03-23,Los Angeles,TX,Apartment,3,2,3175,2144743,1992,Available
2030-03-24,Chicago,NY,Townhouse,5,2,1833,2145259,1987,Sold
2030-03-25,New York,NY,Condo,3,2,2046,2147237,1983,Sold
2030-03-26,New York,TX,Apartment,5,3,622,2149877,2008,Available
2030-03-27,New York,FL,Villa,1,2,564,2149416,2019,Sold
2030-03-28,Miami,FL,Condo,5,4,2652,2150610,1980,Available
2030-03-29,Chicago,NY,Townhouse,2,2,1318,2148738,2000,Available
2030-03-30,Los Angeles,CA,Condo,2,4,3027,2146738,1991,Sold
2030-03-31,Chicago,CA,Villa,4,4,1123,2145653,1983,Sold
2030-04-01,New York,FL,Apartment,3,3,3289,2146408,2013,Available
2030-04-02,Chicago,FL,Condo,2,2,3839,2144881,1986,Sold
2030-04-03,Miami,NY,Townhouse,5,4,2497,2145935,1980,Sold
2030-04-04,Chicago,TX,Villa,5,3,765,2145096,2005,Sold
2030-04-05,New York,NY,Apartment,3,3,3180,2143300,2014,Sold
2030-04-06,Chicago,TX,Townhouse,2,4,1020,2141410,2009,Available
2030-04-07,Los Angeles,TX,Condo,2,1,1369,2140846,1985,Sold
2030-04-08,Miami,FL,Townhouse,4,4,1673,2141421,2011,Sold
2030-04-09,Los Angeles,FL,Townhouse,2,3,3847,2141672,2004,Available
2030-04-10,Chicago,CA,Apartment,3,1,730,2142323,2015,Sold
2030-04-11,New York,FL,Apartment,1,4,3092,2145212,2010,Sold
2030-04-12,New York,TX,Condo,2,4,1928,2148163,2002,Sold
2030-04-13,Miami,CA,Apartment,2,4,2327,2150879,1981,Available
2030-04-14,Chicago,FL,Apartment,4,3,3498,2153129,1988,Sold
2030-04-15,Chicago,NY,Villa,1,4,569,2152563,2021,Available
2030-04-16,Houston,NY,Condo,5,4,3735,2153814,2008,Available
2030-04-17,Miami,IL,Condo,4,2,3434,2152238,2010,Available
2030-04-18,Los Angeles,TX,Apartment,5,2,2327,2154064,1994,Sold
2030-04-19,Chicago,NY,Apartment,4,4,1261,2152818,2001,Sold
2030-04-20,Houston,TX,Villa,3,2,3149,2154734,1995,Sold
2030-04-21,Houston,NY,Villa,1,4,3743,2156869,2010,Sold
2030-04-22,New York,CA,Townhouse,2,3,3874,2154966,1998,Sold
2030-04-23,New York,NY,Townhouse,1,2,1447,2154902,1982,Sold
2030-04-24,New York,CA,Apartment,4,4,818,2157501,1996,Sold
2030-04-25,Miami,NY,Apartment,1,1,3702,2156701,1990,Available
2030-04-26,Los Angeles,FL,Apartment,4,2,1531,2155222,1980,Sold
2030-04-27,New York,TX,Villa,4,1,1865,2154399,2004,Sold
2030-04-28,Houston,TX,Condo,4,3,1858,2152549,1988,Available
2030-04-29,Houston,CA,Villa,4,1,2034,2151624,2002,Sold
2030-04-30,New York,IL,Apartment,4,3,3669,2152951,1983,Sold
2030-05-01,Chicago,TX,Villa,1,4,2381,2154749,1987,Available
2030-05-02,New York,TX,Townhouse,1,3,1025,2155498,1995,Sold
2030-05-03,Miami,FL,Apartment,2,2,572,2158129,1998,Sold
2030-05-04,Chicago,FL,Villa,2,1,533,2158604,1994,Sold
2030-05-05,Miami,NY,Villa,4,4,3622,2161522,1989,Sold
2030-05-06,New York,CA,Apartment,4,1,1660,2161832,1989,Sold
2030-05-07,Houston,TX,Apartment,4,3,698,2162792,1999,Sold
2030-05-08,Houston,IL,Condo,3,1,2079,2161630,2013,Sold
2030-05-09,Houston,FL,Condo,4,4,3496,2162330,1993,Sold
2030-05-10,New York,TX,Townhouse,1,1,1604,2161934,1997,Available
2030-05-11,Houston,FL,Townhouse,1,3,1023,2160818,1984,Sold
2030-05-12,Chicago,NY,Condo,3,4,924,2158889,1990,Available
2030-05-13,New York,NY,Villa,2,3,3979,2158237,1984,Available
2030-05-14,Los Angeles,FL,Apartment,4,3,2861,2156877,2008,Available
2030-05-15,Chicago,TX,Townhouse,4,3,2491,2159532,2015,Sold
2030-05-16,Los Angeles,NY,Apartment,3,4,2584,2160017,2004,Sold
2030-05-17,Chicago,CA,Condo,1,3,1290,2158449,2019,Sold
2030-05-18,New York,FL,Apartment,1,2,993,2160198,1999,Available
2030-05-19,Los Angeles,NY,Townhouse,5,2,1346,2161027,2007,Available
2030-05-20,Los Angeles,NY,Condo,3,2,612,2163151,2002,Available
2030-05-21,Miami,IL,Apartment,4,1,3942,2163496,2018,Sold
2030-05-22,Chicago,IL,Villa,3,2,2197,2166402,2006,Sold
2030-05-23,Houston,CA,Villa,3,3,2457,2164837,1996,Sold
2030-05-24,Houston,TX,Townhouse,2,3,2133,2163140,2016,Available
2030-05-25,Chicago,CA,Villa,3,4,3043,2162460,2010,Sold
2030-05-26,New York,FL,Apartment,2,4,3460,2161476,2022,Sold
2030-05-27,Los Angeles,IL,Villa,4,2,3878,2163655,1982,Sold
2030-05-28,Chicago,FL,Villa,4,1,3955,2163598,1986,Sold
2030-05-29,Los Angeles,FL,Apartment,5,2,2332,2163418,1991,Available
2030-05-30,Los Angeles,IL,Condo,4,1,2473,2163409,1992,Available
2030-05-31,Chicago,NY,Villa,5,2,3212,2162433,1999,Available
2030-06-01,Houston,NY,Condo,1,3,3899,2164148,1986,Sold
2030-06-02,Los Angeles,IL,Apartment,2,1,2095,2165863,2022,Sold
2030-06-03,Houston,FL,Apartment,1,4,2518,2166918,2014,Sold
2030-06-04,Houston,IL,Condo,3,3,1309,2166498,2016,Available
2030-06-05,New York,IL,Villa,1,3,729,2167032,2020,Available
2030-06-06,Chicago,FL,Townhouse,2,4,1951,2169990,1999,Available
2030-06-07,Houston,FL,Townhouse,4,1,3589,2168138,2003,Sold
2030-06-08,Houston,IL,Townhouse,1,2,3969,2167802,2008,Sold
2030-06-09,Los Angeles,FL,Apartment,2,4,3582,2170495,1981,Available
2030-06-10,Chicago,IL,Townhouse,2,2,2976,2173383,2022,Sold
2030-06-11,New York,TX,Villa,4,2,885,2172331,2007,Available
2030-06-12,Chicago,CA,Villa,5,1,2588,2173870,1981,Available
2030-06-13,New York,CA,Villa,1,3,1077,2172814,2017,Available
2030-06-14,New York,NY,Apartment,2,2,991,2172919,2019,Sold
2030-06-15,Chicago,FL,Villa,2,3,3192,2175396,2021,Available
2030-06-16,Chicago,FL,Villa,2,2,1701,2174245,1999,Sold
2030-06-17,Chicago,TX,Apartment,3,1,709,2176542,2011,Sold
2030-06-18,Chicago,NY,Villa,4,3,1050,2174817,1987,Sold
2030-06-19,Los Angeles,NY,Villa,5,3,2171,2177243,1995,Sold
2030-06-20,Chicago,FL,Villa,1,2,2179,2178965,2016,Sold
2030-06-21,Chicago,NY,Villa,4,2,2316,2181264,2013,Available
2030-06-22,Los Angeles,TX,Villa,4,1,1607,2181465,1984,Sold
2030-06-23,Los Angeles,IL,Villa,2,2,3019,2180738,2007,Available
2030-06-24,Miami,NY,Townhouse,5,4,1150,2180799,2020,Available
2030-06-25,Houston,TX,Townhouse,4,4,3585,2179738,1992,Sold
2030-06-26,Los Angeles,IL,Townhouse,3,4,1908,2181938,1989,Sold
2030-06-27,New York,TX,Apartment,4,2,1369,2183333,1982,Available
2030-06-28,Los Angeles,CA,Townhouse,1,3,3671,2183384,2022,Sold
2030-06-29,Miami,TX,Townhouse,4,1,1781,2185611,2010,Sold
2030-06-30,Los Angeles,CA,Townhouse,4,2,2770,2185751,2005,Available
2030-07-01,Houston,TX,Villa,1,3,2748,2188073,1999,Available
2030-07-02,Los Angeles,FL,Condo,1,1,2485,2189662,2008,Available
2030-07-03,Miami,TX,Condo,2,2,1721,2188797,2003,Available
2030-07-04,Houston,IL,Condo,5,3,1374,2189042,1981,Sold
2030-07-05,Miami,CA,Townhouse,4,3,3718,2187653,2005,Available
2030-07-06,Miami,IL,Townhouse,3,1,1121,2188224,1998,Sold
2030-07-07,Miami,FL,Apartment,5,1,3551,2186492,2004,Sold
2030-07-08,New York,IL,Condo,1,4,1021,2187472,2008,Available
2030-07-09,Chicago,FL,Condo,2,4,1753,2187290,2015,Sold
2030-07-10,Miami,FL,Condo,5,4,3470,2189181,2000,Sold
2030-07-11,New York,CA,Condo,3,3,1036,2189084,1984,Sold
2030-07-12,Chicago,NY,Townhouse,3,1,2840,2191799,1991,Sold
2030-07-13,New York,CA,Townhouse,2,1,2040,2193532,2004,Sold
2030-07-14,Chicago,NY,Townhouse,1,4,2311,2194063,2004,Sold
2030-07-15,New York,NY,Villa,3,1,3952,2192547,2003,Available
2030-07-16,Houston,CA,Villa,1,1,2765,2194921,2020,Available
2030-07-17,Chicago,TX,Villa,3,4,1314,2197386,2015,Sold
2030-07-18,Chicago,CA,Condo,2,4,3055,2195972,1997,Sold
2030-07-19,Chicago,CA,Villa,4,1,3521,2197869,1993,Sold
2030-07-20,Houston,IL,Villa,3,4,971,2198301,2010,Sold
2030-07-21,New York,NY,Villa,2,1,554,2198091,2013,Sold
2030-07-22,New York,IL,Villa,1,4,1719,2196782,2011,Sold
2030-07-23,New York,CA,Condo,4,1,2993,2195898,2021,Available
2030-07-24,Chicago,FL,Townhouse,2,2,1465,2195689,1995,Available
2030-07-25,New York,NY,Apartment,4,3,753,2195451,2009,Sold
2030-07-26,Chicago,TX,Townhouse,3,4,3347,2195191,1984,Available
2030-07-27,New York,CA,Condo,1,4,506,2193319,2020,Available
2030-07-28,New York,TX,Condo,1,4,2388,2192743,2008,Sold
2030-07-29,Los Angeles,TX,Apartment,3,2,3548,2192991,1990,Sold
2030-07-30,Houston,NY,Townhouse,1,1,2914,2195902,1989,Sold
2030-07-31,Los Angeles,FL,Condo,2,2,3925,2195221,1999,Sold
2030-08-01,Houston,FL,Villa,1,2,2526,2197915,1984,Available
2030-08-02,Chicago,NY,Townhouse,5,1,1994,2198023,2008,Available
2030-08-03,Houston,CA,Apartment,1,3,610,2198118,1997,Sold
2030-08-04,Miami,CA,Villa,4,1,2161,2197335,1988,Available
2030-08-05,Houston,CA,Townhouse,1,1,1960,2197219,1981,Available
2030-08-06,Los Angeles,IL,Apartment,5,2,1933,2199787,2008,Sold
2030-08-07,Miami,NY,Condo,5,3,883,2198051,2022,Available
2030-08-08,New York,CA,Apartment,3,1,2286,2197828,2021,Sold
2030-08-09,Houston,CA,Townhouse,4,3,3214,2197125,1989,Available
2030-08-10,New York,IL,Townhouse,1,1,2442,2195581,1985,Sold
2030-08-11,Miami,CA,Villa,2,4,3822,2195867,1992,Available
2030-08-12,Houston,TX,Townhouse,5,3,2068,2197393,1997,Sold
2030-08-13,Los Angeles,TX,Villa,4,1,3508,2199634,2003,Sold
2030-08-14,Chicago,NY,Condo,5,3,1041,2202288,2006,Sold
2030-08-15,Los Angeles,CA,Condo,2,2,854,2200911,2014,Sold
2030-08-16,New York,TX,Townhouse,3,4,1625,2200921,2000,Available
2030-08-17,New York,IL,Villa,2,2,1471,2199739,2006,Sold
2030-08-18,Chicago,NY,Villa,2,4,3558,2199714,1989,Sold
2030-08-19,Miami,CA,Condo,1,4,3828,2199824,2007,Available
2030-08-20,New York,FL,Apartment,5,1,2780,2200235,1990,Available
2030-08-21,Miami,IL,Villa,1,3,2702,2201368,1993,Sold
2030-08-22,New York,CA,Villa,3,2,3779,2200196,2019,Sold
2030-08-23,New York,CA,Condo,4,1,2957,2203195,1983,Sold
2030-08-24,Los Angeles,TX,Villa,3,2,3804,2201681,2004,Sold
2030-08-25,Los Angeles,CA,Apartment,4,4,554,2199968,2020,Sold
2030-08-26,Los Angeles,FL,Condo,4,3,3424,2200623,1982,Available
2030-08-27,Miami,CA,Villa,4,3,3617,2201033,2001,Available
2030-08-28,Houston,TX,Condo,1,3,1059,2201310,2013,Sold
2030-08-29,Miami,NY,Condo,2,3,3779,2201233,2017,Available
2030-08-30,New York,FL,Condo,2,2,1500,2200199,1980,Sold
2030-08-31,Los Angeles,NY,Condo,3,1,3022,2201454,2013,Sold
2030-09-01,Los Angeles,IL,Condo,2,4,3994,2203087,2003,Available
2030-09-02,New York,FL,Villa,5,4,3710,2203393,2021,Sold
2030-09-03,Chicago,CA,Townhouse,5,4,3554,2205765,2002,Sold
2030-09-04,Miami,CA,Condo,4,2,2927,2207159,2003,Sold
2030-09-05,Houston,FL,Condo,4,1,2321,2209650,2004,Sold
2030-09-06,Miami,IL,Condo,4,4,2176,2212530,1995,Sold
2030-09-07,Miami,CA,Townhouse,3,3,3556,2214006,1994,Sold
2030-09-08,Chicago,NY,Villa,5,1,1482,2212604,2013,Available
2030-09-09,Chicago,CA,Townhouse,4,1,641,2215583,2020,Sold
2030-09-10,New York,TX,Villa,4,3,2432,2218484,1990,Available
2030-09-11,Miami,CA,Townhouse,2,4,878,2217396,2010,Sold
2030-09-12,Miami,CA,Apartment,1,4,1771,2218614,1988,Sold
2030-09-13,New York,TX,Villa,5,3,923,2218665,1986,Sold
2030-09-14,Houston,IL,Condo,4,1,3032,2217786,1997,Available
2030-09-15,New York,FL,Townhouse,4,1,1565,2216299,2000,Available
2030-09-16,Los Angeles,FL,Villa,4,2,1192,2214759,2002,Sold
2030-09-17,Chicago,NY,Condo,2,1,2116,2217496,1987,Sold
2030-09-18,New York,NY,Townhouse,5,4,3282,2216146,1992,Sold
2030-09-19,Miami,NY,Townhouse,5,4,3760,2217213,2019,Available
2030-09-20,New York,NY,Townhouse,2,4,3279,2215450,2007,Available
2030-09-21,Chicago,CA,Condo,1,3,2244,2217533,1983,Sold
2030-09-22,Houston,TX,Condo,5,4,2477,2217467,1989,Sold
2030-09-23,Houston,FL,Villa,5,2,787,2216504,2002,Available
2030-09-24,New York,NY,Apartment,1,1,2489,2216913,2014,Available
2030-09-25,Los Angeles,CA,Townhouse,4,2,3772,2217731,1998,Sold
2030-09-26,Miami,IL,Condo,4,3,2952,2218618,1995,Sold
2030-09-27,Houston,NY,Condo,4,4,3870,2219660,2016,Available
2030-09-28,Houston,IL,Villa,4,3,650,2218336,2005,Available
2030-09-29,Houston,IL,Villa,4,1,3435,2220761,2001,Sold
2030-09-30,Houston,TX,Condo,1,2,3805,2221429,1988,Sold
2030-10-01,Chicago,TX,Apartment,1,1,3105,2221123,2022,Sold
2030-10-02,Chicago,FL,Condo,3,2,3715,2223693,1997,Sold
2030-10-03,Houston,FL,Condo,3,1,3824,2224319,2008,Sold
2030-10-04,New York,IL,Townhouse,1,4,3491,2226431,2008,Sold
2030-10-05,Chicago,FL,Villa,4,3,1125,2225801,1998,Sold
2030-10-06,Chicago,FL,Apartment,2,1,2069,2227651,2006,Sold
2030-10-07,Houston,FL,Townhouse,3,1,2471,2229434,2007,Sold
2030-10-08,Los Angeles,NY,Townhouse,3,4,2985,2231675,2014,Sold
2030-10-09,Miami,FL,Condo,2,3,1442,2231541,1983,Available
2030-10-10,New York,IL,Townhouse,3,4,3672,2231230,1986,Sold
2030-10-11,Chicago,CA,Villa,1,1,902,2230549,2019,Available
2030-10-12,Chicago,NY,Condo,1,1,3224,2232478,2013,Sold
2030-10-13,Houston,TX,Apartment,2,3,1053,2235427,2007,Sold
2030-10-14,Miami,IL,Apartment,4,1,1287,2234645,1999,Available
2030-10-15,Chicago,NY,Condo,4,2,2995,2232728,2006,Sold
2030-10-16,Chicago,IL,Townhouse,5,4,759,2235020,2004,Sold
2030-10-17,Houston,NY,Apartment,1,3,3465,2235342,1992,Sold
2030-10-18,New York,TX,Townhouse,1,4,3554,2234864,1995,Sold
2030-10-19,Los Angeles,FL,Condo,5,4,3457,2235644,2008,Sold
2030-10-20,Houston,NY,Villa,1,3,2928,2237340,2004,Sold
2030-10-21,New York,CA,Villa,3,1,1606,2239053,2002,Sold
2030-10-22,Houston,FL,Apartment,5,3,3292,2241613,2017,Sold
2030-10-23,Los Angeles,CA,Townhouse,1,2,3625,2242768,2015,Sold
2030-10-24,Chicago,TX,Townhouse,4,3,3096,2244621,2013,Sold
2030-10-25,Chicago,NY,Townhouse,5,4,3204,2245605,2019,Available
2030-10-26,New York,CA,Apartment,5,2,2616,2246611,2022,Sold
2030-10-27,Houston,CA,Villa,3,4,634,2245226,2016,Sold
2030-10-28,New York,CA,Townhouse,4,1,2858,2246396,2003,Available
2030-10-29,New York,CA,Townhouse,4,1,3727,2245101,2005,Sold
2030-10-30,Houston,IL,Condo,2,4,2126,2247931,1992,Sold
2030-10-31,Chicago,FL,Townhouse,5,2,2709,2249852,2017,Available
2030-11-01,Miami,TX,Apartment,4,1,3010,2252779,2002,Sold
2030-11-02,Chicago,NY,Apartment,1,1,1497,2253682,1991,Available
2030-11-03,Miami,TX,Condo,1,2,1943,2255912,2013,Available
2030-11-04,Chicago,IL,Townhouse,1,4,1010,2258032,1992,Available
2030-11-05,New York,IL,Condo,1,1,1222,2256644,1985,Sold
2030-11-06,New York,TX,Apartment,5,3,1954,2255396,2016,Available
2030-11-07,Houston,CA,Townhouse,2,3,2219,2253758,2015,Sold
2030-11-08,Los Angeles,IL,Condo,2,1,1581,2252451,1986,Sold
2030-11-09,New York,IL,Apartment,4,4,1015,2253047,1981,Sold
2030-11-10,Los Angeles,CA,Townhouse,3,3,1837,2255114,1995,Available
2030-11-11,Chicago,IL,Townhouse,2,1,2742,2256294,1983,Available
2030-11-12,Miami,NY,Villa,2,4,2331,2258015,2016,Sold
2030-11-13,Chicago,CA,Apartment,5,2,2172,2257004,2012,Available
2030-11-14,Los Angeles,FL,Villa,4,1,790,2257117,2001,Available
2030-11-15,Los Angeles,TX,Villa,3,4,3524,2256637,2019,Available
2030-11-16,Miami,FL,Apartment,5,3,1052,2258568,2019,Sold
2030-11-17,Chicago,TX,Apartment,5,3,1887,2258313,1990,Sold
2030-11-18,Miami,TX,Villa,2,2,2922,2260718,1983,Available
2030-11-19,Chicago,FL,Apartment,4,2,3559,2261009,2012,Sold
2030-11-20,Miami,FL,Villa,1,3,3917,2260752,2015,Sold
2030-11-21,Chicago,FL,Villa,5,1,3027,2262986,2014,Sold
2030-11-22,New York,IL,Apartment,4,4,1641,2263110,2009,Sold
2030-11-23,Chicago,NY,Townhouse,1,4,1293,2265962,1989,Sold
2030-11-24,Chicago,NY,Townhouse,5,2,2410,2268073,2000,Available
2030-11-25,New York,IL,Villa,4,4,2990,2269185,2021,Available
2030-11-26,Los Angeles,IL,Villa,3,2,917,2267596,2015,Available
2030-11-27,Chicago,CA,Townhouse,4,3,873,2266713,2022,Sold
2030-11-28,Houston,TX,Condo,2,1,1974,2266958,2015,Sold
2030-11-29,Chicago,TX,Villa,2,2,699,2268753,2008,Available
2030-11-30,New York,CA,Condo,3,4,3529,2270398,2007,Sold
2030-12-01,Chicago,FL,Villa,2,1,915,2271573,2015,Sold
2030-12-02,Chicago,CA,Condo,2,2,1166,2270058,2014,Available
2030-12-03,Miami,NY,Condo,2,4,3376,2268881,2005,Sold
2030-12-04,Los Angeles,FL,Villa,3,3,3894,2271859,2007,Available
2030-12-05,Los Angeles,IL,Townhouse,1,1,2953,2274547,2014,Available
2030-12-06,Los Angeles,NY,Villa,1,2,3168,2277383,2002,Sold
2030-12-07,Los Angeles,IL,Villa,4,1,901,2279806,2008,Available
2030-12-08,New York,FL,Villa,4,3,1187,2278345,1990,Sold
2030-12-09,Chicago,CA,Townhouse,5,1,2386,2277807,1984,Sold
2030-12-10,Chicago,FL,Townhouse,4,4,1058,2279522,2010,Sold
2030-12-11,New York,CA,Condo,3,3,3248,2279508,2009,Available
2030-12-12,Miami,NY,Villa,2,4,2702,2279580,1996,Available
2030-12-13,Los Angeles,CA,Condo,3,1,3527,2279300,2004,Sold
2030-12-14,New York,NY,Apartment,3,1,2121,2279982,1994,Sold
2030-12-15,New York,TX,Villa,2,3,2812,2280078,1986,Sold
2030-12-16,Chicago,IL,Villa,1,3,3341,2282328,1980,Available
2030-12-17,Houston,IL,Apartment,2,2,2989,2280382,1993,Available
2030-12-18,Miami,IL,Apartment,5,3,1980,2282871,2019,Available
2030-12-19,Miami,TX,Townhouse,5,3,3461,2282763,1985,Available
2030-12-20,Los Angeles,IL,Condo,1,3,2764,2284862,1986,Sold
2030-12-21,New York,TX,Townhouse,4,1,3539,2286623,2001,Sold
2030-12-22,Houston,IL,Apartment,5,1,1665,2286685,1984,Available
2030-12-23,Los Angeles,NY,Villa,4,4,1912,2288183,1994,Sold
2030-12-24,Chicago,TX,Villa,1,4,2071,2288860,2003,Sold
2030-12-25,New York,CA,Apartment,5,1,1302,2286867,2015,Available
2030-12-26,New York,NY,Condo,5,1,3976,2285417,2014,Sold
2030-12-27,Chicago,TX,Villa,4,3,523,2285799,2007,Available
2030-12-28,Los Angeles,TX,Villa,2,2,3346,2287602,2020,Sold
2030-12-29,Los Angeles,IL,Villa,4,3,1218,2288655,1999,Sold
2030-12-30,Chicago,TX,Condo,3,1,1032,2289742,1983,Sold
2030-12-31,Chicago,FL,Villa,5,1,3451,2288662,1993,Available
2031-01-01,Miami,FL,Apartment,2,3,2810,2290969,2019,Sold
2031-01-02,Chicago,FL,Townhouse,5,2,1614,2290649,1998,Available
2031-01-03,Chicago,NY,Apartment,5,2,1960,2289951,1985,Sold
2031-01-04,Miami,CA,Townhouse,4,3,3664,2291344,2006,Available
2031-01-05,Houston,CA,Condo,1,4,1119,2290758,1998,Sold
2031-01-06,Chicago,CA,Townhouse,1,4,3848,2293240,2004,Sold
2031-01-07,Chicago,IL,Apartment,3,2,3718,2292633,2016,Available
2031-01-08,Chicago,FL,Apartment,4,1,2963,2292543,1984,Available
2031-01-09,Los Angeles,FL,Villa,5,2,2161,2290871,1993,Available
2031-01-10,New York,TX,Condo,3,3,2141,2291077,2022,Available
2031-01-11,Los Angeles,CA,Condo,3,1,3346,2292348,1987,Sold
2031-01-12,New York,FL,Townhouse,4,1,2909,2291453,2006,Available
2031-01-13,Los Angeles,TX,Villa,5,4,584,2290682,2021,Sold
2031-01-14,Los Angeles,TX,Condo,2,4,1098,2292895,2000,Available
2031-01-15,Chicago,NY,Condo,5,1,730,2291070,1989,Available
2031-01-16,Chicago,FL,Apartment,4,1,1496,2290793,1996,Available
2031-01-17,Miami,NY,Apartment,5,4,2153,2292223,2008,Sold
2031-01-18,Houston,TX,Condo,1,1,2955,2292871,1998,Available
2031-01-19,New York,CA,Villa,4,4,2349,2291717,2001,Sold
2031-01-20,Los Angeles,IL,Townhouse,4,2,2935,2292785,1983,Sold
2031-01-21,Houston,CA,Apartment,2,1,3293,2294747,1986,Sold
2031-01-22,Chicago,FL,Apartment,4,3,2262,2294492,1991,Sold
2031-01-23,Houston,TX,Condo,2,3,3519,2293092,2010,Sold
2031-01-24,New York,FL,Apartment,4,4,3592,2295358,2006,Available
2031-01-25,Chicago,NY,Townhouse,2,1,3028,2294480,1981,Sold
2031-01-26,Miami,CA,Villa,3,4,1725,2296420,2022,Available
2031-01-27,New York,CA,Condo,3,1,1866,2299324,1984,Available
2031-01-28,Miami,TX,Villa,1,2,540,2298336,1992,Sold
2031-01-29,Houston,IL,Apartment,5,3,3212,2297087,1997,Available
2031-01-30,Chicago,CA,Condo,2,4,2118,2297069,1985,Sold
2031-01-31,Miami,NY,Townhouse,4,3,2553,2297026,1984,Sold
2031-02-01,Miami,NY,Apartment,4,4,3213,2297100,1996,Sold
2031-02-02,Houston,TX,Villa,4,4,3237,2298070,1997,Sold
2031-02-03,Houston,NY,Villa,5,4,3973,2298366,1991,Available
2031-02-04,New York,FL,Villa,3,2,2775,2297476,2004,Sold
2031-02-05,Los Angeles,TX,Villa,3,2,1742,2299030,1985,Available
2031-02-06,Chicago,IL,Villa,4,2,1018,2298388,1997,Available
2031-02-07,Houston,IL,Villa,2,1,1802,2297246,1985,Sold
2031-02-08,Los Angeles,CA,Condo,5,2,3651,2295449,2002,Available
2031-02-09,Houston,NY,Townhouse,1,3,1375,2294244,1986,Sold
2031-02-10,Los Angeles,TX,Townhouse,4,1,2937,2292609,2001,Available
2031-02-11,New York,FL,Townhouse,4,1,979,2294141,2006,Available
2031-02-12,Chicago,NY,Townhouse,4,3,1123,2296671,2020,Sold
2031-02-13,Houston,NY,Villa,3,1,1839,2295342,1991,Available
2031-02-14,Houston,FL,Townhouse,3,2,942,2294803,1995,Available
2031-02-15,Los Angeles,NY,Condo,1,3,1999,2297051,2022,Sold
2031-02-16,New York,IL,Condo,1,2,2688,2296463,1984,Sold
2031-02-17,Houston,TX,Townhouse,2,2,1616,2296964,2015,Available
2031-02-18,New York,IL,Condo,4,2,2112,2298548,1988,Available
2031-02-19,Houston,IL,Condo,1,1,847,2301025,1997,Sold
2031-02-20,Miami,IL,Townhouse,4,4,782,2301362,1999,Sold
2031-02-21,Miami,FL,Townhouse,3,1,2076,2300251,1996,Available
2031-02-22,Houston,IL,Townhouse,5,3,2826,2302902,2018,Sold
2031-02-23,Los Angeles,CA,Apartment,2,2,1032,2302167,2013,Available
2031-02-24,Chicago,NY,Condo,1,2,2841,2303977,2013,Sold
