Loan_ID,Customer_ID,Bank_Branch,Loan_Type,Applicant_Age,Annual_Income,Loan_Amount,Loan_Term_Years,Credit_Score,Employment_Type,Loan_Status
707515,180643,Mumbai Central,Home Loan,35,579284,1019003,10,653,Self-Employed,Approved
707516,998856,Bengaluru Urban,Home Loan,64,2615135,666862,30,606,Salaried,Rejected
707517,611691,Delhi NCR,Education Loan,63,1835264,2003787,20,485,Self-Employed,Approved
707518,727923,Mumbai Central,Car Loan,36,1935646,2700744,30,385,Business Owner,Approved
707519,704628,Delhi NCR,Home Loan,38,1299819,2960637,20,835,Business Owner,Rejected
707520,359056,Mumbai Central,Home Loan,36,3931906,1269719,30,702,Salaried,Approved
707521,558993,Hyderabad West,Education Loan,61,3667374,2476001,25,579,Salaried,Rejected
707522,260227,Bengaluru Urban,Business Loan,63,1122917,1981520,10,305,Self-Employed,Approved
707523,650121,Chennai South,Education Loan,25,2117322,1871705,20,809,Self-Employed,Approved
707524,873390,Mumbai Central,Home Loan,64,2478390,794890,25,318,Business Owner,Approved
707525,424670,Chennai South,Home Loan,63,2168546,1931607,20,811,Self-Employed,Approved
707526,414137,Chennai South,Car Loan,49,2537105,2953304,15,714,Business Owner,Approved
707527,828853,Mumbai Central,Education Loan,38,4248125,2533540,10,889,Salaried,Rejected
707528,566348,Hyderabad West,Car Loan,37,1886992,867850,30,704,Self-Employed,Approved
707529,690359,Delhi NCR,Business Loan,44,3032256,1657455,20,893,Self-Employed,Approved
707530,235423,Mumbai Central,Car Loan,56,330414,2286017,30,474,Salaried,Rejected
707531,489574,Chennai South,Car Loan,59,4077065,2398242,25,493,Salaried,Approved
707532,746373,Mumbai Central,Home Loan,50,2758593,2151032,5,793,Salaried,Approved
707533,954193,Bengaluru Urban,Home Loan,59,1095381,1276439,20,662,Business Owner,Approved
707534,453970,Bengaluru Urban,Home Loan,38,3830474,599970,5,473,Self-Employed,Rejected
707535,564378,Mumbai Central,Personal Loan,25,4140731,1764167,15,511,Self-Employed,Approved
707536,667115,Bengaluru Urban,Business Loan,64,2779091,183177,25,559,Self-Employed,Approved
707537,533459,Mumbai Central,Car Loan,37,4513387,2276183,15,319,Business Owner,Rejected
707538,130735,Chennai South,Personal Loan,33,2015936,1284733,20,606,Self-Employed,Rejected
707539,157528,Chennai South,Business Loan,33,1811656,2946804,5,339,Self-Employed,Approved
707540,178360,Mumbai Central,Personal Loan,60,3345067,125365,30,310,Business Owner,Approved
707541,161811,Chennai South,Car Loan,53,4251774,1391415,15,718,Salaried,Approved
707542,801637,Bengaluru Urban,Education Loan,28,516938,2992837,10,639,Business Owner,Approved
707543,803558,Delhi NCR,Home Loan,51,3756214,753291,25,449,Business Owner,Approved
707544,774222,Chennai South,Business Loan,57,4272640,1885290,15,480,Business Owner,Approved
707545,856224,Bengaluru Urban,Education Loan,36,3804062,2003182,20,441,Business Owner,Approved
707546,445008,Delhi NCR,Business Loan,34,3014991,79037,15,348,Business Owner,Approved
707547,616957,Bengaluru Urban,Business Loan,22,1093908,431002,30,766,Business Owner,Approved
707548,529417,Bengaluru Urban,Education Loan,46,4772970,653183,15,569,Business Owner,Approved
707549,953662,Hyderabad West,Education Loan,43,2803264,71554,5,840,Self-Employed,Approved
707550,147621,Mumbai Central,Education Loan,33,4704628,1733671,25,655,Self-Employed,Approved
707551,285181,Chennai South,Home Loan,27,2027327,375546,20,482,Self-Employed,Approved
707552,320534,Bengaluru Urban,Education Loan,43,2874938,1694884,25,664,Self-Employed,Approved
707553,917467,Bengaluru Urban,Home Loan,36,1909926,234992,15,820,Self-Employed,Rejected
707554,840885,Delhi NCR,Personal Loan,62,525123,1618115,15,703,Business Owner,Rejected
707555,861845,Hyderabad West,Business Loan,58,2734797,306147,10,305,Business Owner,Approved
707556,204509,Hyderabad West,Home Loan,58,4062132,2421458,25,750,Salaried,Rejected
707557,139027,Delhi NCR,Car Loan,63,1243636,1662890,30,647,Salaried,Approved
707558,255392,Bengaluru Urban,Business Loan,50,603907,2800875,15,891,Self-Employed,Rejected
707559,831244,Bengaluru Urban,Education Loan,61,4691265,2799908,15,624,Self-Employed,Approved
707560,759047,Delhi NCR,Personal Loan,37,3541433,1512644,30,338,Self-Employed,Approved
707561,775911,Delhi NCR,Business Loan,41,1280253,427052,25,775,Business Owner,Approved
707562,419436,Bengaluru Urban,Home Loan,23,2354288,2252290,25,496,Salaried,Approved
707563,838132,Chennai South,Home Loan,60,877789,1448876,5,319,Salaried,Approved
707564,395438,Mumbai Central,Car Loan,35,4115514,1365745,5,624,Business Owner,Rejected
707565,221161,Hyderabad West,Car Loan,50,3817455,1326040,30,533,Self-Employed,Rejected
707566,835058,Bengaluru Urban,Personal Loan,57,1907157,1288621,15,702,Self-Employed,Approved
707567,288581,Bengaluru Urban,Personal Loan,48,2578019,2312151,30,743,Salaried,Approved
707568,405642,Bengaluru Urban,Home Loan,52,4617719,2754384,10,569,Salaried,Approved
707569,927787,Chennai South,Home Loan,55,3568489,134632,25,396,Salaried,Approved
707570,959711,Delhi NCR,Car Loan,39,4293516,1415177,20,838,Salaried,Approved
707571,729798,Hyderabad West,Personal Loan,33,1800522,631420,5,533,Salaried,Rejected
707572,393826,Hyderabad West,Home Loan,61,4949993,2588319,20,415,Salaried,Approved
707573,331401,Mumbai Central,Business Loan,27,2103689,2298670,15,587,Salaried,Approved
707574,225859,Chennai South,Education Loan,52,3347821,325198,25,763,Salaried,Rejected
707575,793158,Hyderabad West,Personal Loan,55,459969,2309042,10,374,Self-Employed,Approved
707576,117774,Mumbai Central,Car Loan,39,3203967,1662724,30,469,Salaried,Approved
707577,262972,Bengaluru Urban,Car Loan,60,2051004,569949,30,623,Salaried,Approved
707578,442602,Bengaluru Urban,Personal Loan,41,435614,562765,10,352,Salaried,Approved
707579,788085,Chennai South,Home Loan,26,1972893,1649245,25,614,Salaried,Approved
707580,972477,Delhi NCR,Business Loan,60,3126974,2432209,20,597,Salaried,Approved
707581,377855,Bengaluru Urban,Business Loan,40,4954688,508865,5,570,Salaried,Approved
707582,206905,Hyderabad West,Home Loan,30,4901415,1337286,15,530,Salaried,Approved
707583,477587,Bengaluru Urban,Home Loan,56,4124648,2685341,15,661,Self-Employed,Rejected
707584,391871,Chennai South,Personal Loan,42,2138127,956714,25,628,Business Owner,Approved
707585,932118,Hyderabad West,Personal Loan,22,1739571,1304728,5,365,Self-Employed,Approved
707586,480699,Mumbai Central,Car Loan,41,2559784,2509212,5,338,Business Owner,Approved
707587,505198,Hyderabad West,Personal Loan,40,964787,2436513,30,727,Business Owner,Approved
707588,900765,Hyderabad West,Car Loan,60,3164518,198118,5,620,Self-Employed,Approved
707589,549590,Bengaluru Urban,Business Loan,54,2092569,2407754,15,327,Self-Employed,Approved
707590,347001,Bengaluru Urban,Education Loan,30,2267728,2592241,15,420,Salaried,Approved
707591,132564,Bengaluru Urban,Business Loan,60,4638054,2148419,25,376,Self-Employed,Approved
707592,166044,Mumbai Central,Car Loan,26,579056,663655,5,548,Business Owner,Approved
707593,325843,Hyderabad West,Home Loan,51,4456309,239036,10,824,Salaried,Rejected
707594,715309,Bengaluru Urban,Business Loan,39,2588885,680233,10,877,Salaried,Approved
707595,138175,Bengaluru Urban,Business Loan,62,728867,2925507,15,414,Business Owner,Approved
707596,393473,Chennai South,Personal Loan,22,248596,427898,5,898,Business Owner,Approved
707597,124686,Hyderabad West,Car Loan,24,2111004,2217777,15,668,Salaried,Approved
707598,491589,Delhi NCR,Business Loan,48,4640541,295116,15,438,Business Owner,Approved
707599,976704,Bengaluru Urban,Education Loan,27,3279282,275031,10,786,Self-Employed,Rejected
707600,916391,Hyderabad West,Education Loan,29,1846203,2106519,10,876,Business Owner,Approved
707601,391593,Bengaluru Urban,Car Loan,59,2124716,1277842,30,713,Self-Employed,Rejected
707602,990843,Mumbai Central,Car Loan,33,3957171,2966135,5,829,Business Owner,Approved
707603,620538,Chennai South,Education Loan,47,2341683,2342037,15,673,Business Owner,Rejected
707604,420124,Mumbai Central,Business Loan,30,3051119,1199545,20,375,Self-Employed,Approved
707605,793781,Delhi NCR,Business Loan,62,4106428,2823351,30,316,Salaried,Approved
707606,355671,Mumbai Central,Personal Loan,52,2631474,2814109,10,494,Business Owner,Approved
707607,238256,Bengaluru Urban,Home Loan,29,4828443,2860090,30,459,Business Owner,Approved
707608,342017,Delhi NCR,Personal Loan,62,3883457,709168,10,494,Self-Employed,Approved
707609,301534,Bengaluru Urban,Education Loan,56,614839,1344396,30,775,Business Owner,Approved
707610,747957,Hyderabad West,Personal Loan,31,3986994,149046,5,369,Business Owner,Rejected
707611,676806,Delhi NCR,Education Loan,52,4149755,2831525,10,578,Business Owner,Approved
707612,139381,Hyderabad West,Car Loan,32,2810016,173533,30,481,Self-Employed,Approved
707613,208750,Hyderabad West,Education Loan,33,2807850,433251,5,774,Salaried,Approved
707614,410330,Mumbai Central,Home Loan,26,2654725,1943817,30,740,Business Owner,Rejected
707615,882890,Chennai South,Home Loan,22,1279235,494037,10,792,Self-Employed,Approved
707616,198365,Bengaluru Urban,Business Loan,27,225510,1433745,15,746,Self-Employed,Approved
707617,938233,Hyderabad West,Home Loan,34,1990045,2514506,20,850,Business Owner,Rejected
707618,288651,Bengaluru Urban,Car Loan,57,4710069,2554173,5,765,Self-Employed,Approved
707619,225543,Hyderabad West,Home Loan,47,2073967,2611088,15,592,Self-Employed,Approved
707620,739851,Mumbai Central,Home Loan,35,3888107,168632,10,787,Salaried,Approved
707621,676990,Bengaluru Urban,Education Loan,63,1036012,2491833,25,355,Business Owner,Approved
707622,530191,Mumbai Central,Personal Loan,34,4870126,1529166,30,606,Business Owner,Approved
707623,463026,Mumbai Central,Personal Loan,55,4910858,2028093,30,518,Business Owner,Approved
707624,994299,Hyderabad West,Home Loan,26,3223639,256161,20,601,Business Owner,Rejected
707625,554881,Chennai South,Education Loan,64,4762914,2119766,10,530,Salaried,Approved
707626,177954,Chennai South,Car Loan,41,3343501,541336,15,604,Salaried,Approved
707627,971757,Hyderabad West,Personal Loan,31,4656133,613223,30,402,Business Owner,Approved
707628,575695,Hyderabad West,Business Loan,64,4915887,1640040,20,891,Salaried,Rejected
707629,413211,Bengaluru Urban,Education Loan,35,2527658,2711925,25,866,Business Owner,Approved
707630,552991,Mumbai Central,Business Loan,47,1684938,2103660,15,419,Business Owner,Rejected
707631,901105,Mumbai Central,Business Loan,48,1949053,578610,20,672,Salaried,Approved
707632,247594,Mumbai Central,Education Loan,57,482709,2962668,10,648,Business Owner,Rejected
707633,445197,Delhi NCR,Business Loan,49,1538982,2335713,5,348,Self-Employed,Rejected
707634,793471,Chennai South,Home Loan,27,4993827,1825733,20,553,Salaried,Rejected
707635,143634,Bengaluru Urban,Personal Loan,61,2830985,2202086,20,308,Business Owner,Approved
707636,939502,Mumbai Central,Personal Loan,24,3329625,2731015,10,660,Self-Employed,Approved
707637,170607,Hyderabad West,Education Loan,42,2926823,1168664,30,499,Salaried,Approved
707638,219896,Mumbai Central,Home Loan,25,4008875,2969327,15,447,Salaried,Rejected
707639,927327,Hyderabad West,Car Loan,28,2758832,2311295,5,626,Business Owner,Approved
707640,273406,Bengaluru Urban,Home Loan,34,1836508,1090389,20,366,Business Owner,Rejected
707641,632916,Mumbai Central,Home Loan,23,4985870,1802619,10,538,Self-Employed,Approved
707642,930978,Chennai South,Business Loan,62,4042686,2944851,15,781,Salaried,Approved
707643,737628,Bengaluru Urban,Personal Loan,53,4767616,780222,25,480,Salaried,Approved
707644,271434,Mumbai Central,Business Loan,51,2852673,1417759,20,722,Self-Employed,Rejected
707645,603942,Delhi NCR,Personal Loan,27,1205188,1133291,20,562,Self-Employed,Approved
707646,125006,Mumbai Central,Personal Loan,60,1520845,1710101,20,782,Salaried,Rejected
707647,812329,Hyderabad West,Education Loan,63,3373301,1134808,5,790,Salaried,Rejected
707648,297276,Mumbai Central,Car Loan,54,4578227,1482996,20,545,Self-Employed,Approved
707649,965152,Mumbai Central,Home Loan,51,3417349,1209415,25,613,Self-Employed,Approved
707650,663870,Bengaluru Urban,Personal Loan,58,3812559,903192,5,825,Business Owner,Rejected
707651,567738,Mumbai Central,Home Loan,42,2143980,2052495,20,674,Self-Employed,Rejected
707652,548825,Chennai South,Personal Loan,24,1448952,2847846,5,886,Self-Employed,Approved
707653,986258,Delhi NCR,Business Loan,46,3402867,112608,25,338,Salaried,Approved
707654,467356,Hyderabad West,Car Loan,42,2131003,1016404,30,843,Business Owner,Rejected
707655,411902,Chennai South,Home Loan,34,4433310,2145980,25,599,Salaried,Approved
707656,108507,Bengaluru Urban,Car Loan,62,4749486,1555458,15,330,Business Owner,Rejected
707657,411441,Chennai South,Business Loan,22,3873033,1792522,30,608,Salaried,Approved
707658,402222,Chennai South,Education Loan,47,947677,317517,20,841,Business Owner,Approved
707659,800351,Bengaluru Urban,Car Loan,31,2092173,2394735,20,685,Self-Employed,Approved
707660,324750,Bengaluru Urban,Home Loan,32,236306,2052811,30,879,Business Owner,Approved
707661,356116,Mumbai Central,Business Loan,39,2963374,2578803,10,511,Self-Employed,Approved
707662,851480,Bengaluru Urban,Education Loan,40,688790,1496668,10,306,Self-Employed,Approved
707663,649426,Bengaluru Urban,Business Loan,55,4216540,1723840,10,417,Salaried,Approved
707664,565937,Hyderabad West,Home Loan,23,3074880,1403487,30,542,Salaried,Rejected
707665,445725,Delhi NCR,Business Loan,56,3761926,2514264,25,308,Business Owner,Approved
707666,858833,Chennai South,Personal Loan,63,2566721,426594,5,602,Salaried,Approved
707667,420716,Bengaluru Urban,Education Loan,29,2618110,2785833,30,877,Salaried,Approved
707668,639356,Delhi NCR,Home Loan,61,3359749,1403582,10,714,Business Owner,Rejected
707669,678360,Bengaluru Urban,Personal Loan,22,1474524,1736305,30,705,Salaried,Approved
707670,819841,Mumbai Central,Education Loan,36,1963066,2847231,20,621,Business Owner,Approved
707671,393312,Delhi NCR,Home Loan,38,2328509,2907185,30,340,Self-Employed,Approved
707672,266734,Chennai South,Home Loan,46,3306816,66833,10,569,Business Owner,Approved
707673,241613,Bengaluru Urban,Personal Loan,48,3868208,2703588,30,762,Self-Employed,Rejected
707674,788749,Bengaluru Urban,Education Loan,34,958616,2166022,20,538,Business Owner,Approved
707675,866461,Chennai South,Car Loan,43,2155410,1302312,10,896,Salaried,Approved
707676,169857,Bengaluru Urban,Personal Loan,38,3681241,450356,5,890,Salaried,Rejected
707677,486821,Bengaluru Urban,Business Loan,37,4147976,1134189,5,648,Salaried,Rejected
707678,686445,Delhi NCR,Car Loan,55,3193494,411818,15,720,Salaried,Rejected
707679,212385,Mumbai Central,Personal Loan,61,4046695,2569570,15,789,Self-Employed,Approved
707680,881125,Hyderabad West,Education Loan,63,4924559,752814,10,779,Self-Employed,Approved
707681,261304,Hyderabad West,Business Loan,56,1836339,1616429,5,486,Self-Employed,Approved
707682,157131,Mumbai Central,Education Loan,27,740334,1865928,15,805,Salaried,Approved
707683,623002,Chennai South,Education Loan,49,3569927,1528599,30,545,Business Owner,Approved
707684,781078,Mumbai Central,Personal Loan,34,2612546,840621,10,649,Salaried,Approved
707685,404304,Delhi NCR,Home Loan,30,600510,166572,10,511,Business Owner,Approved
707686,519796,Bengaluru Urban,Car Loan,55,1660704,314782,10,515,Salaried,Approved
707687,476593,Delhi NCR,Personal Loan,50,4739087,1955159,10,744,Salaried,Approved
707688,593350,Mumbai Central,Home Loan,38,4160477,2463588,25,865,Self-Employed,Approved
707689,495681,Mumbai Central,Home Loan,60,4833024,102616,10,479,Self-Employed,Approved
707690,660077,Delhi NCR,Business Loan,33,2056074,278502,10,483,Self-Employed,Rejected
707691,842841,Hyderabad West,Education Loan,40,2259593,219377,5,340,Business Owner,Approved
707692,977141,Chennai South,Business Loan,54,1317272,733205,5,825,Self-Employed,Rejected
707693,171236,Delhi NCR,Business Loan,54,642574,1697324,5,650,Self-Employed,Approved
707694,175866,Chennai South,Business Loan,44,4201727,2876236,25,821,Self-Employed,Approved
707695,578487,Bengaluru Urban,Home Loan,63,1607579,645898,25,494,Salaried,Rejected
707696,330837,Hyderabad West,Business Loan,63,1706857,1933537,10,552,Self-Employed,Approved
707697,326102,Bengaluru Urban,Personal Loan,26,818202,1154083,25,560,Business Owner,Approved
707698,744388,Delhi NCR,Car Loan,57,4648777,1037483,30,531,Self-Employed,Approved
707699,910613,Delhi NCR,Education Loan,53,4953745,1693344,15,803,Business Owner,Approved
707700,377102,Hyderabad West,Home Loan,28,3209397,547917,5,394,Business Owner,Rejected
707701,224607,Bengaluru Urban,Home Loan,47,1375979,301433,30,842,Business Owner,Approved
707702,356164,Hyderabad West,Education Loan,23,2347217,658681,20,666,Business Owner,Approved
707703,503954,Chennai South,Home Loan,56,3100913,2154594,10,610,Business Owner,Approved
707704,584517,Hyderabad West,Car Loan,37,4476698,958806,5,531,Salaried,Rejected
707705,171022,Hyderabad West,Car Loan,24,969045,1308179,30,657,Salaried,Approved
707706,648268,Delhi NCR,Personal Loan,58,1135902,2201660,5,682,Salaried,Approved
707707,546543,Bengaluru Urban,Personal Loan,50,3492771,1316489,25,798,Self-Employed,Approved
707708,586272,Delhi NCR,Home Loan,37,2073158,1397794,5,526,Self-Employed,Rejected
707709,706371,Mumbai Central,Education Loan,59,2150272,1328512,20,688,Business Owner,Approved
707710,870075,Delhi NCR,Personal Loan,60,2924281,2850586,30,694,Business Owner,Approved
707711,740904,Chennai South,Car Loan,26,4364299,1968368,5,859,Business Owner,Approved
707712,155887,Hyderabad West,Car Loan,58,895545,2594624,5,332,Business Owner,Approved
707713,374979,Bengaluru Urban,Car Loan,64,4272146,1368390,15,576,Salaried,Approved
