Flight_ID,Airline,Source_City,Destination_City,Flight_Distance_km,Scheduled_Departure,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Price,Flight_Status
505887,IndiGo,Bengaluru,Kolkata,646,2024-02-01 06:00:00,157,61,16798,On Time
505888,Vistara,Bengaluru,Kolkata,1496,2024-02-01 07:00:00,51,195,9305,On Time
505889,SpiceJet,Bengaluru,Kolkata,413,2024-02-01 08:00:00,88,132,10824,On Time
505890,IndiGo,Bengaluru,Hyderabad,1169,2024-02-01 09:00:00,115,175,7142,On Time
505891,Vistara,Hyderabad,Bengaluru,724,2024-02-01 10:00:00,103,49,12531,On Time
505892,Akasa Air,Kolkata,Chennai,426,2024-02-01 11:00:00,169,125,5731,On Time
505893,IndiGo,Kolkata,Chennai,840,2024-02-01 12:00:00,106,10,15353,Delayed
505894,IndiGo,Mumbai,Hyderabad,2355,2024-02-01 13:00:00,166,110,7224,Delayed
505895,Air India,Chennai,Delhi,1706,2024-02-01 14:00:00,108,155,7098,On Time
505896,Vistara,Hyderabad,Hyderabad,1877,2024-02-01 15:00:00,160,20,9362,On Time
505897,SpiceJet,Delhi,Kolkata,710,2024-02-01 16:00:00,112,47,4976,On Time
505898,Vistara,Hyderabad,Delhi,2441,2024-02-01 17:00:00,18,118,14884,On Time
505899,Air India,Chennai,Delhi,2052,2024-02-01 18:00:00,132,-4,2665,On Time
505900,Vistara,Chennai,Delhi,393,2024-02-01 19:00:00,123,121,11269,Cancelled
505901,Vistara,Chennai,Delhi,1911,2024-02-01 20:00:00,8,43,10430,On Time
505902,SpiceJet,Kolkata,Delhi,2147,2024-02-01 21:00:00,47,85,9621,On Time
505903,Akasa Air,Kolkata,Kolkata,2132,2024-02-01 22:00:00,68,72,5899,On Time
505904,IndiGo,Delhi,Hyderabad,1834,2024-02-01 23:00:00,97,-12,5090,Delayed
505905,SpiceJet,Hyderabad,Bengaluru,389,2024-02-02 00:00:00,135,143,5217,On Time
505906,Air India,Hyderabad,Bengaluru,1902,2024-02-02 01:00:00,21,144,9975,Delayed
505907,IndiGo,Mumbai,Chennai,1943,2024-02-02 02:00:00,120,46,10831,On Time
505908,Vistara,Bengaluru,Mumbai,2456,2024-02-02 03:00:00,102,12,5910,On Time
505909,Akasa Air,Kolkata,Delhi,1202,2024-02-02 04:00:00,20,42,17924,On Time
505910,SpiceJet,Chennai,Delhi,1994,2024-02-02 05:00:00,85,-3,6574,On Time
505911,Air India,Bengaluru,Bengaluru,1471,2024-02-02 06:00:00,19,37,13715,On Time
505912,Akasa Air,Mumbai,Hyderabad,757,2024-02-02 07:00:00,-7,47,9106,Delayed
505913,Air India,Chennai,Kolkata,2395,2024-02-02 08:00:00,9,174,3453,On Time
505914,Air India,Bengaluru,Delhi,1654,2024-02-02 09:00:00,30,57,5406,On Time
505915,IndiGo,Chennai,Bengaluru,809,2024-02-02 10:00:00,3,158,17763,Delayed
505916,Akasa Air,Bengaluru,Kolkata,1929,2024-02-02 11:00:00,5,63,6952,On Time
505917,SpiceJet,Chennai,Mumbai,329,2024-02-02 12:00:00,165,122,13866,On Time
505918,Akasa Air,Bengaluru,Chennai,2316,2024-02-02 13:00:00,25,73,11886,Delayed
505919,IndiGo,Chennai,Hyderabad,1633,2024-02-02 14:00:00,142,13,12709,On Time
505920,SpiceJet,Kolkata,Kolkata,1770,2024-02-02 15:00:00,77,159,7182,Delayed
505921,Air India,Bengaluru,Delhi,1231,2024-02-02 16:00:00,40,142,15230,Delayed
505922,Vistara,Bengaluru,Chennai,1643,2024-02-02 17:00:00,89,100,8919,On Time
505923,IndiGo,Bengaluru,Hyderabad,2381,2024-02-02 18:00:00,-6,51,14695,On Time
505924,Akasa Air,Kolkata,Hyderabad,1423,2024-02-02 19:00:00,89,92,4886,On Time
505925,Akasa Air,Bengaluru,Chennai,1260,2024-02-02 20:00:00,101,-13,16152,On Time
505926,SpiceJet,Hyderabad,Bengaluru,1007,2024-02-02 21:00:00,3,139,14824,On Time
505927,Vistara,Hyderabad,Hyderabad,456,2024-02-02 22:00:00,178,46,13873,Delayed
505928,IndiGo,Hyderabad,Kolkata,1023,2024-02-02 23:00:00,-5,38,17063,On Time
505929,SpiceJet,Chennai,Chennai,1548,2024-02-03 00:00:00,24,90,8844,Delayed
505930,IndiGo,Hyderabad,Chennai,550,2024-02-03 01:00:00,176,76,11014,On Time
505931,IndiGo,Chennai,Chennai,2271,2024-02-03 02:00:00,135,192,7191,On Time
505932,Akasa Air,Bengaluru,Hyderabad,1170,2024-02-03 03:00:00,58,-6,8063,On Time
505933,Vistara,Delhi,Hyderabad,571,2024-02-03 04:00:00,45,160,10932,Delayed
505934,IndiGo,Delhi,Delhi,901,2024-02-03 05:00:00,176,26,13566,Cancelled
505935,Vistara,Kolkata,Mumbai,1380,2024-02-03 06:00:00,94,111,4417,Delayed
505936,SpiceJet,Delhi,Delhi,1151,2024-02-03 07:00:00,132,1,8525,On Time
505937,Vistara,Bengaluru,Kolkata,1816,2024-02-03 08:00:00,110,111,2964,Delayed
505938,SpiceJet,Delhi,Hyderabad,456,2024-02-03 09:00:00,8,52,5569,On Time
505939,Air India,Hyderabad,Kolkata,304,2024-02-03 10:00:00,86,131,12251,On Time
505940,Vistara,Delhi,Chennai,2458,2024-02-03 11:00:00,98,154,17822,On Time
505941,Vistara,Chennai,Delhi,1319,2024-02-03 12:00:00,159,52,7170,On Time
505942,Vistara,Bengaluru,Chennai,1971,2024-02-03 13:00:00,171,161,2504,Delayed
505943,Air India,Bengaluru,Chennai,1963,2024-02-03 14:00:00,155,111,13762,On Time
505944,SpiceJet,Mumbai,Mumbai,2435,2024-02-03 15:00:00,63,116,10733,On Time
505945,SpiceJet,Delhi,Chennai,1635,2024-02-03 16:00:00,32,178,8085,On Time
505946,Air India,Kolkata,Kolkata,2085,2024-02-03 17:00:00,125,4,5255,On Time
505947,IndiGo,Delhi,Chennai,1198,2024-02-03 18:00:00,141,62,12741,On Time
505948,Akasa Air,Kolkata,Hyderabad,1706,2024-02-03 19:00:00,73,17,9868,On Time
505949,SpiceJet,Chennai,Hyderabad,1000,2024-02-03 20:00:00,132,97,9587,Delayed
505950,Vistara,Delhi,Kolkata,1210,2024-02-03 21:00:00,109,40,17688,Delayed
505951,Akasa Air,Kolkata,Kolkata,405,2024-02-03 22:00:00,30,137,3288,On Time
505952,Akasa Air,Kolkata,Kolkata,563,2024-02-03 23:00:00,36,16,17507,On Time
505953,SpiceJet,Chennai,Hyderabad,428,2024-02-04 00:00:00,9,135,7730,On Time
505954,IndiGo,Chennai,Bengaluru,889,2024-02-04 01:00:00,163,153,4854,Delayed
505955,SpiceJet,Mumbai,Kolkata,438,2024-02-04 02:00:00,22,132,13747,On Time
505956,IndiGo,Delhi,Chennai,1532,2024-02-04 03:00:00,140,117,6936,On Time
505957,IndiGo,Hyderabad,Kolkata,1953,2024-02-04 04:00:00,86,42,13893,On Time
505958,Vistara,Kolkata,Delhi,2318,2024-02-04 05:00:00,2,172,10503,On Time
505959,IndiGo,Kolkata,Chennai,1427,2024-02-04 06:00:00,138,4,2897,On Time
505960,Air India,Bengaluru,Chennai,2319,2024-02-04 07:00:00,45,25,14726,On Time
505961,SpiceJet,Mumbai,Delhi,1198,2024-02-04 08:00:00,176,100,4872,On Time
505962,SpiceJet,Chennai,Hyderabad,661,2024-02-04 09:00:00,26,122,16410,Delayed
505963,Vistara,Delhi,Kolkata,1988,2024-02-04 10:00:00,72,89,12788,On Time
505964,Akasa Air,Mumbai,Mumbai,1943,2024-02-04 11:00:00,100,193,3950,On Time
505965,IndiGo,Mumbai,Hyderabad,484,2024-02-04 12:00:00,52,-14,2529,Delayed
505966,Akasa Air,Mumbai,Kolkata,1470,2024-02-04 13:00:00,168,84,8077,On Time
505967,IndiGo,Delhi,Bengaluru,2433,2024-02-04 14:00:00,25,73,11657,Delayed
505968,Vistara,Delhi,Delhi,940,2024-02-04 15:00:00,163,58,14532,Cancelled
505969,Vistara,Hyderabad,Kolkata,849,2024-02-04 16:00:00,4,110,13658,On Time
505970,Akasa Air,Kolkata,Delhi,2006,2024-02-04 17:00:00,170,51,5354,On Time
505971,Air India,Mumbai,Hyderabad,2402,2024-02-04 18:00:00,16,91,15527,On Time
505972,SpiceJet,Chennai,Kolkata,2383,2024-02-04 19:00:00,167,70,6998,On Time
505973,Air India,Delhi,Kolkata,1612,2024-02-04 20:00:00,22,125,10295,Delayed
505974,SpiceJet,Kolkata,Kolkata,1503,2024-02-04 21:00:00,15,60,7664,On Time
505975,IndiGo,Chennai,Bengaluru,1569,2024-02-04 22:00:00,-6,125,4237,Delayed
505976,Akasa Air,Bengaluru,Mumbai,2376,2024-02-04 23:00:00,168,61,3905,Delayed
505977,Vistara,Bengaluru,Kolkata,1836,2024-02-05 00:00:00,79,76,4804,On Time
505978,Air India,Mumbai,Bengaluru,2228,2024-02-05 01:00:00,51,140,16468,On Time
505979,Air India,Chennai,Bengaluru,371,2024-02-05 02:00:00,-1,146,4150,Delayed
505980,Akasa Air,Kolkata,Kolkata,1351,2024-02-05 03:00:00,33,127,2553,On Time
505981,Vistara,Kolkata,Chennai,630,2024-02-05 04:00:00,130,176,13000,On Time
505982,IndiGo,Delhi,Hyderabad,375,2024-02-05 05:00:00,175,-10,7247,On Time
505983,IndiGo,Mumbai,Bengaluru,443,2024-02-05 06:00:00,138,120,9834,On Time
505984,Air India,Hyderabad,Delhi,1249,2024-02-05 07:00:00,147,67,2778,On Time
505985,Akasa Air,Kolkata,Mumbai,1064,2024-02-05 08:00:00,20,4,15153,On Time
505986,Vistara,Delhi,Bengaluru,627,2024-02-05 09:00:00,32,144,13683,On Time
505987,Vistara,Hyderabad,Mumbai,1161,2024-02-05 10:00:00,-6,106,15040,On Time
505988,Vistara,Delhi,Bengaluru,2108,2024-02-05 11:00:00,-8,28,15522,On Time
505989,IndiGo,Chennai,Mumbai,2122,2024-02-05 12:00:00,168,88,12108,On Time
505990,IndiGo,Kolkata,Chennai,1200,2024-02-05 13:00:00,28,55,4778,Delayed
505991,Akasa Air,Kolkata,Chennai,572,2024-02-05 14:00:00,38,90,15694,Delayed
505992,Vistara,Kolkata,Bengaluru,824,2024-02-05 15:00:00,147,193,15850,On Time
505993,IndiGo,Delhi,Hyderabad,1315,2024-02-05 16:00:00,8,-3,17708,On Time
505994,IndiGo,Chennai,Hyderabad,2067,2024-02-05 17:00:00,176,121,5559,On Time
505995,IndiGo,Delhi,Chennai,895,2024-02-05 18:00:00,26,138,11642,On Time
505996,IndiGo,Delhi,Hyderabad,376,2024-02-05 19:00:00,78,165,5658,On Time
505997,IndiGo,Bengaluru,Mumbai,309,2024-02-05 20:00:00,42,164,16909,On Time
505998,SpiceJet,Hyderabad,Delhi,2118,2024-02-05 21:00:00,108,104,2512,On Time
505999,Vistara,Chennai,Chennai,2476,2024-02-05 22:00:00,109,150,10320,On Time
506000,Vistara,Mumbai,Hyderabad,1901,2024-02-05 23:00:00,17,175,13340,On Time
506001,SpiceJet,Kolkata,Chennai,526,2024-02-06 00:00:00,41,170,10882,Delayed
506002,Vistara,Hyderabad,Kolkata,1413,2024-02-06 01:00:00,156,-1,13423,On Time
506003,Air India,Chennai,Mumbai,1392,2024-02-06 02:00:00,-6,104,13054,On Time
506004,Air India,Chennai,Hyderabad,2485,2024-02-06 03:00:00,110,34,17000,On Time
506005,Akasa Air,Delhi,Chennai,2000,2024-02-06 04:00:00,3,78,15437,On Time
506006,SpiceJet,Delhi,Mumbai,1675,2024-02-06 05:00:00,67,169,14731,On Time
506007,Air India,Hyderabad,Mumbai,2430,2024-02-06 06:00:00,134,48,6953,Delayed
506008,IndiGo,Kolkata,Mumbai,1686,2024-02-06 07:00:00,87,57,11606,On Time
506009,SpiceJet,Chennai,Bengaluru,1054,2024-02-06 08:00:00,133,120,10713,Delayed
506010,Akasa Air,Chennai,Mumbai,942,2024-02-06 09:00:00,12,101,9033,Delayed
506011,IndiGo,Mumbai,Chennai,1062,2024-02-06 10:00:00,151,17,8282,On Time
506012,Vistara,Bengaluru,Bengaluru,769,2024-02-06 11:00:00,158,126,16235,On Time
506013,IndiGo,Delhi,Hyderabad,1503,2024-02-06 12:00:00,165,42,5148,Delayed
506014,Akasa Air,Mumbai,Bengaluru,740,2024-02-06 13:00:00,37,195,13076,On Time
506015,Akasa Air,Mumbai,Bengaluru,1231,2024-02-06 14:00:00,95,83,6060,On Time
506016,SpiceJet,Mumbai,Delhi,327,2024-02-06 15:00:00,130,126,6730,Delayed
506017,Air India,Mumbai,Chennai,1532,2024-02-06 16:00:00,-6,60,17615,On Time
506018,IndiGo,Mumbai,Kolkata,2366,2024-02-06 17:00:00,55,30,17232,Cancelled
506019,Vistara,Kolkata,Hyderabad,757,2024-02-06 18:00:00,160,47,5640,Delayed
506020,Akasa Air,Mumbai,Bengaluru,2288,2024-02-06 19:00:00,48,108,2699,On Time
506021,IndiGo,Chennai,Kolkata,943,2024-02-06 20:00:00,6,-6,12993,On Time
506022,Air India,Delhi,Hyderabad,1107,2024-02-06 21:00:00,72,72,9953,On Time
506023,Vistara,Hyderabad,Mumbai,715,2024-02-06 22:00:00,-1,7,16003,On Time
506024,Akasa Air,Delhi,Mumbai,1124,2024-02-06 23:00:00,12,74,8199,On Time
506025,Air India,Chennai,Delhi,1737,2024-02-07 00:00:00,-4,94,3515,On Time
506026,SpiceJet,Mumbai,Bengaluru,808,2024-02-07 01:00:00,50,137,4147,On Time
506027,Vistara,Chennai,Hyderabad,1865,2024-02-07 02:00:00,63,191,13675,Delayed
506028,Vistara,Hyderabad,Mumbai,647,2024-02-07 03:00:00,79,140,12459,Delayed
506029,Vistara,Mumbai,Mumbai,1303,2024-02-07 04:00:00,16,94,15782,On Time
506030,Vistara,Bengaluru,Hyderabad,2187,2024-02-07 05:00:00,121,114,14542,On Time
506031,Akasa Air,Delhi,Hyderabad,815,2024-02-07 06:00:00,167,154,15854,On Time
506032,Akasa Air,Delhi,Bengaluru,1127,2024-02-07 07:00:00,-2,26,12950,On Time
506033,Vistara,Chennai,Kolkata,1406,2024-02-07 08:00:00,86,196,7116,On Time
506034,SpiceJet,Bengaluru,Kolkata,2279,2024-02-07 09:00:00,104,116,7401,On Time
506035,Air India,Delhi,Delhi,1329,2024-02-07 10:00:00,50,123,5014,On Time
506036,IndiGo,Hyderabad,Kolkata,1537,2024-02-07 11:00:00,135,14,13865,On Time
506037,Akasa Air,Delhi,Mumbai,1568,2024-02-07 12:00:00,78,80,15046,On Time
506038,Air India,Chennai,Delhi,353,2024-02-07 13:00:00,140,95,9076,On Time
506039,Akasa Air,Delhi,Bengaluru,2470,2024-02-07 14:00:00,-1,15,3202,On Time
506040,SpiceJet,Chennai,Delhi,1724,2024-02-07 15:00:00,75,43,10126,On Time
506041,IndiGo,Chennai,Kolkata,1197,2024-02-07 16:00:00,77,90,14284,Delayed
506042,Air India,Delhi,Chennai,339,2024-02-07 17:00:00,134,178,10325,On Time
506043,IndiGo,Mumbai,Hyderabad,1239,2024-02-07 18:00:00,19,72,13331,On Time
506044,Air India,Delhi,Hyderabad,2398,2024-02-07 19:00:00,114,149,5544,On Time
506045,Akasa Air,Kolkata,Mumbai,2164,2024-02-07 20:00:00,77,55,13722,On Time
506046,IndiGo,Mumbai,Bengaluru,1405,2024-02-07 21:00:00,8,176,12781,On Time
506047,Air India,Kolkata,Bengaluru,715,2024-02-07 22:00:00,31,81,16250,On Time
506048,IndiGo,Hyderabad,Bengaluru,701,2024-02-07 23:00:00,121,148,13274,On Time
506049,Vistara,Kolkata,Hyderabad,1995,2024-02-08 00:00:00,116,95,12621,On Time
506050,Akasa Air,Mumbai,Kolkata,406,2024-02-08 01:00:00,73,132,3622,Delayed
506051,IndiGo,Mumbai,Kolkata,1823,2024-02-08 02:00:00,61,41,14638,On Time
506052,Vistara,Hyderabad,Chennai,552,2024-02-08 03:00:00,113,8,15723,On Time
506053,Akasa Air,Bengaluru,Kolkata,704,2024-02-08 04:00:00,-3,64,14112,Delayed
506054,Vistara,Bengaluru,Bengaluru,2029,2024-02-08 05:00:00,126,14,7537,On Time
506055,Air India,Hyderabad,Mumbai,1425,2024-02-08 06:00:00,27,64,3380,Delayed
506056,Akasa Air,Hyderabad,Bengaluru,799,2024-02-08 07:00:00,26,160,15512,On Time
506057,Akasa Air,Mumbai,Bengaluru,2363,2024-02-08 08:00:00,128,9,15257,Delayed
506058,SpiceJet,Chennai,Hyderabad,1552,2024-02-08 09:00:00,121,152,12571,On Time
506059,Air India,Kolkata,Hyderabad,2234,2024-02-08 10:00:00,176,88,17972,On Time
506060,SpiceJet,Chennai,Mumbai,1169,2024-02-08 11:00:00,39,119,4797,On Time
506061,Akasa Air,Chennai,Hyderabad,1264,2024-02-08 12:00:00,74,93,4034,Delayed
506062,IndiGo,Kolkata,Delhi,2066,2024-02-08 13:00:00,164,181,16177,On Time
506063,IndiGo,Hyderabad,Kolkata,2006,2024-02-08 14:00:00,4,-13,8108,Cancelled
506064,IndiGo,Hyderabad,Mumbai,1538,2024-02-08 15:00:00,113,33,3810,On Time
506065,IndiGo,Kolkata,Bengaluru,876,2024-02-08 16:00:00,99,82,11760,Delayed
506066,IndiGo,Hyderabad,Hyderabad,1550,2024-02-08 17:00:00,4,188,5410,On Time
506067,SpiceJet,Kolkata,Kolkata,684,2024-02-08 18:00:00,115,168,3051,Delayed
506068,Vistara,Kolkata,Delhi,1317,2024-02-08 19:00:00,67,27,10292,Cancelled
506069,IndiGo,Bengaluru,Chennai,877,2024-02-08 20:00:00,132,144,17059,On Time
506070,Air India,Chennai,Chennai,925,2024-02-08 21:00:00,12,53,8393,On Time
506071,SpiceJet,Delhi,Kolkata,2407,2024-02-08 22:00:00,5,155,8907,Delayed
506072,Akasa Air,Delhi,Hyderabad,581,2024-02-08 23:00:00,-4,102,12792,On Time
506073,Akasa Air,Kolkata,Kolkata,341,2024-02-09 00:00:00,143,156,7207,On Time
506074,IndiGo,Chennai,Hyderabad,2433,2024-02-09 01:00:00,50,95,3094,On Time
506075,IndiGo,Chennai,Chennai,1611,2024-02-09 02:00:00,40,38,5338,Delayed
506076,SpiceJet,Delhi,Hyderabad,1858,2024-02-09 03:00:00,150,27,15462,Delayed
506077,IndiGo,Chennai,Hyderabad,2162,2024-02-09 04:00:00,64,-9,15651,On Time
506078,Air India,Mumbai,Hyderabad,472,2024-02-09 05:00:00,168,4,8069,On Time
506079,IndiGo,Chennai,Delhi,1567,2024-02-09 06:00:00,108,154,6909,On Time
506080,Air India,Bengaluru,Bengaluru,1673,2024-02-09 07:00:00,13,56,8332,Delayed
506081,IndiGo,Bengaluru,Chennai,1666,2024-02-09 08:00:00,74,13,4316,Delayed
506082,Akasa Air,Kolkata,Mumbai,856,2024-02-09 09:00:00,177,147,9621,On Time
506083,IndiGo,Bengaluru,Delhi,2225,2024-02-09 10:00:00,-3,179,11969,Delayed
506084,Vistara,Chennai,Kolkata,942,2024-02-09 11:00:00,16,136,6474,Delayed
506085,IndiGo,Chennai,Chennai,1615,2024-02-09 12:00:00,41,67,12809,On Time
506086,Vistara,Bengaluru,Mumbai,1106,2024-02-09 13:00:00,56,81,10356,Delayed
506087,IndiGo,Bengaluru,Hyderabad,2031,2024-02-09 14:00:00,114,-14,7622,Delayed
506088,Akasa Air,Hyderabad,Kolkata,1439,2024-02-09 15:00:00,176,120,7998,On Time
506089,Vistara,Mumbai,Mumbai,2164,2024-02-09 16:00:00,27,-10,5846,Delayed
506090,SpiceJet,Chennai,Kolkata,399,2024-02-09 17:00:00,109,97,8079,Delayed
506091,IndiGo,Bengaluru,Kolkata,1204,2024-02-09 18:00:00,60,96,7985,On Time
506092,SpiceJet,Delhi,Kolkata,1863,2024-02-09 19:00:00,148,103,13658,Delayed
506093,Air India,Delhi,Chennai,2220,2024-02-09 20:00:00,47,101,11864,Cancelled
506094,SpiceJet,Kolkata,Hyderabad,1278,2024-02-09 21:00:00,94,57,11932,Cancelled
506095,SpiceJet,Bengaluru,Hyderabad,576,2024-02-09 22:00:00,91,1,3107,On Time
506096,SpiceJet,Bengaluru,Bengaluru,859,2024-02-09 23:00:00,125,75,16027,On Time
506097,Akasa Air,Chennai,Hyderabad,1815,2024-02-10 00:00:00,98,91,15816,Delayed
506098,Vistara,Mumbai,Mumbai,2232,2024-02-10 01:00:00,83,132,2566,On Time
506099,Akasa Air,Delhi,Kolkata,2210,2024-02-10 02:00:00,108,44,15443,Delayed
506100,Air India,Bengaluru,Kolkata,2078,2024-02-10 03:00:00,98,48,17898,Delayed
506101,IndiGo,Kolkata,Mumbai,1727,2024-02-10 04:00:00,64,87,12041,Delayed
506102,SpiceJet,Kolkata,Mumbai,1022,2024-02-10 05:00:00,94,155,3310,On Time
506103,IndiGo,Chennai,Kolkata,587,2024-02-10 06:00:00,40,-1,7411,On Time
506104,Akasa Air,Bengaluru,Mumbai,1881,2024-02-10 07:00:00,82,190,10531,On Time
506105,SpiceJet,Hyderabad,Chennai,2448,2024-02-10 08:00:00,67,163,16325,On Time
506106,Akasa Air,Hyderabad,Chennai,1376,2024-02-10 09:00:00,31,32,12455,On Time
506107,Vistara,Hyderabad,Hyderabad,1709,2024-02-10 10:00:00,79,190,14528,On Time
506108,Akasa Air,Delhi,Kolkata,973,2024-02-10 11:00:00,148,67,9468,Delayed
506109,Akasa Air,Chennai,Bengaluru,2154,2024-02-10 12:00:00,84,-5,10260,On Time
506110,IndiGo,Chennai,Mumbai,1917,2024-02-10 13:00:00,8,-7,7300,On Time
506111,SpiceJet,Mumbai,Hyderabad,2151,2024-02-10 14:00:00,-10,51,2526,On Time
506112,Vistara,Bengaluru,Hyderabad,814,2024-02-10 15:00:00,87,12,10829,On Time
506113,Air India,Chennai,Hyderabad,1133,2024-02-10 16:00:00,60,186,11644,On Time
506114,Vistara,Hyderabad,Delhi,2164,2024-02-10 17:00:00,58,101,10151,On Time
506115,Air India,Mumbai,Bengaluru,2391,2024-02-10 18:00:00,32,42,17969,Cancelled
506116,Vistara,Hyderabad,Kolkata,1212,2024-02-10 19:00:00,129,112,16105,On Time
506117,Akasa Air,Kolkata,Delhi,1561,2024-02-10 20:00:00,-1,146,11121,On Time
506118,Akasa Air,Mumbai,Bengaluru,1596,2024-02-10 21:00:00,85,96,15085,Delayed
506119,Akasa Air,Bengaluru,Mumbai,2282,2024-02-10 22:00:00,119,150,17310,On Time
506120,Air India,Mumbai,Hyderabad,2185,2024-02-10 23:00:00,38,190,13622,Delayed
506121,IndiGo,Hyderabad,Kolkata,2008,2024-02-11 00:00:00,172,84,3539,On Time
506122,Air India,Hyderabad,Bengaluru,1042,2024-02-11 01:00:00,57,73,3969,Delayed
506123,SpiceJet,Delhi,Kolkata,417,2024-02-11 02:00:00,55,125,14338,On Time
506124,Vistara,Bengaluru,Chennai,1272,2024-02-11 03:00:00,17,125,3257,Delayed
506125,Vistara,Mumbai,Hyderabad,2184,2024-02-11 04:00:00,-1,130,7858,Delayed
506126,Akasa Air,Hyderabad,Delhi,406,2024-02-11 05:00:00,-4,177,17481,On Time
506127,Air India,Hyderabad,Delhi,538,2024-02-11 06:00:00,57,186,5384,Delayed
506128,SpiceJet,Chennai,Delhi,1219,2024-02-11 07:00:00,21,172,15073,On Time
506129,Vistara,Hyderabad,Kolkata,1974,2024-02-11 08:00:00,138,74,12518,On Time
506130,SpiceJet,Bengaluru,Bengaluru,790,2024-02-11 09:00:00,-4,18,3990,On Time
506131,SpiceJet,Delhi,Mumbai,390,2024-02-11 10:00:00,76,137,17257,Delayed
506132,Air India,Mumbai,Delhi,1066,2024-02-11 11:00:00,158,56,9987,Delayed
506133,Vistara,Kolkata,Chennai,1909,2024-02-11 12:00:00,148,137,2632,Delayed
506134,Akasa Air,Delhi,Hyderabad,579,2024-02-11 13:00:00,109,199,8773,Delayed
506135,SpiceJet,Hyderabad,Delhi,984,2024-02-11 14:00:00,81,86,5230,Delayed
506136,Vistara,Mumbai,Hyderabad,543,2024-02-11 15:00:00,5,11,6182,On Time
506137,IndiGo,Hyderabad,Delhi,2417,2024-02-11 16:00:00,-10,118,3995,On Time
506138,SpiceJet,Chennai,Delhi,1680,2024-02-11 17:00:00,48,36,14731,On Time
506139,Air India,Mumbai,Delhi,2078,2024-02-11 18:00:00,53,77,10891,On Time
506140,IndiGo,Mumbai,Hyderabad,744,2024-02-11 19:00:00,142,171,4437,On Time
506141,IndiGo,Kolkata,Delhi,1387,2024-02-11 20:00:00,133,45,11564,Delayed
506142,Akasa Air,Bengaluru,Hyderabad,515,2024-02-11 21:00:00,28,121,8833,Delayed
506143,Akasa Air,Bengaluru,Hyderabad,2305,2024-02-11 22:00:00,149,168,17911,On Time
506144,Air India,Bengaluru,Chennai,886,2024-02-11 23:00:00,82,96,13300,Delayed
506145,Vistara,Delhi,Hyderabad,2469,2024-02-12 00:00:00,76,117,11269,Delayed
506146,Vistara,Hyderabad,Bengaluru,1622,2024-02-12 01:00:00,94,135,3836,On Time
506147,Air India,Chennai,Chennai,819,2024-02-12 02:00:00,14,46,12900,On Time
506148,Vistara,Chennai,Kolkata,2242,2024-02-12 03:00:00,63,-10,4166,On Time
506149,SpiceJet,Mumbai,Bengaluru,1196,2024-02-12 04:00:00,50,39,8004,On Time
506150,Air India,Bengaluru,Mumbai,2362,2024-02-12 05:00:00,112,176,13492,Delayed
506151,Akasa Air,Chennai,Delhi,1589,2024-02-12 06:00:00,69,29,16841,On Time
506152,Akasa Air,Delhi,Kolkata,1301,2024-02-12 07:00:00,122,69,8380,Delayed
506153,Akasa Air,Chennai,Hyderabad,1305,2024-02-12 08:00:00,116,44,17928,On Time
506154,SpiceJet,Chennai,Delhi,491,2024-02-12 09:00:00,64,48,16797,On Time
506155,IndiGo,Kolkata,Mumbai,696,2024-02-12 10:00:00,90,-2,4895,On Time
506156,Akasa Air,Delhi,Mumbai,1354,2024-02-12 11:00:00,-9,36,9912,On Time
506157,IndiGo,Chennai,Hyderabad,552,2024-02-12 12:00:00,169,145,16132,On Time
506158,IndiGo,Chennai,Delhi,2339,2024-02-12 13:00:00,131,155,16158,On Time
506159,SpiceJet,Chennai,Bengaluru,948,2024-02-12 14:00:00,117,2,3300,Delayed
506160,IndiGo,Delhi,Bengaluru,1074,2024-02-12 15:00:00,-9,71,14019,On Time
506161,Akasa Air,Mumbai,Mumbai,1186,2024-02-12 16:00:00,4,184,3544,On Time
506162,Akasa Air,Mumbai,Chennai,1177,2024-02-12 17:00:00,57,11,5017,On Time
506163,Air India,Bengaluru,Chennai,1023,2024-02-12 18:00:00,66,42,14466,On Time
506164,Air India,Mumbai,Hyderabad,2487,2024-02-12 19:00:00,95,41,5463,On Time
506165,Vistara,Hyderabad,Delhi,351,2024-02-12 20:00:00,142,161,12051,Delayed
506166,SpiceJet,Chennai,Kolkata,2050,2024-02-12 21:00:00,153,125,14621,Delayed
506167,Akasa Air,Mumbai,Mumbai,1294,2024-02-12 22:00:00,-10,180,6341,On Time
506168,Air India,Mumbai,Chennai,2124,2024-02-12 23:00:00,79,14,4245,On Time
506169,Air India,Chennai,Hyderabad,962,2024-02-13 00:00:00,11,18,12817,Delayed
506170,SpiceJet,Chennai,Bengaluru,776,2024-02-13 01:00:00,54,76,11676,On Time
506171,IndiGo,Mumbai,Kolkata,799,2024-02-13 02:00:00,29,183,16963,Delayed
506172,Air India,Delhi,Hyderabad,989,2024-02-13 03:00:00,140,87,16033,On Time
506173,IndiGo,Chennai,Delhi,640,2024-02-13 04:00:00,102,161,2935,On Time
506174,Vistara,Chennai,Hyderabad,1492,2024-02-13 05:00:00,74,111,6697,On Time
506175,IndiGo,Mumbai,Bengaluru,1034,2024-02-13 06:00:00,142,185,13273,On Time
