"Date","Company","Open","High","Low","Close","Volume","Market_Sentiment","News_Impact"
"2022-04-04","Tesla",1267.17,1270.5,1265.82,1269.41,2471007,"Negative","Low"
"2022-04-05","Tesla",1272.29,1273.15,1268.45,1271.37,3830002,"Positive","Low"
"2022-04-06","Amazon",1272.23,1275.03,1271.94,1273.9,3722553,"Neutral","Medium"
"2022-04-07","Tesla",1273.48,1274.73,1271.21,1274.66,1336364,"Positive","Low"
"2022-04-08","Tesla",1274.75,1278.48,1273.31,1276.35,1217756,"Positive","Low"
"2022-04-09","Microsoft",1278.66,1278.73,1276.02,1277.53,2353903,"Positive","Low"
"2022-04-10","Apple",1282.04,1283.73,1280.44,1281.26,3716258,"Neutral","Medium"
"2022-04-11","Microsoft",1280.23,1283.52,1278.15,1281.3,617136,"Neutral","Low"
"2022-04-12","Apple",1277.31,1281.49,1277.03,1280.12,3087778,"Positive","Low"
"2022-04-13","Apple",1282.61,1283.4,1282.56,1283.05,4964998,"Neutral","Medium"
"2022-04-14","Google",1283.5,1283.58,1281.17,1283.55,501926,"Negative","Low"
"2022-04-15","Microsoft",1284.75,1287.41,1282.33,1286.29,793860,"Positive","Medium"
"2022-04-16","Google",1284.66,1286.15,1283.47,1285.6,4217102,"Positive","Low"
"2022-04-17","Apple",1285.81,1289.5,1285.07,1287.92,3363977,"Neutral","Medium"
"2022-04-18","Google",1287.91,1288.48,1286.23,1286.27,767769,"Neutral","Low"
"2022-04-19","Microsoft",1283.51,1288.63,1280.9,1286.32,3670079,"Positive","Low"
"2022-04-20","Amazon",1287.66,1291.41,1285.51,1288.58,4624823,"Neutral","Low"
"2022-04-21","Tesla",1285.23,1289.3,1284.3,1287.98,1465922,"Positive","Medium"
"2022-04-22","Amazon",1289.6,1292.9,1289.57,1290.24,4645859,"Positive","Medium"
"2022-04-23","Tesla",1293.98,1294.23,1292.17,1293.24,1372662,"Positive","Medium"
"2022-04-24","Apple",1292.38,1298.22,1289.58,1295.74,942502,"Negative","Low"
"2022-04-25","Apple",1296.91,1299.69,1293.58,1294.35,1063439,"Positive","Medium"
"2022-04-26","Google",1297.06,1299.54,1296.9,1299.18,4407067,"Positive","Low"
"2022-04-27","Amazon",1302.29,1307.57,1301.38,1304.73,2610043,"Neutral","Medium"
"2022-04-28","Amazon",1301.1,1302.67,1300.69,1300.83,761638,"Positive","Low"
"2022-04-29","Google",1295.65,1298.99,1294.39,1297.79,3975755,"Neutral","Low"
"2022-04-30","Apple",1297.83,1301.07,1297.28,1300.45,1858493,"Positive","Low"
"2022-05-01","Apple",1296.63,1298.01,1293.07,1295.95,2646571,"Neutral","High"
"2022-05-02","Amazon",1294.08,1295.71,1291.69,1293.92,2106115,"Negative","High"
"2022-05-03","Microsoft",1298.47,1301.64,1295.88,1298.89,3723576,"Positive","Medium"
"2022-05-04","Tesla",1300.05,1304.66,1299.04,1301.99,3519220,"Negative","Medium"
"2022-05-05","Google",1296.88,1298.16,1296.17,1297.9,2027918,"Neutral","Low"
"2022-05-06","Apple",1295.7,1298.57,1293.05,1294.09,978303,"Positive","Medium"
"2022-05-07","Google",1297.35,1300.23,1294.88,1295.69,3832645,"Negative","Low"
"2022-05-08","Amazon",1295.42,1297.53,1293.57,1296.77,4103823,"Neutral","Low"
"2022-05-09","Amazon",1295.83,1298,1295.58,1295.91,4145906,"Positive","Medium"
"2022-05-10","Microsoft",1290.13,1292.62,1289.97,1290.01,2035610,"Negative","Medium"
"2022-05-11","Amazon",1288.09,1289.57,1285.95,1287.01,2286676,"Neutral","High"
"2022-05-12","Amazon",1293.45,1295.39,1288.73,1290.5,1305913,"Positive","Medium"
"2022-05-13","Amazon",1294.6,1297.86,1291.69,1296.35,1261961,"Neutral","Medium"
"2022-05-14","Amazon",1295.52,1296.3,1294.34,1295.93,4120021,"Positive","Low"
"2022-05-15","Tesla",1300.65,1305.08,1298.49,1302.54,2692553,"Positive","High"
"2022-05-16","Apple",1299.84,1300.89,1299.64,1299.93,2894233,"Positive","Medium"
"2022-05-17","Tesla",1301.91,1304.64,1300.9,1303.06,1134276,"Neutral","Low"
"2022-05-18","Microsoft",1303.84,1305.85,1301.65,1303.81,588752,"Positive","Low"
"2022-05-19","Google",1302.94,1306.16,1300.47,1304.68,2581710,"Positive","Medium"
"2022-05-20","Microsoft",1304.82,1307.75,1302.16,1306.26,2892707,"Positive","Low"
"2022-05-21","Apple",1300.31,1304.6,1299.59,1302.44,3415496,"Neutral","Medium"
"2022-05-22","Amazon",1303.44,1303.63,1302.76,1303.45,1926007,"Neutral","Medium"
"2022-05-23","Amazon",1302.51,1304.78,1300.71,1303.5,2804994,"Positive","Low"
"2022-05-24","Amazon",1301.91,1302.84,1299.36,1301.91,4016620,"Positive","Medium"
"2022-05-25","Amazon",1301.36,1303.83,1297.4,1298.02,1062207,"Neutral","Medium"
"2022-05-26","Amazon",1304.62,1306.85,1303.02,1303.87,1982784,"Neutral","Medium"
"2022-05-27","Microsoft",1301.1,1303.61,1296.41,1299.27,1437475,"Positive","High"
"2022-05-28","Google",1298.39,1300.34,1295.97,1299.64,2083106,"Neutral","Low"
"2022-05-29","Microsoft",1298.99,1301.45,1296.11,1296.65,2197703,"Neutral","Low"
"2022-05-30","Apple",1301.45,1303.7,1295.63,1298.43,4352040,"Neutral","High"
"2022-05-31","Amazon",1296.51,1297.46,1295.93,1296.84,4864720,"Neutral","Medium"
"2022-06-01","Google",1296.38,1296.47,1292.58,1295.5,4992516,"Negative","Low"
"2022-06-02","Microsoft",1297.61,1298.12,1295.5,1296.67,2581055,"Neutral","Medium"
"2022-06-03","Amazon",1300.87,1302.44,1300.67,1301.16,2751326,"Positive","Medium"
"2022-06-04","Microsoft",1299.06,1303.3,1297.99,1301.87,4233740,"Neutral","Medium"
"2022-06-05","Apple",1303.99,1304.79,1299.83,1301.49,3395386,"Neutral","Low"
"2022-06-06","Apple",1302.97,1304.48,1297.39,1300.02,3234244,"Negative","Low"
"2022-06-07","Amazon",1306.55,1309.49,1304.7,1305,1258057,"Neutral","Low"
"2022-06-08","Google",1303.33,1305.72,1301.55,1304.28,4224075,"Positive","High"
"2022-06-09","Google",1305.93,1307.01,1305.19,1306.55,4362072,"Positive","Medium"
"2022-06-10","Amazon",1307.24,1310.86,1305.77,1308.01,2174045,"Positive","Medium"
"2022-06-11","Google",1305.22,1308.07,1302.43,1306.86,1447750,"Positive","Medium"
"2022-06-12","Apple",1305.06,1307.64,1303.91,1305.18,2110437,"Negative","High"
"2022-06-13","Tesla",1304.13,1306.33,1300.92,1303.59,3735923,"Neutral","Medium"
"2022-06-14","Apple",1303.97,1307.08,1301.62,1304.85,4010156,"Neutral","High"
"2022-06-15","Microsoft",1308.98,1309.92,1305.88,1306.48,4297383,"Neutral","Medium"
"2022-06-16","Tesla",1311.04,1313.54,1307.02,1309.18,1053345,"Neutral","Low"
"2022-06-17","Google",1312.07,1312.52,1307.79,1310.15,4188904,"Neutral","Medium"
"2022-06-18","Apple",1314.35,1314.81,1311.33,1313.11,4452668,"Positive","High"
"2022-06-19","Tesla",1316.04,1316.54,1313.14,1316.26,4483038,"Neutral","Medium"
"2022-06-20","Apple",1315.97,1315.99,1311.26,1313.44,4926819,"Positive","High"
"2022-06-21","Tesla",1317.92,1318.78,1314.92,1316.59,3139585,"Positive","Low"
"2022-06-22","Microsoft",1315.19,1320.11,1312.62,1317.19,952181,"Positive","Low"
"2022-06-23","Microsoft",1314.44,1316.57,1313.09,1314.21,3809497,"Positive","Low"
"2022-06-24","Tesla",1314.11,1315.92,1312.29,1314.58,1098386,"Neutral","Medium"
"2022-06-25","Microsoft",1309.71,1311.27,1309.18,1309.58,1180423,"Positive","Low"
"2022-06-26","Google",1312.11,1312.23,1310.62,1311.33,1580749,"Negative","Medium"
"2022-06-27","Amazon",1307.86,1309.92,1305.07,1307.2,3690944,"Neutral","Low"
"2022-06-28","Tesla",1311.01,1313.49,1308.07,1311.08,2972115,"Positive","High"
"2022-06-29","Microsoft",1309.45,1310.37,1307.88,1309.66,1541883,"Positive","Medium"
"2022-06-30","Microsoft",1304.43,1307.35,1303.15,1304.07,1177811,"Positive","Low"
"2022-07-01","Google",1307.6,1310.3,1305.07,1305.36,1489427,"Positive","High"
"2022-07-02","Tesla",1306.7,1309.94,1305.24,1307.13,3359585,"Negative","High"
"2022-07-03","Microsoft",1306.55,1307.49,1304.79,1306.31,3005535,"Neutral","Medium"
"2022-07-04","Google",1312.29,1315.41,1312.21,1312.47,3176854,"Positive","Low"
"2022-07-05","Microsoft",1307.43,1310.67,1306.21,1308.22,3516951,"Positive","Medium"
"2022-07-06","Apple",1311.96,1314.36,1311.04,1312.86,811589,"Negative","Medium"
"2022-07-07","Apple",1312.46,1315.46,1311.25,1313.07,1924892,"Positive","High"
"2022-07-08","Amazon",1312.12,1312.37,1308.68,1310.23,3102777,"Neutral","High"
"2022-07-09","Microsoft",1312.86,1314.64,1309.03,1309.56,1451396,"Positive","Low"
"2022-07-10","Apple",1312.66,1315.76,1310.85,1313.3,625462,"Neutral","Low"
"2022-07-11","Google",1314.77,1315.57,1311.66,1313.5,3680671,"Positive","High"
"2022-07-12","Google",1316.46,1317.81,1313.28,1315.27,3089736,"Neutral","Medium"
"2022-07-13","Google",1311.22,1314.53,1309.7,1312.53,2667080,"Positive","Low"
"2022-07-14","Apple",1313.45,1316.89,1312.09,1315.94,827473,"Positive","High"
"2022-07-15","Tesla",1313.69,1314.35,1309.22,1311.15,4703914,"Neutral","High"
"2022-07-16","Amazon",1314.85,1315.03,1311.79,1314.26,1142098,"Positive","High"
"2022-07-17","Tesla",1313.83,1315.51,1311.66,1311.99,2147988,"Positive","High"
"2022-07-18","Google",1308.19,1309.1,1306.94,1307.96,714959,"Neutral","Low"
"2022-07-19","Amazon",1308.95,1309.27,1304.65,1305.66,574425,"Positive","High"
"2022-07-20","Apple",1302.6,1308.28,1299.97,1305.93,2622946,"Negative","Medium"
"2022-07-21","Apple",1308.62,1311.26,1306.83,1309.31,2621318,"Positive","Low"
"2022-07-22","Microsoft",1303.1,1308.33,1301.03,1306.06,4962328,"Positive","Low"
"2022-07-23","Tesla",1309.13,1311.83,1306.64,1308.64,4958052,"Neutral","Medium"
"2022-07-24","Tesla",1312.06,1313.53,1308.13,1309.58,688510,"Negative","Low"
"2022-07-25","Tesla",1310.49,1313.11,1309.08,1310.93,2842771,"Negative","Medium"
"2022-07-26","Microsoft",1314.46,1314.82,1309.04,1311.91,3388173,"Neutral","High"
"2022-07-27","Microsoft",1316.02,1318.58,1314.06,1315.7,4020275,"Neutral","High"
"2022-07-28","Amazon",1314.6,1315.47,1311.2,1312.54,643961,"Neutral","Medium"
"2022-07-29","Microsoft",1314.44,1315.47,1312.84,1314.98,1397346,"Positive","Low"
"2022-07-30","Amazon",1313.38,1315.08,1310.47,1311.83,2192668,"Positive","Low"
"2022-07-31","Google",1314.72,1319.17,1314.12,1317.74,4091315,"Positive","High"
"2022-08-01","Tesla",1313.33,1316.85,1310.77,1314.75,682325,"Positive","High"
"2022-08-02","Apple",1313.91,1314.69,1310.85,1313.76,2678433,"Positive","Medium"
"2022-08-03","Google",1309.05,1312.14,1308.69,1311.98,4715933,"Negative","Medium"
"2022-08-04","Tesla",1310.44,1314.81,1309.86,1312.69,2082856,"Neutral","Medium"
"2022-08-05","Tesla",1313.56,1318.44,1311.91,1315.61,1180943,"Positive","Low"
"2022-08-06","Microsoft",1314.99,1315.58,1313.43,1315.39,1022619,"Neutral","Low"
"2022-08-07","Google",1313.97,1316.59,1309.82,1310.93,3303784,"Positive","Low"
"2022-08-08","Amazon",1315.56,1318.32,1312.42,1314.26,3663341,"Neutral","Medium"
"2022-08-09","Microsoft",1315.39,1316.04,1311.83,1313.5,4954228,"Positive","Medium"
"2022-08-10","Google",1311.01,1311.14,1310.33,1311,3460970,"Neutral","Medium"
"2022-08-11","Microsoft",1308.48,1310.9,1306.67,1308.18,3078488,"Positive","Low"
"2022-08-12","Amazon",1311.88,1315.07,1311.46,1312.41,3129763,"Positive","Medium"
"2022-08-13","Google",1310.05,1312.44,1309.02,1309.24,4578081,"Positive","Medium"
"2022-08-14","Amazon",1314.13,1315.48,1313.88,1314.65,3615941,"Negative","Low"
"2022-08-15","Microsoft",1313.24,1313.55,1310.8,1311.99,4860724,"Positive","Low"
"2022-08-16","Tesla",1313.99,1315.84,1310.26,1312.11,3141562,"Negative","Low"
"2022-08-17","Tesla",1317.35,1317.4,1313.08,1314.78,3449161,"Neutral","Medium"
"2022-08-18","Amazon",1319.11,1320.34,1316.93,1318.15,3517295,"Positive","Medium"
"2022-08-19","Amazon",1320.39,1321.21,1318.97,1319.16,606556,"Neutral","Medium"
"2022-08-20","Apple",1321.56,1326.31,1319.98,1324.32,4004014,"Positive","Low"
"2022-08-21","Tesla",1322.4,1323.68,1319.72,1322.4,1863289,"Neutral","Low"
"2022-08-22","Microsoft",1327.57,1329.29,1324.98,1327.04,3843092,"Positive","Low"
"2022-08-23","Amazon",1328.38,1328.58,1325.15,1327.13,3676597,"Neutral","High"
"2022-08-24","Apple",1333.54,1336.04,1333.08,1333.34,3411194,"Positive","High"
"2022-08-25","Apple",1335.1,1335.87,1330.34,1333.01,3908417,"Negative","High"
"2022-08-26","Google",1335.45,1337.23,1332.77,1336.65,2985718,"Positive","Low"
"2022-08-27","Google",1333.35,1337.33,1330.79,1335.82,3799883,"Positive","High"
"2022-08-28","Microsoft",1336.59,1340.95,1335.09,1338.07,2181698,"Negative","Medium"
"2022-08-29","Tesla",1340.9,1343.05,1338.61,1341.73,3212880,"Positive","Medium"
"2022-08-30","Apple",1339.96,1342.03,1339.3,1340.2,3771434,"Negative","Low"
"2022-08-31","Google",1338.82,1339.24,1335.08,1335.5,4358919,"Neutral","Medium"
"2022-09-01","Apple",1342.99,1343.6,1341.55,1342.87,1092465,"Negative","Low"
"2022-09-02","Microsoft",1343.82,1348.67,1342.95,1345.92,2557453,"Negative","Medium"
"2022-09-03","Apple",1347.2,1348.76,1344.98,1346.11,2096927,"Negative","Low"
"2022-09-04","Apple",1349.06,1351.99,1347.76,1349.17,4706677,"Positive","Medium"
"2022-09-05","Microsoft",1355.88,1357.48,1353.82,1354.78,1901028,"Positive","High"
"2022-09-06","Apple",1355.28,1356.37,1349.96,1352.32,4132735,"Negative","Low"
"2022-09-07","Amazon",1356.08,1359.68,1354.03,1356.89,4133576,"Negative","High"
"2022-09-08","Google",1357.88,1360.7,1353.62,1356.59,4600569,"Positive","High"
"2022-09-09","Amazon",1354.81,1358.66,1354.03,1356.68,3874219,"Positive","Medium"
"2022-09-10","Amazon",1354.28,1354.84,1354.25,1354.63,2862912,"Negative","Medium"
"2022-09-11","Tesla",1357.13,1362.72,1355.56,1359.77,4587568,"Positive","High"
"2022-09-12","Google",1354.9,1357.28,1352.02,1355.58,3358200,"Neutral","Low"
"2022-09-13","Tesla",1352.59,1353.55,1350.15,1352.78,3080131,"Positive","Low"
"2022-09-14","Tesla",1351.59,1352.05,1350.16,1351.07,4546837,"Neutral","Medium"
"2022-09-15","Amazon",1349.22,1351.81,1348.94,1349.71,1850677,"Positive","High"
"2022-09-16","Apple",1353.8,1355.7,1351.49,1351.63,2586380,"Positive","Medium"
"2022-09-17","Apple",1348.36,1353.23,1347.92,1350.76,713537,"Positive","High"
"2022-09-18","Tesla",1347.64,1350.48,1345.84,1347.8,579045,"Positive","Low"
"2022-09-19","Google",1350.01,1352.41,1346.13,1347.53,3737600,"Positive","Low"
"2022-09-20","Amazon",1347.38,1349.73,1343.94,1345.03,1416153,"Negative","Low"
"2022-09-21","Amazon",1349.23,1351.25,1346.39,1347.01,700183,"Positive","Medium"
"2022-09-22","Microsoft",1345.02,1348.59,1343.01,1347.56,1892863,"Positive","Medium"
"2022-09-23","Tesla",1350.57,1351.71,1349.74,1351.21,2778852,"Neutral","Medium"
"2022-09-24","Google",1345.52,1349.04,1344.12,1346.82,820788,"Positive","Low"
"2022-09-25","Amazon",1347.69,1350.36,1345.86,1346.58,3510164,"Negative","Medium"
"2022-09-26","Amazon",1347.26,1348.53,1345.16,1346.68,2688918,"Neutral","High"
"2022-09-27","Tesla",1345.36,1348.54,1343.45,1346.11,1641865,"Positive","High"
"2022-09-28","Microsoft",1347.94,1348.85,1344.49,1345.7,3079329,"Negative","Low"
"2022-09-29","Apple",1343.17,1345.08,1341.96,1343.55,4953033,"Neutral","High"
"2022-09-30","Tesla",1344.9,1345.47,1339.99,1341.15,904058,"Positive","Medium"
"2022-10-01","Amazon",1342.5,1343.16,1339.53,1343.04,3755525,"Neutral","Medium"
"2022-10-02","Microsoft",1345.39,1346.08,1340.77,1343.64,4474321,"Neutral","High"
"2022-10-03","Microsoft",1343.22,1346.71,1341.55,1343.96,755225,"Neutral","Low"
"2022-10-04","Apple",1344.53,1347.09,1342.62,1346.57,971475,"Positive","Low"
"2022-10-05","Apple",1347.99,1348.29,1345.32,1346.3,1107841,"Positive","Low"
"2022-10-06","Microsoft",1352.08,1352.92,1349.55,1350.56,2626981,"Neutral","High"
"2022-10-07","Amazon",1351.88,1355.15,1351.19,1352.56,3315653,"Neutral","Medium"
"2022-10-08","Apple",1356.65,1358.91,1356.01,1357.45,4050423,"Neutral","High"
"2022-10-09","Microsoft",1358.58,1361.04,1355.12,1356.51,2609321,"Positive","Low"
"2022-10-10","Tesla",1356.36,1356.78,1353.28,1356.14,3976115,"Positive","Medium"
"2022-10-11","Apple",1358.46,1360.02,1354.41,1355.87,4838020,"Neutral","Low"
"2022-10-12","Microsoft",1360.2,1360.91,1358.29,1359.29,4600232,"Positive","Medium"
"2022-10-13","Apple",1363.79,1366.78,1363.76,1364.43,1648973,"Positive","Medium"
"2022-10-14","Microsoft",1363.17,1364.38,1360.22,1363.28,3145726,"Neutral","High"
"2022-10-15","Tesla",1360.27,1361.44,1354.84,1357.29,4620571,"Positive","Low"
"2022-10-16","Google",1361.11,1361.78,1358.07,1360.66,3771628,"Neutral","Medium"
"2022-10-17","Google",1359.85,1363.11,1356.88,1360.62,3240132,"Negative","High"
"2022-10-18","Apple",1360.39,1361.82,1358.93,1360.56,2219844,"Negative","Medium"
"2022-10-19","Microsoft",1362.59,1364.74,1359.47,1360.69,4244458,"Positive","Low"
"2022-10-20","Apple",1357,1360.47,1356.53,1359.43,2379901,"Negative","Low"
"2022-10-21","Microsoft",1362.68,1363.47,1359.99,1362.13,1332474,"Positive","High"
"2022-10-22","Tesla",1364.17,1364.43,1363.15,1364.3,1682632,"Negative","High"
"2022-10-23","Apple",1368.01,1369.57,1365.87,1368.63,2076846,"Negative","Low"
"2022-10-24","Google",1371.85,1372.32,1368.73,1369.75,684916,"Negative","Low"
"2022-10-25","Amazon",1369.48,1372.4,1368.31,1371.8,1521322,"Positive","Medium"
"2022-10-26","Microsoft",1372.22,1372.68,1370.09,1370.64,3283092,"Negative","Low"
"2022-10-27","Google",1370.63,1370.73,1368.67,1368.86,2494433,"Neutral","Medium"
"2022-10-28","Tesla",1369.21,1370.12,1366.25,1369.33,2152507,"Neutral","Medium"
"2022-10-29","Tesla",1368.32,1372.64,1367.39,1369.9,4963347,"Neutral","High"
"2022-10-30","Google",1370.2,1371.03,1368.49,1368.91,3845989,"Positive","Medium"
"2022-10-31","Tesla",1373.6,1376.25,1371.01,1373.7,3809506,"Positive","Low"
"2022-11-01","Google",1375.31,1378.78,1374.98,1376.65,1280311,"Positive","High"
"2022-11-02","Microsoft",1377.48,1378.69,1373.41,1376.38,2756362,"Positive","High"
"2022-11-03","Apple",1374.5,1376.33,1372.87,1375.83,4048433,"Neutral","High"
"2022-11-04","Apple",1375.69,1377.46,1374.85,1376.96,3790934,"Positive","Medium"
"2022-11-05","Amazon",1372.49,1377.02,1370.89,1374.82,2574747,"Neutral","High"
"2022-11-06","Amazon",1374.77,1377.54,1373.06,1375.69,4968336,"Positive","Low"
"2022-11-07","Amazon",1373.1,1375.44,1370.58,1373.31,2652570,"Neutral","Medium"
"2022-11-08","Tesla",1370.08,1373.47,1367.43,1370.97,2244166,"Positive","High"
"2022-11-09","Microsoft",1373.47,1378.86,1370.78,1376.45,3957567,"Negative","Medium"
"2022-11-10","Google",1374.01,1376.78,1371.26,1376.47,2589367,"Negative","Low"
"2022-11-11","Amazon",1374.99,1375.9,1373.52,1374.89,1821842,"Neutral","Low"
"2022-11-12","Amazon",1372.68,1374.2,1369.6,1371.4,1361435,"Neutral","High"
"2022-11-13","Google",1372.76,1374.52,1369.32,1370.33,1887800,"Neutral","Medium"
"2022-11-14","Amazon",1373.53,1375.88,1370.21,1370.71,1024541,"Positive","High"
"2022-11-15","Google",1374.86,1376.39,1373.75,1373.85,2193429,"Neutral","Medium"
"2022-11-16","Apple",1374.54,1375.6,1372.21,1374.3,852261,"Neutral","Low"
"2022-11-17","Tesla",1368.33,1372.22,1366.78,1370.91,1216361,"Negative","High"
"2022-11-18","Tesla",1369.05,1369.12,1368.34,1369.08,1275063,"Positive","Low"
"2022-11-19","Apple",1375.99,1378.61,1372.03,1372.07,4274252,"Positive","Low"
"2022-11-20","Amazon",1379.6,1382.25,1376.24,1379.11,952711,"Positive","Medium"
"2022-11-21","Amazon",1379.26,1379.67,1376.6,1379.52,1598450,"Positive","Medium"
"2022-11-22","Tesla",1377.89,1381.08,1375.87,1378.15,4779175,"Neutral","Low"
"2022-11-23","Microsoft",1380.89,1383.8,1377.73,1380.08,2622457,"Neutral","Medium"
"2022-11-24","Apple",1378.99,1382.64,1376.19,1379.82,3339892,"Neutral","Low"
"2022-11-25","Google",1381.76,1384.43,1378.03,1379.32,2939399,"Positive","Low"
"2022-11-26","Apple",1378.84,1383.34,1376.11,1381.37,3745351,"Neutral","Low"
"2022-11-27","Apple",1377.57,1378.36,1375.54,1377.18,728224,"Positive","Low"
"2022-11-28","Microsoft",1378.31,1380.24,1375.18,1378.11,3367372,"Negative","Medium"
"2022-11-29","Microsoft",1380.61,1381.33,1376.26,1379.21,4380963,"Negative","Low"
"2022-11-30","Google",1378.67,1379.87,1374.1,1376.07,4177928,"Positive","Medium"
"2022-12-01","Tesla",1377.21,1378.54,1375.86,1376.55,801213,"Positive","Medium"
"2022-12-02","Microsoft",1376.71,1377.34,1375.03,1376.77,3846477,"Neutral","Low"
"2022-12-03","Google",1372.98,1376.63,1371.88,1374.48,4085006,"Neutral","Low"
"2022-12-04","Microsoft",1374.73,1375.01,1372.06,1374.3,4738319,"Neutral","High"
"2022-12-05","Amazon",1378.28,1381.11,1376.54,1376.85,793140,"Neutral","Medium"
"2022-12-06","Microsoft",1380.45,1383.41,1377.19,1379.48,4322340,"Neutral","Low"
"2022-12-07","Tesla",1384.14,1385.02,1382.95,1383.98,1763648,"Positive","High"
"2022-12-08","Microsoft",1381.81,1384.91,1381.2,1383.29,2368482,"Positive","Medium"
"2022-12-09","Google",1380.42,1382.76,1375.78,1378.53,1315032,"Positive","Medium"
"2022-12-10","Amazon",1384.39,1385.84,1382.67,1384.44,1905390,"Neutral","Medium"
"2022-12-11","Apple",1381.21,1381.82,1379.08,1381.05,4788842,"Negative","High"
"2022-12-12","Tesla",1382.15,1383.55,1379.57,1383.38,1389524,"Positive","Low"
"2022-12-13","Apple",1379.43,1380.97,1376.55,1380.94,1877024,"Positive","Medium"
"2022-12-14","Google",1380.6,1382.69,1378.35,1379.34,1907314,"Negative","Low"
